panel_id,comparison_domain,arm,lane_id,proposal_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,proxy_score,strict_cache_reused,coordinate_coverage,observations,net_mean,net_std,development_score,ic_mean,turnover_mean,development_survivor,candidate_promotion,feedback_persisted
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:aaff3e5928e2f79c17cfc314,exact-signal:d11347827d9a776cd960c678,activation:9a5a5755aa3ee70f5965e66a,behaviour-cluster:7774446b8c37b72d003065e0,hypothesis:positioning,-0.9448213003167748,False,0.9988615664845173,8774,-0.0006369949209424157,0.002325710263260623,-25.655422737933463,0.001981598070900983,1.264130877430914,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:eb53f068bb1ab665c13b475f,exact-signal:8575675e77bb21735791b1db,activation:713e43a043907ba7ef3ec580,behaviour-cluster:2d5f339afd4f15064913ec99,hypothesis:carry,1.3714243749727473,False,0.9997723132969034,8782,-0.0004911118270716226,0.0022472195511340502,-20.480077926345356,0.007402355745795767,0.9968243123560819,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:8de1ea42607eb3df45d90069,exact-signal:cbf3f7d7661d783270e2ce02,activation:6efb8047bc13d65c80f838de,behaviour-cluster:fddb5df55aab54e408cd3164,hypothesis:liquidity,1.8679395461674257,False,0.9986338797814208,8772,-0.00038559115554890396,0.0022227806596494264,-16.24724636435267,0.003925016077422815,0.8177154582763337,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:57c44bfb3218817250b3ad84,exact-signal:545742137c8dad48b4b5e913,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:23517e2bd9f013cdc18a1da5,hypothesis:positioning,-0.9011128720706831,False,0.9996584699453552,8781,-0.0006363067077608316,0.0023181199548066313,-25.721872702401114,0.0019020277066749594,1.2591896645535183,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:0701073336ff6612e5c03c5a,exact-signal:064adb76966f03fbbd3dc13b,activation:d5f0b330e72bfb74721cfc66,behaviour-cluster:73a2dd97442b30e7e5842d93,hypothesis:liquidity,1.9498940948509198,False,0.9985200364298725,8771,-8.143449768279094e-05,0.002185971543788289,-3.4888996099531484,0.02180156588143707,0.16623595434449395,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:b0937e0a9542188d8a738278,exact-signal:9cb1a6b90226d92f0388e643,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:3bd5e1f2e88964905e1e0c32,hypothesis:carry,2.8225716343022587,False,0.9996584699453552,8781,-9.610414652884903e-05,0.0019862851353726315,-4.533906109577476,0.013937175224485291,0.24153158966961508,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:3efac10554d8d14efab61166,exact-signal:e3f1ff463906135c76204855,activation:e0e1f1132849ab8534f30dde,behaviour-cluster:f45b18e670d953a6880b86b9,hypothesis:liquidity,0.17877671325001995,False,0.12272313296903462,1078,-0.00035029683921678655,0.0020975358870772643,-5.483226665064248,-0.01201102594785586,0.7121442212117337,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:166d1c8707460bfa4185a0a1,exact-signal:a504f4627c13da5bcfc9b853,activation:93fff2c5fbcd76a61a19baf7,behaviour-cluster:fbabb8d70478124130cda020,hypothesis:basis_dislocation,1.3986645434987885,False,0.12488615664845173,1097,7.94840614176518e-05,0.0022730711828295885,1.1581647107936759,0.032840394472186674,0.03304466727438474,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:865e6a8e8bbe1db28001a3ac,exact-signal:29721f7045f8f3c61fd883ca,activation:e79bd6f7980abad02ae7e464,behaviour-cluster:0b48015aac9b73c11bcbf0d4,hypothesis:liquidity,-0.8149038296519104,False,0.998747723132969,8773,-0.0006380586947293318,0.0023274923979522215,-25.677126733209708,0.0021142234861494425,1.2687659967025664,False,False,False
main,MAIN_ONLY,STRATIFIED_ADMISSION,static_cross_sectional,proposal:398101902d0bcd435395bc09,exact-signal:eb3bcc9edb9c0392ab4dd97b,activation:2fb35fc2b7fb4a540cd3f6db,behaviour-cluster:055151d7039f3dbc40060910,hypothesis:basis_dislocation,2.7865897506183166,False,0.9996584699453552,8781,-9.247600868895624e-05,0.0019877531910365417,-4.359519317054617,0.01381612155032761,0.2329587872806186,False,False,False
