blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_shard
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L0_raw_forward_return,1,1.0,2,False,2.9084518149113743,-0.0001884899374589,False,-1.0844995638096775,-1.0844995638096775,False,-0.0005847201058552,-0.0011847201058552,-0.0021847201058552,95.86666666666666,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,716,1.6331656078645513e-05,0.0700402413921491,0.0700402413921491,0.0700402413921491,0.5251396648044693,719,7.855401983153098e-05,0.7756450127298472,0.7756450127298472,0.7756450127298472,0.5048678720445062,719,5.326781705731524e-05,0.5216021158762632,0.5216021158762632,0.5216021158762632,0.5299026425591099,719,-0.0001847201058552,-1.0844995638096775,-1.0844995638096775,-1.0844995638096775,0.4881780250347705,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L1_cross_sectional_relative_return,1,1.0,2,False,2.906203484902344,-0.0001884899374589,False,-1.0844995638096773,-1.0844995638096773,False,-0.0005847201058552,-0.0011847201058552,-0.0021847201058552,95.86666666666666,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,716,1.6331656078645492e-05,0.070040241392149,0.070040241392149,0.070040241392149,0.5251396648044693,719,7.855401983153101e-05,0.7756450127298475,0.7756450127298475,0.7756450127298475,0.5048678720445062,719,5.3267817057315154e-05,0.5216021158762624,0.5216021158762624,0.5216021158762624,0.5299026425591099,719,-0.0001847201058552,-1.0844995638096773,-1.0844995638096773,-1.0844995638096773,0.4881780250347705,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L3_liquidity_tier_relative_return,1,-1.0,2,False,2.819155024250685,9.331687054902032e-05,True,-1.387939545588105,-1.387939545588105,False,-0.0003143615850792,-0.0009143615850792,-0.0019143615850792,95.86666666666666,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,716,-0.0001023817137311,-0.873929781930169,-0.873929781930169,-0.873929781930169,0.5223463687150838,719,8.326035316124885e-05,1.387939545588105,1.387939545588105,1.387939545588105,0.5271210013908206,719,-4.757643884844863e-05,-0.6477317258598919,-0.6477317258598919,-0.6477317258598919,0.5048678720445062,719,-8.563841492072601e-05,-0.5199239208481176,-0.5199239208481176,-0.5199239208481176,0.474269819193324,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L0_raw_forward_return,4,1.0,2,False,2.470521832720871,-0.0007975632261454,False,-1.2574859962949412,-1.3326578361354025,False,-0.0011845530866141,-0.0017845530866141,-0.0027845530866141,95.46666666666668,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,713,0.0001398633009762,0.3019902313476148,0.1526039775193634,0.0057475191663553,0.5161290322580645,716,0.0003418510084328,1.713099222613828,0.8679587052428188,0.7500412452357,0.5181564245810056,716,0.0002057896757956,1.0374994858474385,0.5308568640340117,0.3164774009329441,0.5418994413407822,716,-0.0007845530866141,-2.528383597258181,-1.2574859962949412,-1.3326578361354025,0.4706703910614525,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L1_cross_sectional_relative_return,4,1.0,2,False,2.470521832720872,-0.0007975632261454,False,-1.2574859962949403,-1.3326578361354031,False,-0.0011845530866141,-0.0017845530866141,-0.0027845530866141,95.46666666666668,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,713,0.0001398633009762,0.3019902313476148,0.1526039775193632,0.0057475191663553,0.5161290322580645,716,0.0003418510084328,1.713099222613828,0.8679587052428188,0.7500412452356999,0.5181564245810056,716,0.0002057896757956,1.0374994858474382,0.5308568640340117,0.3164774009329439,0.5418994413407822,716,-0.0007845530866141,-2.528383597258181,-1.2574859962949403,-1.3326578361354031,0.4706703910614525,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L3_liquidity_tier_relative_return,4,-1.0,2,False,1.7802163386358931,0.0004199241735001,True,-1.3338112532608597,-1.265339730415547,False,4.829987576189044e-06,-0.0005951700124238,-0.0015951700124238,95.46666666666668,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,713,-0.0003759956139582,-1.610089592931788,-0.7751869662685444,-1.00841652831203,0.4936886395511921,716,0.0003374448568968,2.791077950875544,1.3338112532608597,1.265339730415547,0.5391061452513967,716,-0.0002006760857877,-1.3890397695362622,-0.6786309385204804,-0.9065813153569284,0.4776536312849162,716,-0.0004048299875761,-1.2760735216064,-0.6355175600761744,-0.7360959192047621,0.4748603351955307,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L0_raw_forward_return,8,1.0,2,False,2.812728581588517,-0.0016182626088339,False,-1.2858881701644624,-1.4141139361144526,False,-0.0019995308514753,-0.0025995308514753,-0.0035995308514753,94.93333333333334,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,709,0.000298161954823,0.4620517864564716,0.1710881937023586,0.0607556735112347,0.5077574047954866,712,0.0007979597176875,2.8658783485545696,0.9878390031911743,0.9517860198192652,0.5182584269662921,712,0.0003852621824257,1.3715004989046062,0.4163699601068286,0.3569508802435525,0.547752808988764,712,-0.0015995308514752,-3.6364697866864137,-1.2858881701644624,-1.4141139361144526,0.4620786516853932,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L1_cross_sectional_relative_return,8,1.0,2,False,2.8127285815885164,-0.0016182626088339,False,-1.2858881701644629,-1.4141139361144524,False,-0.0019995308514752,-0.0025995308514752,-0.0035995308514752,94.93333333333334,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,709,0.000298161954823,0.4620517864564712,0.1710881937023586,0.0607556735112346,0.5077574047954866,712,0.0007979597176875,2.8658783485545696,0.9878390031911743,0.9517860198192646,0.5182584269662921,712,0.0003852621824257,1.3715004989046062,0.4163699601068284,0.3569508802435525,0.547752808988764,712,-0.0015995308514752,-3.636469786686412,-1.2858881701644629,-1.4141139361144524,0.4620786516853932,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L3_liquidity_tier_relative_return,8,-1.0,2,False,1.5447319214653343,0.0008519083428841,True,-1.4844169873066426,-1.26851620132012,False,0.0004248835065826,-0.0001751164934173,-0.0011751164934173,94.93333333333334,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,709,-0.0007070371453869,-2.232661392542766,-0.7780386752493631,-1.0033251541076875,0.4894217207334274,712,0.0007137532513672,4.087354169843312,1.4844169873066426,1.26851620132012,0.5449438202247191,712,-0.0004638171993207,-2.362923944521893,-0.8270093839842254,-1.0932683951280284,0.4522471910112359,712,-0.0008248835065826,-1.7560434901689623,-0.6066384008730437,-0.7254177063712892,0.4480337078651685,S00
a7ff55r3_00439980e4a31870,"Mean(liquidity_rank_active_universe,4)",liquidity_like,single,L0_raw_forward_return,24,1.0,2,False,6.189588749896317,-0.004551961908464,False,-1.249687908235098,-1.6570949838438838,False,-0.0050189612871167,-0.0056189612871167,-0.0066189612871167,92.8,HOLD_A7FF55R5E_PRE_MAY_UNSTABLE,693,0.0013938505670957,1.1038811879006345,0.2457213356509177,-0.0703066180576149,0.5512265512265512,696,0.0025031742892968,5.068731845658552,1.0267536730036868,0.7720144101201107,0.5962643678160919,696,0.0005477258059287,1.0561559148138946,0.2603451745407813,-0.1277000422833912,0.521551724137931,696,-0.0046189612871167,-6.263118615340061,-1.249687908235098,-1.6570949838438838,0.418103448275862,S00
