candidate_id,blocker,detail
a7al2z1_0098920a5ffc5a6b,activity_or_coverage_failure,finite=0.147711;nonzero=0.986567
a7al2z1_0744891cb8e08bbf,activity_or_coverage_failure,finite=0.001979;nonzero=0.976971
a7al2z1_0e0300e409dbd037,activity_or_coverage_failure,finite=0.001979;nonzero=0.991239
a7al2z1_0ec1de18c96369a2,activity_or_coverage_failure,finite=0.149381;nonzero=0.986173
a7al2z1_0fd66b0116db4b6b,activity_or_coverage_failure,finite=0.146091;nonzero=0.986513
a7al2z1_19b6336bd472bdd9,activity_or_coverage_failure,finite=0.002287;nonzero=0.984839
a7al2z1_2a30bd2ef1694609,activity_or_coverage_failure,finite=0.145621;nonzero=1.000000
a7al2z1_084c5de0fd767b63,activity_or_coverage_failure,finite=0.998248;nonzero=0.001272
a7al2z1_1026fb4689800bcc,activity_or_coverage_failure,finite=0.998248;nonzero=0.001272
a7al2z1_02835f7a0f1e2191,activity_or_coverage_failure,finite=0.148060;nonzero=1.000000
a7al2z1_0f62f529551c2879,activity_or_coverage_failure,finite=0.148226;nonzero=1.000000
a7al2z1_14c037279916f855,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_17e5d01f0bfb02a9,activity_or_coverage_failure,finite=0.000027;nonzero=0.666667
a7al2z1_00a0bd50986c3107,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_04f3782ccb5d5429,activity_or_coverage_failure,finite=0.144065;nonzero=0.993524
a7al2z1_0b6cd7ac04e4982f,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_0cb60f1c1f07ee16,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_196835a9a86d3cb1,activity_or_coverage_failure,finite=0.147085;nonzero=1.000000
a7al2z1_1e659e82fd0208b3,activity_or_coverage_failure,finite=0.054410;nonzero=1.000000
a7al2z1_1f0da4becb02bb62,activity_or_coverage_failure,finite=0.148434;nonzero=0.999997
