blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,blocker_family
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L0_raw_forward_return,1,1.0,1,False,4.44047819242584,0.0003718703078844,True,-0.6000920651900473,-0.6000920651900473,False,-0.0003053442971335,-0.0009053442971335,-0.0019053442971335,95.86666666666666,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,708,0.0002063957117099,1.1998494638777173,1.1998494638777173,1.1998494638777173,0.4957627118644068,719,-7.153013570214589e-05,-0.6000920651900473,-0.6000920651900473,-0.6000920651900473,0.5271210013908206,719,-4.050100581472704e-05,-0.2656728193562201,-0.2656728193562201,-0.2656728193562201,0.5034770514603616,719,9.465570286641335e-05,0.283025268899861,0.283025268899861,0.283025268899861,0.5146036161335188,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L1_cross_sectional_relative_return,1,1.0,1,False,4.597103518664368,0.0003718703078844,True,-0.6000920651900475,-0.6000920651900475,False,-0.0003053442971335,-0.0009053442971335,-0.0019053442971335,95.86666666666666,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,708,0.0002063957117099,1.1998494638777173,1.1998494638777173,1.1998494638777173,0.4957627118644068,719,-7.153013570214593e-05,-0.6000920651900475,-0.6000920651900475,-0.6000920651900475,0.5271210013908206,719,-4.0501005814727e-05,-0.2656728193562199,-0.2656728193562199,-0.2656728193562199,0.5034770514603616,719,9.465570286641338e-05,0.2830252688998611,0.2830252688998611,0.2830252688998611,0.5146036161335188,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L3_liquidity_tier_relative_return,1,1.0,1,False,6.288491908484543,0.0003400954337081,True,-0.6514661503386173,-0.6514661503386173,False,-0.0003448426684415,-0.0009448426684415,-0.0019448426684415,95.86666666666666,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,708,0.0001757793627677,1.0668266505642372,1.0668266505642372,1.0668266505642372,0.4943502824858757,719,-7.669348581598707e-05,-0.6514661503386173,-0.6514661503386173,-0.6514661503386173,0.521557719054242,719,-5.085447810564234e-05,-0.3346643658464768,-0.3346643658464768,-0.3346643658464768,0.497913769123783,719,5.515733155845664e-05,0.1697311443148979,0.1697311443148979,0.1697311443148979,0.5159944367176634,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L5_vol_adjusted_return,1,1.0,3,True,15.419499178714709,0.0258931400294859,True,0.0845484080349599,0.0845484080349599,True,0.0115389725284108,0.0109389725284108,0.0099389725284108,95.86666666666666,HOLD_A7LS5S000_CONTROL_DOMINATED,708,0.0055784678240221,0.5603082990017736,0.5603082990017736,0.5603082990017736,0.4971751412429379,719,0.0008750521186987,0.0845484080349599,0.0845484080349599,0.0845484080349599,0.521557719054242,719,0.0019875501259195,0.143427799378079,0.143427799378079,0.143427799378079,0.502086230876217,719,0.0119389725284108,0.5559757854600448,0.5559757854600448,0.5559757854600448,0.5076495132127955,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,control_dominated
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L7_ranked_future_return,1,1.0,1,False,4.777090812391963,0.0068105135733786,True,-0.5642254748843094,-0.5642254748843094,False,0.008646531319219,0.008046531319219,0.007046531319219,95.86666666666666,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,708,0.0040865636116342,0.766224779596463,0.766224779596463,0.766224779596463,0.4887005649717514,719,-0.0029539644825632,-0.5642254748843094,-0.5642254748843094,-0.5642254748843094,0.4965229485396384,719,-0.0012106900015453,-0.2376667632949675,-0.2376667632949675,-0.2376667632949675,0.4951321279554937,719,0.009046531319219,1.5779750049053278,1.5779750049053278,1.5779750049053278,0.5257301808066759,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L0_raw_forward_return,4,1.0,2,False,44.86196167514676,0.001709267051341,True,-0.0504783114832213,-0.7479381918085,False,0.0010036734058944,0.0004036734058944,-0.0005963265941055,95.46666666666668,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,705,0.0002961320215326,0.8694949565855064,0.3317437497942619,-0.4879313775493763,0.4879432624113475,716,-5.32918046708794e-05,-0.2217317576949741,0.0967717315108912,-0.7479381918085,0.520949720670391,716,1.3372333567775755e-05,0.0441691947470967,-0.0504783114832213,-0.479997494743726,0.4874301675977653,716,0.0014036734058944,2.300900036021845,1.2695967843551674,0.5073538112641506,0.5321229050279329,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L1_cross_sectional_relative_return,4,1.0,2,False,44.6589303975804,0.001709267051341,True,-0.0504783114832212,-0.7479381918085006,False,0.0010036734058944,0.0004036734058944,-0.0005963265941055,95.46666666666668,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,705,0.0002961320215326,0.8694949565855061,0.3317437497942621,-0.4879313775493761,0.4879432624113475,716,-5.32918046708794e-05,-0.2217317576949741,0.0967717315108915,-0.7479381918085006,0.520949720670391,716,1.3372333567775872e-05,0.0441691947470971,-0.0504783114832212,-0.4799974947437262,0.4874301675977653,716,0.0014036734058944,2.300900036021845,1.2695967843551672,0.5073538112641507,0.5321229050279329,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L3_liquidity_tier_relative_return,4,1.0,2,False,9.649675455665868,0.0017049075394298,True,0.0088331270171953,-0.7970613064460337,True,0.0009361902576684,0.0003361902576684,-0.0006638097423315,95.46666666666668,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,705,0.0004387501168349,1.3293925783879983,0.549271500311957,-0.270313413617933,0.5134751773049645,716,-0.0001010274127019,-0.4269699001717963,0.009546198100534,-0.7970613064460337,0.5293296089385475,716,2.320305457109725e-05,0.0779912262370848,0.0088331270171953,-0.4841700439658161,0.4986033519553072,716,0.0013361902576684,2.2798246870445262,1.2523211014079427,0.4787279447589989,0.5363128491620112,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L5_vol_adjusted_return,4,1.0,3,True,3.5866847128011683,0.1099969576761505,True,0.4356425946963934,-0.2763493442907578,True,0.1059515365733644,0.1053515365733644,0.1043515365733644,95.46666666666668,HOLD_A7LS5S000_CONTROL_DOMINATED,705,0.0085263024433082,0.4290750002741433,0.0457377814713239,-0.3439025809696903,0.5078014184397163,716,0.019961432894243,0.9343715432950792,0.5661698417451829,-0.2168420154203942,0.5111731843575419,716,0.0186197903583797,0.644801951996144,0.4356425946963934,-0.2763493442907578,0.4832402234636871,716,0.1063515365733644,2.4066805055476084,1.2284330713142613,0.7573054531843693,0.5656424581005587,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,control_dominated
a7ls5_00e89ab943107c44,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(mark_trade_basis_bps,12))))",basis_premium_like,gated_sign,L7_ranked_future_return,4,-1.0,0,False,5.83115731214078,-0.0131292190409683,False,-1.6452421496110847,-0.3908558849822782,False,-0.0175414300124146,-0.0181414300124146,-0.0191414300124146,95.46666666666668,HOLD_A7LS5S000_PRE_MAY_UNSTABLE,705,-0.0069055358550039,-1.3037417317307571,-0.5955844081810905,-1.5166750483868894,0.4638297872340425,716,0.0022781204738257,0.4498194724059052,0.0543748109871688,-0.3454253353119894,0.5083798882681564,716,0.0060695188030208,1.1609055545530558,0.5856491817325292,-0.1908017575661956,0.5167597765363129,716,0.0171414300124146,2.825482719610268,1.6452421496110847,0.3908558849822782,0.5405027932960894,G:\AlphaFactory_CryptoData\research_runtime\a7ls5_company_numeric\shard_000\a7ls5_s000_label_response_metrics.csv,s000,pre_may_unstable
