field_name,semantic_type_v3,compiler_role_v3,non_l7_candidate_count,primitive_candidate_count,best_control_ratio,allowed_roles_v3
funding_rate,funding_like,regime_neutralizer_interaction_seed,0,0,1.0747311466292049,regime|neutralizer|interaction_modifier
global_long_short_account_ratio_last,positioning_like,regime_neutralizer_interaction_seed,0,0,2.257198213786172,regime|neutralizer|interaction_modifier
global_long_short_account_ratio_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
index_close,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
mark_close,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
mark_high,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
mark_index_basis_bps,basis_premium_like,ordinary_alpha_seed,2,2,0.1412887057970058,signal|interaction|selector
mark_low,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
mark_trade_basis_bps,basis_premium_like,regime_neutralizer_interaction_seed,0,0,0.1077748962021696,regime|neutralizer|interaction_modifier
open_interest_last,positioning_like,regime_neutralizer_interaction_seed,0,0,1.1123244795652512,regime|neutralizer|interaction_modifier
open_interest_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
open_interest_value_last,positioning_like,regime_neutralizer_interaction_seed,0,0,2.3115203183866826,regime|neutralizer|interaction_modifier
open_interest_value_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
premium_close,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
premium_close_bps,basis_premium_like,exploratory_signal_seed,0,1,0.7914377201455718,diagnostic_signal|interaction|selector_after_confirmation
taker_buy_quote_volume,liquidity_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
taker_buy_sell_volume_ratio_last,positioning_like,regime_neutralizer_interaction_seed,0,0,0.6881180489558985,regime|neutralizer|interaction_modifier
taker_buy_sell_volume_ratio_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
top_long_short_account_ratio_last,positioning_like,regime_neutralizer_interaction_seed,0,0,1.7840905138935583,regime|neutralizer|interaction_modifier
top_long_short_account_ratio_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
top_long_short_position_ratio_last,positioning_like,regime_neutralizer_interaction_seed,0,0,3.0893937152537267,regime|neutralizer|interaction_modifier
top_long_short_position_ratio_mean,positioning_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
trade_close,price_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
trade_count,liquidity_like,regime_neutralizer_interaction_seed,0,0,3.364590915889714,regime|neutralizer|interaction_modifier
trade_high,volatility_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
trade_low,volatility_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
trade_quote_volume,liquidity_like,regime_neutralizer_interaction_seed,0,0,3.8973390913087353,regime|neutralizer|interaction_modifier
trade_volume,liquidity_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
age_percentile_active_universe,state_or_taxonomy,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
age_x_funding_abs,funding_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
age_x_liquidity,liquidity_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
age_x_volatility,volatility_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
basis_abs_168h,basis_premium_like,regime_neutralizer_interaction_seed,0,0,1.3928961157699151,regime|neutralizer|interaction_modifier
execution_time,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
feature_available_time,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
funding_interval_hours,funding_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
funding_rate_abs_168h,funding_like,regime_neutralizer_interaction_seed,0,0,0.607008666815867,regime|neutralizer|interaction_modifier
funding_rate_mean_168h,funding_like,regime_neutralizer_interaction_seed,0,0,0.8262882776913367,regime|neutralizer|interaction_modifier
gap_hours_recent_168h,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
history_length_hours,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
index_count,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
index_high,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
index_low,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
index_open,basis_premium_like,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
is_forward_only,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
is_historical_backfill,generic_numeric,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
kline_taker_buy_quote_share,state_or_taxonomy,regime_neutralizer_interaction_seed,0,0,0.9971229523630204,regime|neutralizer|interaction_modifier
liquidity_rank_active_universe,liquidity_like,regime_neutralizer_interaction_seed,0,0,2.140760343626434,regime|neutralizer|interaction_modifier
listing_age_days,state_or_taxonomy,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
listing_age_hours,state_or_taxonomy,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
log1p_listing_age_days,state_or_taxonomy,regime_neutralizer_interaction_seed,0,0,,regime|neutralizer|interaction_modifier
