candidate_id,variant,split,n_dates,mean_spread_24h,spread_tstat,positive_spread_rate,avg_one_way_turnover,avg_top_count,avg_bottom_count,net_mean_spread_2bps,net_mean_spread_5bps,net_mean_spread_10bps
a7al2k_046e806368e99c76,original,train_2024,8737,0.0019457635111696325,14.228016952989185,0.569531875929953,0.005285714381333134,18.824768227080234,18.824768227080234,0.0019447063682933657,0.0019431206539789658,0.0019404777967882995
a7al2k_046e806368e99c76,original,validation_2025H1,4320,0.0012886564146032651,7.390587670385017,0.5537037037037037,0.00499444985921594,18.830787037037037,18.830787037037037,0.0012876575246314216,0.001286159189673657,0.001283661964744049
a7al2k_046e806368e99c76,original,test_2025H2,4392,0.0019117069408947376,10.445055044185752,0.5824225865209471,0.004637618636755824,19.0,19.0,0.0019107794171673873,0.0019093881315763602,0.0019070693222579824
a7al2k_046e806368e99c76,original,recent_oos_2026JanApr,2856,0.0018654298451999084,8.383560644346604,0.5836834733893558,0.0032618310482087566,19.0,19.0,0.0018647774789902665,0.0018637989296758034,0.0018621680141516995
a7al2k_046e806368e99c76,original,known_may2026_stress,576,-0.0016492308811672076,-3.296799615206216,0.5225694444444444,0.004203216374269006,19.0,19.0,-0.0016500715244420613,-0.001651332489354342,-0.0016534340975414767
a7al2k_046e806368e99c76,one_bar_lag,train_2024,8736,0.0019598947667496054,14.304540299874562,0.5697115384615384,0.0052863194310562725,18.824748168498168,18.824748168498168,0.0019588375028633943,0.0019572516070340776,0.00195460844731855
a7al2k_046e806368e99c76,one_bar_lag,validation_2025H1,4320,0.0012680044642024307,7.258083546088783,0.5532407407407407,0.004982266623348495,18.830787037037037,18.830787037037037,0.0012670080108777612,0.0012655133308907566,0.0012630221975790824
a7al2k_046e806368e99c76,one_bar_lag,test_2025H2,4392,0.0019168173683139589,10.463217456832036,0.5833333333333334,0.004649602147445115,19.0,19.0,0.00191588744788447,0.0019144925672402366,0.001912167766166514
a7al2k_046e806368e99c76,one_bar_lag,recent_oos_2026JanApr,2856,0.0018383973410211693,8.275845238473016,0.5843837535014006,0.0032618310482087566,19.0,19.0,0.0018377449748115276,0.0018367664254970648,0.0018351355099729607
a7al2k_046e806368e99c76,one_bar_lag,known_may2026_stress,576,-0.0016329844217490305,-3.268000548507483,0.5208333333333334,0.004203216374269005,19.0,19.0,-0.0016338250650238845,-0.0016350860299361647,-0.0016371876381232994
a7al2k_046e806368e99c76,neutral_liquidity_tier,train_2024,8737,0.0048783097300503005,29.6216794189111,0.6177177520888176,0.008407478579704383,18.824768227080234,18.824768227080234,0.00487662823433436,0.004874105990760449,0.004869902251470595
a7al2k_046e806368e99c76,neutral_liquidity_tier,validation_2025H1,4320,0.0009481322150680044,3.4627772022480876,0.5243055555555556,0.005738304093567252,18.830787037037037,18.830787037037037,0.0009469845542492906,0.0009452630630212204,0.0009423939109744373
a7al2k_046e806368e99c76,neutral_liquidity_tier,test_2025H2,4392,0.0017893987342770886,7.35131926034367,0.5343806921675774,0.0050210909788131535,19.0,19.0,0.001788394516081326,0.001786888188787682,0.0017843776432982755
a7al2k_046e806368e99c76,neutral_liquidity_tier,recent_oos_2026JanApr,2856,0.001009641671561028,3.4631012999427035,0.5175070028011205,0.004570249152292496,19.0,19.0,0.0010087276217305694,0.0010073565469848815,0.0010050714224087358
a7al2k_046e806368e99c76,neutral_liquidity_tier,known_may2026_stress,576,0.0010629473830976132,1.835661050732694,0.5434027777777778,0.005391081871345028,19.0,19.0,0.001061869166723344,0.0010602518421619406,0.0010575563012262684
a7al2k_046e806368e99c76,neutral_meme_contract_group,train_2024,8737,0.0017395277513682988,12.448618050422581,0.5665560260959139,0.005318826626450054,17.0,17.0,0.001738463986043009,0.0017368683380550737,0.0017342089247418485
a7al2k_046e806368e99c76,neutral_meme_contract_group,validation_2025H1,4320,0.0010944482791681574,6.06388361511907,0.538425925925926,0.004779411764705881,17.0,17.0,0.001093492396815216,0.0010920585732858046,0.0010896688674034516
a7al2k_046e806368e99c76,neutral_meme_contract_group,test_2025H2,4392,0.001792077589041857,9.331540628004888,0.5833333333333334,0.004232294010500374,17.0,17.0,0.0017912311302397566,0.0017899614420366066,0.0017878452950313565
a7al2k_046e806368e99c76,neutral_meme_contract_group,recent_oos_2026JanApr,2856,0.0021225313836965485,9.41992098333207,0.5794817927170869,0.003068874608666996,17.0,17.0,0.002121917608774815,0.0021209969463922146,0.002119462509087881
a7al2k_046e806368e99c76,neutral_meme_contract_group,known_may2026_stress,576,-0.002301334142424364,-4.426659554751493,0.4878472222222222,0.00428921568627451,17.0,17.0,-0.0023021919855616187,-0.0023034787502675008,-0.0023056233581106385
a7al2k_046e806368e99c76,neutral_multiplier_flag,train_2024,8737,0.0017188586824275886,12.680109625803262,0.5623211628705506,0.005617033694839518,18.824768227080234,18.824768227080234,0.0017177352756886208,0.001716050165580169,0.001713241648732749
a7al2k_046e806368e99c76,neutral_multiplier_flag,validation_2025H1,4320,0.0008799071797039593,4.907342135855852,0.5284722222222222,0.003935862031622266,18.830787037037037,18.830787037037037,0.0008791200072976346,0.0008779392486881481,0.0008759713176723369
a7al2k_046e806368e99c76,neutral_multiplier_flag,test_2025H2,4392,0.001969648425204142,9.818581305879372,0.5664845173041895,0.003774805867126834,19.0,19.0,0.0019688934640307164,0.0019677610222705783,0.001965873619337015
a7al2k_046e806368e99c76,neutral_multiplier_flag,recent_oos_2026JanApr,2856,0.002019492355709624,10.41995958860558,0.5882352941176471,0.0026168362081674776,19.0,19.0,0.0020189689884679905,0.0020181839376055403,0.002016875519501456
a7al2k_046e806368e99c76,neutral_multiplier_flag,known_may2026_stress,576,-0.00250728817975726,-5.103632268986212,0.4913194444444444,0.004294590643274854,19.0,19.0,-0.0025081470978859156,-0.002509435475078898,-0.0025115827704005355
a7al2k_046e806368e99c76,neutral_major_flag,train_2024,8737,0.0019455382654616107,13.61967109481896,0.5631223532104841,0.005943096783942679,17.951699668078287,17.951699668078287,0.0019443496461048222,0.0019425667170696393,0.0019395951686776679
a7al2k_046e806368e99c76,neutral_major_flag,validation_2025H1,4320,0.001033260925912957,5.0895177031307055,0.5349537037037037,0.005529835390946501,18.0,18.0,0.0010321549588347674,0.0010304960082174837,0.00102773109052201
a7al2k_046e806368e99c76,neutral_major_flag,test_2025H2,4392,0.0013762422792463118,6.901493627781134,0.5685336976320583,0.005097652297105849,18.0,18.0,0.0013752227487868912,0.0013736934530977592,0.0013711446269492062
a7al2k_046e806368e99c76,neutral_major_flag,recent_oos_2026JanApr,2856,0.002557108484461221,10.006013701415942,0.5952380952380952,0.004123871770930594,18.0,18.0,0.0025562837101070343,0.002555046548575755,0.0025529846126902903
a7al2k_046e806368e99c76,neutral_major_flag,known_may2026_stress,576,-0.0017026044695966,-3.0718167212550105,0.5069444444444444,0.004050925925925926,18.0,18.0,-0.001703414654781785,-0.0017046299325595626,-0.0017066553955225258
a7al2k_046e806368e99c76,neutral_dominant_latent_state,train_2024,8737,0.0019712122828028423,9.674657606388404,0.5319903857159208,0.007897447636488497,8.0,8.0,0.0019696327932755445,0.001967263558984598,0.001963314835166354
a7al2k_046e806368e99c76,neutral_dominant_latent_state,validation_2025H1,4320,-0.0014010167468526532,-5.746155760665362,0.4599537037037037,0.003790509259259259,8.0,8.0,-0.0014017748487045046,-0.0014029120014822825,-0.0014048072561119122
a7al2k_046e806368e99c76,neutral_dominant_latent_state,test_2025H2,4392,0.0017126244916737768,5.251452986870934,0.5425774134790529,0.005834471766848816,8.0,8.0,0.001711457597320407,0.0017097072557903526,0.001706790019906928
a7al2k_046e806368e99c76,neutral_dominant_latent_state,recent_oos_2026JanApr,2856,-0.0001716116050944799,-0.49370222857840873,0.49754901960784315,0.007309173669467787,8.0,8.0,-0.00017307343982837315,-0.00017526619192921366,-0.00017892077876394745
a7al2k_046e806368e99c76,neutral_dominant_latent_state,known_may2026_stress,576,-0.0007022234455851804,-1.418556228080269,0.4982638888888889,0.006944444444444444,8.0,8.0,-0.0007036123344740695,-0.0007056956678074026,-0.0007091678900296247
a7al2k_046e806368e99c76,exclude_meme,train_2024,8737,0.0017119722800578805,12.349436966928346,0.5647247338903514,0.005347253547941628,17.915531647018426,17.915531647018426,0.0017109028293482921,0.0017092986532839098,0.0017066250265099392
a7al2k_046e806368e99c76,exclude_meme,validation_2025H1,4320,0.0009513248657904814,5.336150310682807,0.5324074074074074,0.004693930041152264,18.0,18.0,0.0009503860797822509,0.0009489779007699052,0.0009466309357493292
a7al2k_046e806368e99c76,exclude_meme,test_2025H2,4392,0.0016480430812520497,8.634966196724418,0.5730874316939891,0.004060412871888281,18.0,18.0,0.001647230998677672,0.0016460128748161055,0.0016439826683801615
a7al2k_046e806368e99c76,exclude_meme,recent_oos_2026JanApr,2856,0.0019841067085823636,8.930380122976143,0.5672268907563025,0.0032874260815437288,18.0,18.0,0.0019834492233660544,0.001982462995541591,0.001980819282500819
a7al2k_046e806368e99c76,exclude_meme,known_may2026_stress,576,-0.0015897382545673904,-3.070604668474415,0.5104166666666666,0.004340277777777778,18.0,18.0,-0.0015906063101229456,-0.0015919083934562794,-0.0015940785323451678
a7al2k_046e806368e99c76,exclude_multiplier,train_2024,8737,0.0017039257957042469,11.94919962796187,0.565182556941742,0.005159486250720959,17.93247109991988,17.93247109991988,0.0017028938984541024,0.0017013460525788862,0.0016987663094535255
a7al2k_046e806368e99c76,exclude_multiplier,validation_2025H1,4320,0.001063516393877023,5.908118319282231,0.5546296296296296,0.004526748971193416,18.0,18.0,0.0010626110440827845,0.0010612530193914262,0.0010589896449058297
a7al2k_046e806368e99c76,exclude_multiplier,test_2025H2,4392,0.0018593197478505507,9.998276243256598,0.5833333333333334,0.004022465088038858,18.0,18.0,0.0018585152548329423,0.0018573085153065307,0.0018552972827625112
a7al2k_046e806368e99c76,exclude_multiplier,recent_oos_2026JanApr,2856,0.0021560612651901983,10.04510013169076,0.5794817927170869,0.0035986616868969807,18.0,18.0,0.002155341532852819,0.0021542619343467503,0.002152462603503302
a7al2k_046e806368e99c76,exclude_multiplier,known_may2026_stress,576,-0.0019432076668026833,-3.724201636382408,0.5138888888888888,0.004147376543209877,18.0,18.0,-0.001944037142111325,-0.0019452813550742876,-0.001947355043345893
a7al2k_046e806368e99c76,exclude_major,train_2024,8737,0.0019455382654616107,13.61967109481896,0.5631223532104841,0.005943096783942679,17.951699668078287,17.951699668078287,0.0019443496461048222,0.0019425667170696393,0.0019395951686776679
a7al2k_046e806368e99c76,exclude_major,validation_2025H1,4320,0.001033260925912957,5.0895177031307055,0.5349537037037037,0.005529835390946501,18.0,18.0,0.0010321549588347674,0.0010304960082174837,0.00102773109052201
a7al2k_046e806368e99c76,exclude_major,test_2025H2,4392,0.0013762422792463118,6.901493627781134,0.5685336976320583,0.005097652297105849,18.0,18.0,0.0013752227487868912,0.0013736934530977592,0.0013711446269492062
a7al2k_046e806368e99c76,exclude_major,recent_oos_2026JanApr,2856,0.002557108484461221,10.006013701415942,0.5952380952380952,0.004123871770930594,18.0,18.0,0.0025562837101070343,0.002555046548575755,0.0025529846126902903
a7al2k_046e806368e99c76,exclude_major,known_may2026_stress,576,-0.0017026044695966,-3.0718167212550105,0.5069444444444444,0.004050925925925926,18.0,18.0,-0.001703414654781785,-0.0017046299325595626,-0.0017066553955225258
a7al2k_0a247ec03472983b,original,train_2024,8737,0.0017321311582825245,12.764602501833883,0.5626645301590935,0.002890844676836496,18.85910495593453,18.85910495593453,0.001731552989347157,0.001730685735944106,0.0017292403136056878
a7al2k_0a247ec03472983b,original,validation_2025H1,4320,0.0012293800054126033,7.337213691450087,0.555787037037037,0.0022051656920077972,18.90023148148148,18.90023148148148,0.0012289389722742016,0.0012282774225665992,0.001227174839720595
a7al2k_0a247ec03472983b,original,test_2025H2,4392,0.001591845867762628,8.740345587144512,0.5673952641165756,0.002276867030965392,19.0,19.0,0.0015913904943564354,0.0015907074342471456,0.0015895690007316627
a7al2k_0a247ec03472983b,original,recent_oos_2026JanApr,2856,0.0018851734349219077,8.551048820290589,0.6064425770308123,0.00189812767212148,19.0,19.0,0.0018847938093874837,0.0018842243710858473,0.0018832753072497864
a7al2k_0a247ec03472983b,original,known_may2026_stress,576,-0.0016677113318432448,-3.659796565774214,0.5034722222222222,0.003198099415204678,19.0,19.0,-0.0016683509517262858,-0.0016693103815508471,-0.0016709094312584497
a7al2k_0a247ec03472983b,one_bar_lag,train_2024,8736,0.0017245018372656683,12.694757059872185,0.5621565934065934,0.0028911755885440097,18.85908882783883,18.85908882783883,0.0017239236021479598,0.0017230562494713964,0.0017216106616771243
a7al2k_0a247ec03472983b,one_bar_lag,validation_2025H1,4320,0.0012238532292210148,7.309375475466538,0.5569444444444445,0.0022051656920077972,18.90023148148148,18.90023148148148,0.0012234121960826134,0.001222750646375011,0.001221648063529007
a7al2k_0a247ec03472983b,one_bar_lag,test_2025H2,4392,0.0015963041489406753,8.759369997439023,0.5678506375227687,0.002276867030965392,19.0,19.0,0.001595848775534482,0.0015951657154251926,0.0015940272819097096
a7al2k_0a247ec03472983b,one_bar_lag,recent_oos_2026JanApr,2856,0.001864925582700397,8.458575750935436,0.6050420168067226,0.00189812767212148,19.0,19.0,0.001864545957165973,0.0018639765188643367,0.001863027455028276
a7al2k_0a247ec03472983b,one_bar_lag,known_may2026_stress,576,-0.0016694277908550505,-3.6725251894580633,0.5017361111111112,0.003198099415204678,19.0,19.0,-0.0016700674107380917,-0.0016710268405626528,-0.0016726258902702554
a7al2k_0a247ec03472983b,neutral_liquidity_tier,train_2024,8737,0.005276927159957007,31.910818673892994,0.6227538056541146,0.004373080272311009,18.85910495593453,18.85910495593453,0.0052760525439025435,0.005274740619820851,0.005272554079684695
a7al2k_0a247ec03472983b,neutral_liquidity_tier,validation_2025H1,4320,0.0012888942794819257,4.795052613468563,0.5298611111111111,0.00278183885640026,18.90023148148148,18.90023148148148,0.001288337911710646,0.0012875033600537264,0.0012861124406255261
a7al2k_0a247ec03472983b,neutral_liquidity_tier,test_2025H2,4392,0.0019053446879165664,8.069852775151993,0.5309653916211293,0.0029958776723228837,19.0,19.0,0.0019047455123821016,0.001903846749080405,0.0019023488102442435
a7al2k_0a247ec03472983b,neutral_liquidity_tier,recent_oos_2026JanApr,2856,0.000940251766775863,3.267206845506281,0.5098039215686274,0.002303553000147427,19.0,19.0,0.0009397910561758333,0.0009390999902757891,0.000937948213775715
a7al2k_0a247ec03472983b,neutral_liquidity_tier,known_may2026_stress,576,0.0005567235753709223,1.027408293649399,0.5052083333333334,0.0031067251461988302,19.0,19.0,0.0005561022303416837,0.0005551702127978232,0.0005536168502247234
a7al2k_0a247ec03472983b,neutral_meme_contract_group,train_2024,8737,0.0014492902753072954,10.328360637216434,0.5587730342222731,0.002457432555258569,17.0,17.0,0.0014487987887962434,0.001448061559029666,0.0014468328427520367
a7al2k_0a247ec03472983b,neutral_meme_contract_group,validation_2025H1,4320,0.0013766087290172345,7.831125513444901,0.5574074074074075,0.0022739651416122005,17.0,17.0,0.0013761539359889118,0.001375471746446428,0.001374334763875622
a7al2k_0a247ec03472983b,neutral_meme_contract_group,test_2025H2,4392,0.0013133859529400997,6.775664796506516,0.5571493624772313,0.002142933676202721,17.0,17.0,0.0013129573662048588,0.001312314486101998,0.0013112430192638966
a7al2k_0a247ec03472983b,neutral_meme_contract_group,recent_oos_2026JanApr,2856,0.0023440956600397295,10.416238477955549,0.603641456582633,0.0017301038062283738,17.0,17.0,0.002343749639278484,0.0023432306081366152,0.0023423655562335014
a7al2k_0a247ec03472983b,neutral_meme_contract_group,known_may2026_stress,576,-0.002003981010987337,-4.1562806112959585,0.4965277777777778,0.0033700980392156864,17.0,17.0,-0.0020046550305951806,-0.0020056660600069453,-0.002007351109026553
a7al2k_0a247ec03472983b,neutral_multiplier_flag,train_2024,8737,0.0015576284889941246,11.207856760411067,0.5572851093052535,0.0027271930159227377,18.85910495593453,18.85910495593453,0.00155708305039094,0.0015562648924861632,0.001554901295978202
a7al2k_0a247ec03472983b,neutral_multiplier_flag,validation_2025H1,4320,0.0010335997098752329,6.0144565730911275,0.5324074074074074,0.0020833333333333333,18.90023148148148,18.90023148148148,0.001033183043208566,0.0010325580432085663,0.0010315163765418996
a7al2k_0a247ec03472983b,neutral_multiplier_flag,test_2025H2,4392,0.0014843392851179391,7.6810870624411764,0.5487249544626593,0.001965295753043812,19.0,19.0,0.0014839462259673307,0.0014833566372414175,0.0014823739893648955
a7al2k_0a247ec03472983b,neutral_multiplier_flag,recent_oos_2026JanApr,2856,0.0019818505954241118,10.599250179527894,0.6032913165266106,0.0016769865841073268,19.0,19.0,0.0019815151981072907,0.001981012102132058,0.0019801736088400045
