blueprint_id,semantic_pair,motif,label_family,label_horizon_h,score_no_may,control_ratio_premay_max,cost10_recent_oriented,robust_median_tstat_floor,skeleton_key,expression
a7ls30_c139d322017158f7,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,428.3573019536688,0.973294326873317,0.4213305962805421,1.0707047783932064,open_interest_like|positioning_like|safe_div_abs|c35df304e3ff,"SafeDiv(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))"
a7ls30_1e8278c16afb1f4c,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,358.8894502149297,0.9355268981533036,0.3518249771130829,0.6858166700767617,basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,"Neg(SafeDiv(TSRank(mark_index_basis_bps,16),Abs(Decay(account_position_divergence,168))))"
a7ls30_0d2e45e57b9c1939,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,330.4634536461025,0.8348367553037471,0.3232982904014063,0.710989692820936,basis_premium_like|positioning_like|safe_div_abs|d40239548165,"Mul(SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504))),Sign(Decay(liquidity_cycle_state,24)))"
a7ls30_f091c7b12b8adf50,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,328.6868994613818,0.7410356794490071,0.3214279351408308,0.5926301530089904,basis_premium_like|positioning_like|safe_div_abs|33984dc41fa6,"Abs(Neg(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168)))))"
a7ls30_a67871543b537c93,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,328.6868994613818,0.7410356794490071,0.3214279351408308,0.5926301530089904,basis_premium_like|positioning_like|safe_div_abs|a3e212bc238d,"ZScore(ZScore(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168)))))"
a7ls30_32f8844234cc65fc,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,324.45136398892333,0.8867108586543407,0.3173380748475777,0.7857176174671403,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,504)),Abs(Mean(account_position_divergence,96)))"
a7ls30_c667865bf98b0175,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,321.1934112426858,0.8746381793829147,0.3140680494220687,0.3989767703404599,open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,"SafeDiv(Abs(ZScore(Mean(open_interest_mean,168))),Abs(Decay(account_position_divergence,168)))"
a7ls30_904c73cae9c357bd,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,320.34720253191216,0.6244493023185661,0.3129716518342307,0.5118211824695821,basis_premium_like|positioning_like|safe_div_abs|044c7da54852,"SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,120)))"
a7ls30_8654e39d790613a4,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,316.8519077238569,0.8429046397520749,0.309694812363609,0.7320696486205498,basis_premium_like|positioning_like|safe_div_abs|255e9dd67c24,"Abs(SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504))))"
a7ls30_05ebe7975ee30996,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,316.8125104010791,0.8823019625298538,0.309694812363609,0.7320696486205498,basis_premium_like|positioning_like|safe_div_abs|a9e1fabae300,"CSRank(SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504))))"
a7ls30_ce04d4304027e465,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,316.7505893941966,0.944222969412403,0.309694812363609,0.7320696486205498,basis_premium_like|positioning_like|safe_div_abs|a92a45f756ed,"ZScore(SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504))))"
a7ls30_1b3475a75dd7dcb3,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,299.6377164068411,0.9283564190190378,0.2925660728258601,0.7454627819828232,basis_premium_like|positioning_like|safe_div_abs|6cf4ca98f728,"Clip(SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504))),-3,3)"
a7ls30_304c5715fb98ad55,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,291.0539415903007,0.9768726369006168,0.2840308142272013,0.7504951957037809,basis_premium_like|positioning_like|safe_div_abs|a9e1fabae300,"CSRank(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,504))))"
a7ls30_e8b114ed70485e4c,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,291.0539415903007,0.9768726369006168,0.2840308142272013,0.7504951957037809,basis_premium_like|positioning_like|safe_div_abs|255e9dd67c24,"Abs(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,504))))"
a7ls30_8c44296a4594b755,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,281.1599825217604,0.9801868670204886,0.2741401693887809,0.3915934504427479,open_interest_like|positioning_like|safe_div_abs|1c24f2bbe951,"CSRank(SafeDiv(Abs(ZScore(Mean(open_interest_last,24))),Abs(Decay(account_position_divergence,120))))"
a7ls30_c94e14bb2b98e5b3,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,272.08683423987657,0.7267337749294852,0.264813568014806,0.5530700210891316,open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,"ZScore(SafeDiv(Abs(ZScore(Mean(open_interest_last,48))),Abs(Decay(account_position_divergence,120))))"
a7ls30_c94e306c3e19bd08,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,270.8692808783405,0.7111223242117939,0.2635804032025522,0.9757952297261664,open_interest_like|positioning_like|safe_div_abs|7946a7d9baa2,"SafeDiv(ZScore(Mean(open_interest_value_last,240)),Abs(Mean(account_position_divergence,72)))"
a7ls30_fa77c59f98cd8837,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,268.75086440898326,0.7417815813290133,0.2614926459903122,0.8902035403503501,open_interest_like|positioning_like|safe_div_abs|650a16a484ae,"SafeDiv(SafeDiv(Abs(ZScore(Mean(open_interest_last,240))),Abs(Decay(account_position_divergence,96))),Abs(ZScore(Mean(open_interest_last,168))))"
a7ls30_e255e6987a8176ab,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,257.0242740620744,0.9543474866527264,0.2499786215487272,0.5151365297285018,open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,"SafeDiv(Abs(ZScore(Mean(open_interest_last,504))),Abs(Decay(account_position_divergence,120)))"
a7ls30_f82e6338a9d33426,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|signed_spread|efbfa119cac1,"CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))"
a7ls30_9254be7c7479597f,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|signed_spread|d8a4b8811704,"Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3)"
a7ls30_d18787649d48e83a,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|spread_rank|f6895cda2696,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6)))"
a7ls30_a293b5f986477e96,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,226.7715192019567,0.925242325540334,0.219696761527497,0.9434081906613824,basis_premium_like|positioning_like|signed_spread|5ac72a6cc73f,"ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))"
