level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_1h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_6cd7dfd5e79e2e91,a7ff24r_55bb758d5287d4cd,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_4h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_580a9500a7aaa2cf,a7ff24r_6b0040d582c1402f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_12h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Delta(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_f89db2f56d8a5170,a7ff24r_8ba739023d872584,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_9badbaa711a63ffe,a7ff24r_8fb6dffe97def8a9,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_9e4b650527d280b1,a7ff24r_90ef30cfe2a3aef9,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_7a07cc6d263ea18e,a7ff24r_9f13f8930cef73c2,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_8h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_8ead67c288cf1177,a7ff24r_d3766043751223e3,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Delta(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_feb821a3e36f4174,a7ff24r_d628c378098da923,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_1h,smooth_mul,"Mean(Mul(mark_index_basis_bps,Mean(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_644ba0ee0d0e38ee,prod_dcc8f4571572e4f6,a7ff24r_dbc754e5af901646,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,4),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_e7928a8f6df12f03,a7ff24r_28e07333b11fd80f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,level,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,8),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_e2d45a84dd92de66,a7ff24r_5915312c73b58e79,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_f5447c61b9348835,a7ff24r_5a237ea8e18addb8,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_cbb6b0c77ec89c80,a7ff24r_5dc4d22c26f0de14,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,level,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,12),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_bd03b52f1d9c15d9,a7ff24r_763775bfa33cb0b5,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,level,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,12),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_cd683c521260c10a,a7ff24r_9262a80b81707b68,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,level,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,2),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_a9102397331b0545,a7ff24r_9a688b82af65e009,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,level,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_d3aca859f885e986,a7ff24r_b9711c1d1ede2d35,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,level,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,8),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_ce952aa30aea5027,a7ff24r_bf1cb1f073df0fc8,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8184698cb7b24c02,prod_79ec89e7bc2053f6,a7ff24r_d84bc48276a97725,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,mean_8h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_2ec2abbc36a9ef55,a7ff24r_1b055cfc990003ef,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,delta_4h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_5898317dd4e3c418,a7ff24r_62b115a4c2d909f2,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,mean_4h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_f6b0db3e8ead64c3,a7ff24r_94091eaa001197ae,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,delta_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_06f90b7dad2077f7,a7ff24r_a93949b021c93a0e,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,delta_12h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_77e2fc390caa8f5f,a7ff24r_b71a40e2adb7536b,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,mean_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_8216fc64593eb808,a7ff24r_c552ef8d092c570d,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,delta_8h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_dc7337f90f50c15e,a7ff24r_c77fee18b4f17057,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,mean_1h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_191abd04c132d59c,a7ff24r_d5f6d5bc31054355,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,delta_1h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_8a80c8785bbf365b,prod_3b18960faaef159b,a7ff24r_e7b707852a7f4863,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,zmean_4h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_a4fe0f217545a374,a7ff24r_00545b50e17f74e8,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,zmean_8h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_73a1520ff50851cd,a7ff24r_010adba7b5e547b9,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,zmean_8h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_4a8ef91bc76b62a9,a7ff24r_027985a514087331,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,zmean_12h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_d8b21090afa92604,a7ff24r_0c1d60e4073e095f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,zmean_2h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_9a60fbb6947edfe9,a7ff24r_101e17e2b4ba81ae,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,zmean_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_2487892bdeddbe04,a7ff24r_103b382720d0ec02,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,zmean_12h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_6e612a80b13780ef,a7ff24r_145b8196cae8d3f4,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,zmean_4h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_a9b0e5a0b3dc94e1,a7ff24r_18a337bfa6891c1f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,zmean_12h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_4f55ca5d9648a96f,a7ff24r_1fd5a70ee95a8aa1,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,zmean_8h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_e6b0eb4c186d7b2b,a7ff24r_2c52281e0f36e2ec,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,zmean_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_02b186588ea2c51c,a7ff24r_2d4c5a030c63edd2,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,zmean_4h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_f3f1d6bc14ac6e9a,a7ff24r_2e4dbd744f3f6fec,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,zmean_4h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_f9d067c62133b2f2,a7ff24r_2f6eec4a777881bb,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_2h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_1bbf2d975a316f7d,a7ff24r_3e65126a80c9f0dc,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_8h,zmean_1h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_c71af12934415ff7,a7ff24r_406f5fadd9b97d89,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,zmean_1h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_080917d4e4c038a9,a7ff24r_4ee866137671e479,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_12h,zmean_4h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_f9b9eb46eedceae8,a7ff24r_52f1413732e60c69,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,zmean_12h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_63b3947fa905bf3a,a7ff24r_539dd378ba1b995a,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_12h,zmean_1h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_4152ff37e2474c6f,a7ff24r_58588a6ebc31bb79,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,zmean_1h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_29e862e6919a9077,a7ff24r_597170ca821206ad,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,zmean_1h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_d84bed942c7b513e,a7ff24r_62b978d0152df5ec,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_1h,zmean_12h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_b6391ad5a5f0a77d,a7ff24r_6730f055e3c34729,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,zmean_12h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_84685b14b220eb36,a7ff24r_6825d3fd1bb8e8f5,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,zmean_8h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_4da9bb3a630f68a2,a7ff24r_6baeea97b3727c64,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_12h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_81c942652fa427e3,a7ff24r_74bac53380235423,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,zmean_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_9dcf0c464114f489,a7ff24r_79482b7db43264be,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_1h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_162ae2b90860cdb2,a7ff24r_844f80f760ef4188,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,zmean_4h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_8e432882afb946a6,a7ff24r_8d705e01e0bb0f09,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,zmean_2h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_b4ba315e480c5c7f,a7ff24r_8ee7836ba082a1c0,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,zmean_12h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_143f04ff21ecb7b6,a7ff24r_94486ecbfeed739f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,zmean_1h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,4),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_2f132ce4ba196cbb,a7ff24r_9881779cc69dafdc,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_8h,zmean_4h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,8),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_2b4b8ffe6a278573,a7ff24r_996f623654cea77c,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,zmean_2h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_95eef0fa826be5bf,a7ff24r_a33f9e765905a87f,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_4h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_9ff73fbbcf579b67,a7ff24r_a4bca9eb0f158021,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_2h,zmean_2h,smooth_mul,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_0dd086d53ff52dd8,a7ff24r_aed4e0ad56bce2d0,shard_01
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_8h,smooth_mul,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_bb02868db9f6b779,prod_f1e120389b474170,a7ff24r_afd8a5ec9e0c235b,shard_01
