numeric_probe_id,family_id,max_oriented_ic,max_oriented_spread,min_control_ratio,clean_label_count,eval_rows
a7ffcore30_0187,F2a_basis_funding_independent,0.011817363066613183,0.056532762944698334,0.41525566231704664,9,252566
a7ffcore30_0113,F1b_taker_flow_market_panel,0.009970937182405383,0.07282950729131699,0.17820399003070733,9,252918
a7ffcore30_0057,F1a_aggtrades_flow_microstructure,0.008268810912069664,0.026130715385079384,0.5121762187029582,9,9030
a7ffcore30_0092,F1b_taker_flow_market_panel,0.0052705086957043484,0.03149604797363281,0.1269420617634464,9,251387
a7ffcore30_0183,F2a_basis_funding_independent,0.0051162255990091976,0.055973879992961884,0.03137921831072606,9,252652
a7ffcore30_0071,F1a_aggtrades_flow_microstructure,0.03867042934641025,0.05900637432932854,0.061357769257896815,6,9006
a7ffcore30_0069,F1a_aggtrades_flow_microstructure,0.028285331075141328,0.0037007778882980347,0.4955467877290076,6,8967
a7ffcore30_0010,F1a_aggtrades_flow_microstructure,0.027094104912791524,0.04818538948893547,0.27279063695555533,6,7428
a7ffcore30_0056,F1a_aggtrades_flow_microstructure,0.026752535863773807,0.051007747650146484,0.15557664715850714,6,7428
a7ffcore30_0026,F1a_aggtrades_flow_microstructure,0.02598829153268873,0.12654554843902588,0.43406376179372474,6,8994
a7ffcore30_0017,F1a_aggtrades_flow_microstructure,0.021316663714242418,0.06799585372209549,0.01455474460383824,6,8967
a7ffcore30_0137,F1b_taker_flow_market_panel,0.020605523026279205,0.04639030247926712,0.287305904929575,6,36812
a7ffcore30_0115,F1b_taker_flow_market_panel,0.0196400993740138,0.14317595958709717,0.46739782356816056,6,48610
a7ffcore30_0062,F1a_aggtrades_flow_microstructure,0.018671324388003094,0.030083801597356796,0.12955345411685912,6,7428
a7ffcore30_0047,F1a_aggtrades_flow_microstructure,0.018612653208486755,0.05966971814632416,0.17286709886093124,6,8910
a7ffcore30_0040,F1a_aggtrades_flow_microstructure,0.018552157722706457,0.12312933802604675,0.20920504022785905,6,8886
a7ffcore30_0061,F1a_aggtrades_flow_microstructure,0.01832546538128199,0.15334388613700867,0.2703083104848041,6,9030
a7ffcore30_0009,F1a_aggtrades_flow_microstructure,0.017891628648478385,0.09854830801486969,0.5787342840711407,6,9030
a7ffcore30_0138,F1b_taker_flow_market_panel,0.017253933364154924,0.17901739478111267,0.17060405387416414,6,49010
a7ffcore30_0099,F1b_taker_flow_market_panel,0.016808812193062524,0.26182079315185547,0.47741569200631984,6,48572
a7ffcore30_0016,F1a_aggtrades_flow_microstructure,0.016807777272629332,0.06266205757856369,0.2565730757702717,6,7428
a7ffcore30_0140,F1b_taker_flow_market_panel,0.015893804462055277,0.09114837646484375,0.41281824167291886,6,36812
a7ffcore30_0058,F1a_aggtrades_flow_microstructure,0.015170728702151717,0.08861856162548065,0.0483662867660207,6,9030
a7ffcore30_0002,F1a_aggtrades_flow_microstructure,0.014758421228177275,0.12208634614944458,0.2388693668780671,6,9030
a7ffcore30_0070,F1a_aggtrades_flow_microstructure,0.014628112978465294,0.09429512172937393,0.2980552591653826,6,9030
a7ffcore30_0175,F2a_basis_funding_independent,0.01429490553602516,0.029807232320308685,0.6209154604352785,6,48908
a7ffcore30_0072,F1a_aggtrades_flow_microstructure,0.01391472577458919,0.1055842861533165,0.2456323273653899,6,9030
a7ffcore30_0233,F2a_basis_funding_independent,0.012596050223209138,0.14802640676498413,0.16516635522328685,6,49010
a7ffcore30_0022,F1a_aggtrades_flow_microstructure,0.012481550886325235,0.12411721050739288,0.01910486864214567,6,9030
a7ffcore30_0192,F2a_basis_funding_independent,0.012392062450371156,0.06564787030220032,0.28940621336760514,6,36812
a7ffcore30_0114,F1b_taker_flow_market_panel,0.011998516670403978,0.03283104673027992,0.7962960980875067,6,48927
a7ffcore30_0159,F1b_taker_flow_market_panel,0.01148710421489767,0.05103565752506256,0.36190952222175515,6,36812
a7ffcore30_0194,F2a_basis_funding_independent,0.01049277897738167,0.13181072473526,0.37531782533901376,6,252459
a7ffcore30_0188,F2a_basis_funding_independent,0.010227589219211089,0.09260082244873047,0.4735235318875898,6,49090
a7ffcore30_0036,F1a_aggtrades_flow_microstructure,0.009303650520066957,0.13290494680404663,0.5247921297666631,6,8886
a7ffcore30_0234,F2a_basis_funding_independent,0.009208829067899438,0.10353055596351624,0.5470523998191622,6,252717
a7ffcore30_0198,F2a_basis_funding_independent,0.009160562987413778,0.0641142725944519,0.5077961442606621,6,49030
a7ffcore30_0000,F1a_aggtrades_flow_microstructure,0.008980434353722947,0.026495661586523056,0.18774329854500618,6,8886
a7ffcore30_0153,F1b_taker_flow_market_panel,0.008594072193026468,0.09656582772731781,0.11695101762421861,6,252918
a7ffcore30_0221,F2a_basis_funding_independent,0.007897507613980042,0.07987453043460846,0.0901404328710016,6,252918
a7ffcore30_0203,F2a_basis_funding_independent,0.00789745936754745,0.07987453043460846,0.09012798571965402,6,252918
a7ffcore30_0223,F2a_basis_funding_independent,0.00780235036472391,0.09181609749794006,0.7042338789054113,6,251782
a7ffcore30_0215,F2a_basis_funding_independent,0.007329527206761081,0.041487328708171844,0.29890535885721287,6,252875
a7ffcore30_0139,F1b_taker_flow_market_panel,0.007163023776807845,0.10992665588855743,0.39876869207270443,6,48908
a7ffcore30_0219,F2a_basis_funding_independent,0.00713724530575946,0.05545546114444733,0.5300848720100302,6,252958
a7ffcore30_0237,F2a_basis_funding_independent,0.00713724530575946,0.05545546114444733,0.5300848720100302,6,252958
a7ffcore30_0023,F1a_aggtrades_flow_microstructure,0.006906273001425838,0.030269810929894447,0.14905342395715626,6,9006
a7ffcore30_0168,F2a_basis_funding_independent,0.006163435943195535,0.019694074988365173,0.1658649088412983,6,252696
a7ffcore30_0176,F2a_basis_funding_independent,0.005813108065343361,0.050042327493429184,0.20930550849905874,6,252958
a7ffcore30_0196,F2a_basis_funding_independent,0.005813108065343361,0.050042327493429184,0.20930550849905874,6,252958
a7ffcore30_0120,F1b_taker_flow_market_panel,0.005399930650727899,0.033136408776044846,0.23828004803773112,6,252875
a7ffcore30_0133,F1b_taker_flow_market_panel,0.043487270963397454,0.1496255099773407,0.9812394262658843,3,253098
a7ffcore30_0154,F1b_taker_flow_market_panel,0.04064600591308017,0.09103402495384216,0.2670262560249273,3,253136
a7ffcore30_0025,F1a_aggtrades_flow_microstructure,0.03259714533756514,0.1081698015332222,0.012204060128227182,3,9018
a7ffcore30_0032,F1a_aggtrades_flow_microstructure,0.029546805822378428,0.0689697340130806,0.9926883312796504,3,9030
a7ffcore30_0076,F1a_aggtrades_flow_microstructure,0.028565137866401368,0.13363829255104065,0.7212935846216253,3,9030
a7ffcore30_0030,F1a_aggtrades_flow_microstructure,0.02575067697592989,0.07087571918964386,0.48759331194812366,3,9030
a7ffcore30_0018,F1a_aggtrades_flow_microstructure,0.024165232366767337,0.04017516225576401,0.3640594686095285,3,8886
a7ffcore30_0015,F1a_aggtrades_flow_microstructure,0.02270325570735957,0.07261855900287628,0.3682776771156734,3,9006
a7ffcore30_0055,F1a_aggtrades_flow_microstructure,0.021532694819011426,0.06709790229797363,0.8544347427783471,3,9030
a7ffcore30_0044,F1a_aggtrades_flow_microstructure,0.021145428532373032,0.1612699329853058,0.5219140898471268,3,8886
a7ffcore30_0053,F1a_aggtrades_flow_microstructure,0.020915449056845645,0.05023396760225296,0.9677009063754829,3,9030
a7ffcore30_0038,F1a_aggtrades_flow_microstructure,0.020631716710486667,0.035156697034835815,0.4609045211379096,3,9030
a7ffcore30_0045,F1a_aggtrades_flow_microstructure,0.02032987877693134,0.11362511664628983,0.18380828813285754,3,9018
a7ffcore30_0060,F1a_aggtrades_flow_microstructure,0.019767892338395945,0.09968367218971252,0.559052784384766,3,9030
a7ffcore30_0039,F1a_aggtrades_flow_microstructure,0.019182943715239136,0.05335994437336922,0.28869453394037137,3,9030
a7ffcore30_0050,F1a_aggtrades_flow_microstructure,0.018649071134371004,0.09437825530767441,0.10321212777202174,3,9030
a7ffcore30_0020,F1a_aggtrades_flow_microstructure,0.018430204545347165,0.11415454745292664,0.4800677441894904,3,7428
a7ffcore30_0079,F1a_aggtrades_flow_microstructure,0.017842427547724863,0.049922265112400055,0.7735922135271446,3,9030
a7ffcore30_0006,F1a_aggtrades_flow_microstructure,0.017289023514278534,0.07214745879173279,0.650769894737521,3,8874
a7ffcore30_0059,F1a_aggtrades_flow_microstructure,0.01715273951406647,0.039015479385852814,0.8063154516863916,3,9006
a7ffcore30_0202,F2a_basis_funding_independent,0.016473900864851312,0.08612213283777237,0.08305661993724033,3,36843
a7ffcore30_0074,F1a_aggtrades_flow_microstructure,0.01637578516791363,0.09187469631433487,0.2959843308961164,3,9030
a7ffcore30_0021,F1a_aggtrades_flow_microstructure,0.015494032217027913,0.07965824753046036,0.2565183346162443,3,8967
a7ffcore30_0108,F1b_taker_flow_market_panel,0.015290481844271842,0.1296440213918686,0.9011200785512785,3,36812
a7ffcore30_0119,F1b_taker_flow_market_panel,0.0119225667950964,0.04308517277240753,0.13904887537246413,3,252652
a7ffcore30_0073,F1a_aggtrades_flow_microstructure,0.01099542315183715,0.020060963928699493,0.9580254555524611,3,9030
a7ffcore30_0063,F1a_aggtrades_flow_microstructure,0.010513199966914608,0.011177350766956806,0.6436881914026699,3,8967
a7ffcore30_0141,F1b_taker_flow_market_panel,0.010252089095321049,0.13082784414291382,0.29822987238395215,3,49010
a7ffcore30_0105,F1b_taker_flow_market_panel,0.009654546940829735,0.029487870633602142,0.6195709815546666,3,252550
a7ffcore30_0162,F2a_basis_funding_independent,0.009163333493492447,0.04965874180197716,0.5980513478151152,3,252957
a7ffcore30_0084,F1b_taker_flow_market_panel,0.008869718576706936,0.01371823251247406,0.48233029814269457,3,252550
a7ffcore30_0029,F1a_aggtrades_flow_microstructure,0.00823988925714616,0.01800740696489811,0.2884510883810172,3,8967
a7ffcore30_0122,F1b_taker_flow_market_panel,0.008239650472073153,0.08099342882633209,0.5257119976715006,3,252717
a7ffcore30_0034,F1a_aggtrades_flow_microstructure,0.008138356132741444,0.04959261417388916,0.1439674542657635,3,9030
a7ffcore30_0096,F1b_taker_flow_market_panel,0.0076469453085189695,0.060170628130435944,0.6075799148469881,3,252957
a7ffcore30_0151,F1b_taker_flow_market_panel,0.007456162540244933,0.16485707461833954,0.39169773430948496,3,48564
a7ffcore30_0117,F1b_taker_flow_market_panel,0.006681508377799331,0.00803028792142868,0.8770415855922717,3,252918
a7ffcore30_0037,F1a_aggtrades_flow_microstructure,0.006546317497731703,0.03092491254210472,0.2862920792907669,3,9030
a7ffcore30_0220,F2a_basis_funding_independent,0.005859125082063369,0.05853481590747833,0.8770780125248199,3,252693
a7ffcore30_0164,F2a_basis_funding_independent,0.005433841012822904,0.05890408158302307,0.4260501746208579,3,252733
a7ffcore30_0185,F2a_basis_funding_independent,0.005433841012822904,0.05890408158302307,0.4260501746208579,3,252733
a7ffcore30_0209,F2a_basis_funding_independent,0.0053807177247862815,0.05268041044473648,0.16641555340018274,3,49080
a7ffcore30_0170,F2a_basis_funding_independent,0.005222498900933698,0.11156903207302094,0.7925590078734241,3,49034
a7ffcore30_0078,F1a_aggtrades_flow_microstructure,0.0051228329933268825,0.05240977555513382,0.2942347564095619,3,8886
