level,family_id,root_family,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_2h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,2))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_a597d2f9124304a5,a7ff33_c6a3ac9f9439746b,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_72h,gated_sign,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(mark_index_basis_bps,72))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_5a2127e9c4874093,a7ff33_ed6cac936e245ca7,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_1h,gated_sign,"Mul(mark_index_basis_bps,Sign(Mean(premium_close_bps,1)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_66c0e33db64edacd,a7ff33_7083af80279a0063,shard_06
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_4h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(ZScore(Mean(mark_index_basis_bps,4))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_bee202f15f6c9956,prod_2ea792bf285f9782,a7ff33_741d626c3aee74ad,shard_06
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_168h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(ZScore(Mean(mark_index_basis_bps,168))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_bee202f15f6c9956,prod_09b9f288245c5d0b,a7ff33_48ef0828049bfca3,shard_06
L4_factor_candidate_probe,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,mean_2h,mean_reversion_gate,"Mul(Neg(ZScore(mark_index_basis_bps)),Sign(Mean(premium_close_bps,2)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_ac3a45a1120f7842,prod_f31ab8f18f55e890,a7ff33_bb42421a9f6e4786,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_8h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(mark_index_basis_bps,8)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_9c74d0daa490266d,a7ff33_2a210bc28687c2a0,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,abs_zmean_24h,mul,"Mul(mark_index_basis_bps,Abs(ZScore(Mean(mark_index_basis_bps,24))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_c80f62c274b367a9,prod_ec9c9a92f95f58da,a7ff33_f9b52405e4fa0f12,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_4h,mul,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,4)))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_a2f58ee62d9e7ad2,prod_cbb0c036641d184b,a7ff33_fac65e306d0c6082,shard_06
L2_typed_two_field_interaction,D0_basis_premium_reference,basis_premium_like|basis_premium_like,mark_index_basis_bps,mark_index_basis_bps,basis_premium_like,basis_premium_like,reference_family_only,reference_family_only,level,zmean_12h,relative_shock,"Mul(Delta(mark_index_basis_bps,4),ZScore(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium_like|basis_premium_like,P1,ordinary_alpha_valid_family_diversification_probe,False,skel_156d0fafafecde17,prod_516b6446d2e5fa83,a7ff33_2b1e5fa129ae8150,shard_06
