candidate_id,semantic_bucket,motif_bucket,replay_rows,median_spread,median_cost_adjusted_spread,max_tstat,min_control_ratio,validation_recent_clean_splits,replay_clean
a7ffcore11e_0645e71850908e893a,open_interest_like|positioning_like,delta_x_divergence,12,8.749896364120418e-05,-0.0005643436827147,1.7693363482902622,1.3910250992249626,0,False
a7ffcore11e_8f6b5c507d07d416bf,open_interest_like|positioning_like,delta_x_divergence,12,0.0001149037450662,-0.0002961394043051,1.7450448896023931,1.261031319886697,0,False
a7ffcore11e_e8c050ca94b5544a55,open_interest_like|positioning_like,delta_x_divergence,12,9.791827680614258e-05,-0.0005667911070766,1.7016643047524391,1.1823962635186558,0,False
a7ffcore11e_927921c104d8413250,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0282518483339762,0.0275518483339762,1.6988713839657836,0.7848502761339589,0,False
a7ffcore11e_efeeb5b717de848eab,open_interest_like|positioning_like,delta_x_divergence,12,0.0001339296088364,-0.000535713835541,1.6602987418231734,0.9852130002800418,0,False
a7ffcore11e_a632ea315826e6f709,liquidity_like,single,12,-0.0006659205280939,-0.0012885431601852,1.656060959995255,0.6256404408122339,1,False
a7ffcore11e_c21abf533e137c4adb,taker_flow_like|basis_premium_like,gated_sign,12,0.0002611397900105,-0.0002764854149962,1.5881201753894143,0.7658472674968891,0,False
a7ffcore11e_972c137febb8270f5e,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0007997597893836,0.0002151773379721,1.5607916270858355,1.18412241824236,0,False
a7ffcore11e_2e9ceddde79416ef0f,taker_flow_like|basis_premium_like,gated_sign,12,-9.924637309133798e-05,-0.000590855618881,1.5572771028967245,1.5187564502443325,0,False
a7ffcore11e_1f2c1c1b532d84483b,liquidity_like|volatility_like,liquidity_shock,12,-5.658587689683751e-05,-0.0007218182546072,1.5449373668162816,0.7438618795065364,0,False
a7ffcore11e_2589c8bd01327ba35c,open_interest_like|positioning_like,delta_x_divergence,12,-5.017767393335014e-05,-0.0004949721454256,1.5391876928041577,1.453799305438441,0,False
a7ffcore11e_1942160ee15398d457,open_interest_like,single,12,7.89736299230704e-06,-0.000374439647721,1.4858177534110917,0.9148552325962422,1,False
a7ffcore11e_2672660b483c4cfb0e,liquidity_like|volatility_like,liquidity_shock,12,0.0010471391570974,-0.0002584577346411,1.4821073495639678,0.5249368091707959,0,False
a7ffcore11e_40f891be37b850af13,liquidity_like|volatility_like,liquidity_shock,12,0.0005443981304111,-0.0003784653957869,1.437438164241761,0.8764230018362403,0,False
a7ffcore11e_64b7c6f83d3aa012b4,liquidity_like,single,12,0.0002409041419766,-0.0005505875770525,1.3815766517115575,1.4019119061096732,0,False
a7ffcore11e_954ca2e0b13697327e,open_interest_like|positioning_like,delta_x_divergence,12,0.0007432199131839,-1.9417608429471607e-05,1.349266908017147,1.1739114312901355,0,False
a7ffcore11e_1aec87731a157bc5be,liquidity_like|volatility_like,liquidity_shock,12,1.483756666644404e-05,-0.0006190629712419,1.346527157859895,1.5489711666504826,0,False
a7ffcore11e_49182c09dd3b9c5213,taker_flow_like|open_interest_like,flow_x_leverage,12,-6.360383015810114e-05,-0.0006330428084623,1.329667868266587,0.868324214254458,0,False
a7ffcore11e_117db61a4c24d455a6,liquidity_like|volatility_like,liquidity_shock,12,0.0001586304659738,-0.0006265603468967,1.2843735146013302,0.6640062775200648,0,False
a7ffcore11e_f8d5c4e118d204c286,liquidity_like,single,12,-0.000170575081968,-0.0007259439133814,1.2758754854465504,2.4508002084319203,0,False
a7ffcore11e_3103906ad46d1df38b,liquidity_like|volatility_like,liquidity_shock,12,6.002527062972555e-05,-0.0006994882043879,1.2207652009738994,1.0339391229371635,0,False
a7ffcore11e_b22e934b8b01b76133,taker_flow_like|basis_premium_like,gated_sign,12,0.0002274116096766,-0.0003285858676254,1.2030062414142302,1.484503578984906,0,False
a7ffcore11e_12acb7538ac2c1de85,liquidity_like|volatility_like,liquidity_shock,12,0.0009963566485181,-0.0004693352481695,1.201508617162819,0.5370393793658677,0,False
a7ffcore11e_2a2d48956a572ac1ab,liquidity_like|volatility_like,liquidity_shock,12,0.0372133290896158,0.0365133290896158,1.185130174432863,0.9351498434019762,1,False
a7ffcore11e_557114329870cf4f2d,liquidity_like|volatility_like,liquidity_shock,12,0.0001720453367488,-0.0007278780723718,1.179295741807268,1.0437150873507737,0,False
a7ffcore11e_182f68b6ba2a032d4a,liquidity_like,single,12,0.0002962497987332,-0.0008615721381861,1.170830335942849,0.8928426330865749,0,False
a7ffcore11e_0ba480ce00fc18d6d2,liquidity_like|volatility_like,liquidity_shock,12,-0.0015018185769197,-0.0019747676634106,1.1660764133208097,0.3415809099517279,0,False
a7ffcore11e_620048b49bc3dfd43f,taker_flow_like|basis_premium_like,gated_sign,12,-9.206969898652844e-05,-0.0005379173215885,1.16572922641939,1.847447951518293,0,False
a7ffcore11e_7f4ddd6ba1891e3a2c,liquidity_like,single,12,-7.234358411712619e-05,-0.0008968706693773,1.154219079402454,2.1306677081248804,0,False
a7ffcore11e_0dd21d80949fec5fb7,liquidity_like,single,12,-0.0001267438163326,-0.0009282742961258,1.1440062124360473,2.0092934948184027,0,False
a7ffcore11e_669405f740974badf1,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001244167727211,-0.0002774847126256,1.1319524583450042,0.9255243467332488,0,False
a7ffcore11e_3133e9ebd2783af2e9,liquidity_like|volatility_like,liquidity_shock,12,-3.340391071429924e-05,-0.0007970406831586,1.061360201179823,0.5070099964291747,0,False
a7ffcore11e_a7ceb9c23859d4f00b,taker_flow_like|basis_premium_like,gated_sign,12,0.0002881575593295,-0.0004527128867367,1.0599919902577204,2.3595133908460024,0,False
a7ffcore11e_2d54ba78481e4e85dd,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0021448985878797,-0.0028448985878797,1.0489843432308357,0.8316782664813284,0,False
a7ffcore11e_5c55acbd5042b16e79,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001915272019446,-0.000681303498313,1.0231367438437318,1.9226742828186476,0,False
a7ffcore11e_317c3a2eaa7e3a189f,liquidity_like|volatility_like,liquidity_shock,12,0.0009025602951668,-0.0005919231513709,1.0083463693760737,0.8144886603927286,0,False
a7ffcore11e_8e9f45a5dc22a8ab8f,open_interest_like|positioning_like,delta_x_divergence,12,0.0004523851893514,-0.0001627871181787,0.9880274474611268,1.817602560899998,0,False
a7ffcore11e_08873be32daaf18f8f,liquidity_like,single,12,0.0002438247356766,-0.000909258394366,0.986229559764061,0.9595728413919088,0,False
a7ffcore11e_4831794c3f43dcc5d1,open_interest_like|positioning_like,delta_x_divergence,12,0.0004271701631704,-0.0001719517973108,0.9647748004814763,1.499129737156626,0,False
a7ffcore11e_24d118bdee2c46d2f8,open_interest_like|positioning_like,delta_x_divergence,12,0.000413503262104,-0.0004517823829448,0.9192619610669523,1.1323059156648505,0,False
a7ffcore11e_3da94ac56d8fd1b291,liquidity_like|volatility_like,liquidity_shock,12,0.0101942859697152,0.0094942859697152,0.8867282949563434,2.2732836088820245,0,False
a7ffcore11e_6265acb2b7aaeed67c,open_interest_like|positioning_like,delta_x_divergence,12,0.0003643172766622,-0.0003725657411718,0.8793166570870699,2.2071511178686145,0,False
a7ffcore11e_7b72349fd51af1e863,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0001029177526888,-0.0006931488267211,0.8617865556153108,1.1300571583095675,0,False
a7ffcore11e_08612111456ef74614,liquidity_like|volatility_like,liquidity_shock,12,-0.0005059739473347,-0.0012059739473347,0.8391164767773007,1.5789243362708718,0,False
a7ffcore11e_20915977e99a094b82,taker_flow_like|open_interest_like,flow_x_leverage,12,2.4455983189591047e-05,-0.0007240202063311,0.8319198415812342,1.8875968985288163,0,False
a7ffcore11e_52fdc3bb64b98000d3,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001865369958907,-0.0005019020033947,0.8176078802445628,1.4022362043702012,0,False
a7ffcore11e_01b7a408bae766f6b9,open_interest_like,single,12,0.0001026130167132,-0.0008183211677637,0.8014980589160713,1.643014760952198,0,False
a7ffcore11e_3c9e132afdab6a61c6,taker_flow_like|basis_premium_like,gated_sign,12,0.000353988492512,-0.0009819655398512,0.7936789422984114,1.2789120058427867,0,False
a7ffcore11e_6dfea25769981420cd,liquidity_like,single,12,0.0001296748685265,-0.0005158370604159,0.7871192301074421,4.224914612382752,0,False
a7ffcore11e_b50799eaf4f797bc7c,liquidity_like,single,12,0.0002257967292672,-0.0005011028074945,0.7599288143073072,4.078654868107379,0,False
a7ffcore11e_7036d028e1478c3480,liquidity_like,single,12,-0.0001602391619923,-0.0008871711163994,0.7465123681046002,2.1902048802200813,0,False
a7ffcore11e_534bb9195a9174cfa9,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0056665972583918,-0.0063665972583918,0.7401191871281997,2.0755035836453746,0,False
a7ffcore11e_37bd4029b21e5907ea,liquidity_like|volatility_like,liquidity_shock,12,-0.0001481368000261,-0.0008601591616505,0.7015534953915287,1.1911619065403385,0,False
a7ffcore11e_2c46230d8041995149,taker_flow_like|open_interest_like,flow_x_leverage,12,0.0001716856622828,-0.0005982451565183,0.6798261827419143,1.837831003957928,0,False
a7ffcore11e_498cf2fdb232c85d26,open_interest_like|positioning_like,delta_x_divergence,12,3.989319885454201e-05,-0.0006998510527944,0.6204616462909396,1.8754604300872617,0,False
a7ffcore11e_597c2efceacc2a97eb,open_interest_like|positioning_like,delta_x_divergence,12,-2.613901297329825e-05,-0.0006585586416666,0.6053704638311208,1.4650009549689422,0,False
a7ffcore11e_1c294ee13a07d9e36a,liquidity_like,single,12,0.0001708932467183,-0.0009033854238714,0.583497289277817,2.489487490069909,0,False
a7ffcore11e_1c0ea6a158e2272181,liquidity_like,single,12,-0.0001249378235309,-0.0008077516538151,0.5721692097090646,2.283373536106599,0,False
a7ffcore11e_205fca9713a5ecddcf,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.002826586639756,-0.003526586639756,0.509494013673631,1.1811100871968452,0,False
a7ffcore11e_cfcfbc2592d847facd,liquidity_like,single,12,-0.0001092244162483,-0.0010179661360385,0.4844450291553481,2.7076753370389004,0,False
a7ffcore11e_75b0b94e2607e97c77,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.00017138594357,-0.0007646489427138,0.4540892071758971,0.9476923311047402,0,False
a7ffcore11e_ceecd13760f1f015e9,liquidity_like,single,12,-0.0006574545998627,-0.0015011707212033,0.4457584212711565,0.9911227167338096,0,False
a7ffcore11e_94fc8621dfeb133185,liquidity_like,single,12,8.287126629043544e-05,-0.0009377744379671,0.3989064051380406,2.6524384697432923,0,False
a7ffcore11e_7adbce68940be45d6b,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0081569083881864,-0.0088569083881864,0.3877348229233597,1.2918706210754387,0,False
a7ffcore11e_b7574831145f932936,open_interest_like|positioning_like,delta_x_divergence,12,0.000114629184419,-0.000800716328462,0.3779626680841987,2.965401571134835,0,False
a7ffcore11e_af83cce5829bc7c751,open_interest_like|positioning_like,delta_x_divergence,12,7.105251840942996e-05,-0.0008880142093819,0.3630759593772612,2.006811398703095,0,False
a7ffcore11e_64b67f614412e6012e,liquidity_like,single,12,-6.207184882866042e-05,-0.0009775914650155,0.3184781475873768,1.4300624757320644,0,False
a7ffcore11e_e1cd41c78b574ae9af,open_interest_like|positioning_like,delta_x_divergence,12,4.463731820607432e-05,-0.0007604024047869,0.2996608904687111,3.1461030146372573,0,False
a7ffcore11e_291f1e0b6c4a8e9909,liquidity_like|volatility_like,liquidity_shock,12,-0.0227286320622722,-0.0234286320622722,0.241668477307078,1.2767870065231053,0,False
a7ffcore11e_1f36c1dcba2d435ade,open_interest_like|positioning_like,delta_x_divergence,12,-8.910953716255408e-05,-0.0007457592492529,0.2389104806661346,3.95947625302802,0,False
a7ffcore11e_b7855a480a99f124c1,open_interest_like|positioning_like,delta_x_divergence,12,-4.768798998885552e-06,-0.0006201062034396,0.213102343577156,8.337929943537915,0,False
a7ffcore11e_7e3618c56bcb4eab93,open_interest_like|positioning_like,delta_x_divergence,12,-0.0002491456453513,-0.0010037414008639,0.2124422784539634,1.88620984811821,0,False
a7ffcore11e_dbe18bd5192060448c,liquidity_like,single,12,-0.0005839094606422,-0.0014899589728103,0.1815545193782941,0.9070117832794602,0,False
a7ffcore11e_301ad66263f3276961,liquidity_like|volatility_like,liquidity_shock,12,-0.0001200419405502,-0.0010202284781963,0.0925151486787246,1.302728032952533,0,False
a7ffcore11e_72425732c25c5581c6,liquidity_like,single,12,-0.0007221902680132,-0.0014661961454336,0.0868484875055768,1.062147320061099,0,False
a7ffcore11e_1b46264ece4013083a,open_interest_like,single,12,-0.0001362723452928,-0.0007988069098069,0.024076529366371,5.595876816317773,0,False
a7ffcore11e_4eb3d22fbf77328491,open_interest_like|positioning_like,delta_x_divergence,12,-0.0002123878911533,-0.0010066351765235,0.0197506826859242,2.285193984153644,0,False
a7ffcore11e_222dfcdd27367e4bb3,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0078926962130938,-0.0084245391351994,1.81972598922114e-05,2.1053702758194075,0,False
a7ffcore11e_a556c4fd6dec7dc783,open_interest_like|positioning_like,delta_x_divergence,12,-0.0001040093858848,-0.0010059045327806,-0.0647252233282474,1.923321378368385,0,False
a7ffcore11e_47b0b5c87258e63fb8,open_interest_like|positioning_like,delta_x_divergence,12,-0.0001192736226655,-0.0009944029263994,-0.0792952837699978,2.660237535507227,0,False
a7ffcore11e_053df6d3b4eac08f74,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0020449953767541,-0.0025427297413637,-0.0804905699719431,6.341009029642711,0,False
a7ffcore11e_0d924ccf8c5f90f8cf,liquidity_like|volatility_like,liquidity_shock,12,-0.000149368046677,-0.0008379515099344,-0.1189588520345164,1.5524127297847985,0,False
a7ffcore11e_6d0ecabcabd36f16e1,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.027415962302743,-0.028115962302743,-0.1395424430811453,0.853966408517224,0,False
a7ffcore11e_2c8106afb4557ed610,open_interest_like,single,12,-0.0001990192262941,-0.0009554974698442,-0.1416083779557647,2.457535162600271,0,False
a7ffcore11e_7a314352756e85ad7a,taker_flow_like|open_interest_like,flow_x_leverage,12,-4.094349458390323e-05,-0.0007441800091167,-0.21379331708588,4.733061050928471,0,False
a7ffcore11e_540129e723d9aa7b52,liquidity_like|volatility_like,liquidity_shock,12,-0.000167460195046,-0.0010166810048278,-0.232273185587878,1.067678821652552,0,False
a7ffcore11e_601bf2d8981a2d724c,taker_flow_like|open_interest_like,flow_x_leverage,12,-6.038688027100756e-05,-0.0007792745498859,-0.2729931981948573,1.4949377309044607,0,False
a7ffcore11e_8d768d363bfaad4110,open_interest_like|positioning_like,delta_x_divergence,12,-0.0004853843997844,-0.0010630430695181,-0.3094939597756093,1.568898350752841,0,False
a7ffcore11e_8407a4df527aa176ad,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0001211378956429,-0.0007950633392013,-0.3642509216415494,1.4864716522064572,0,False
a7ffcore11e_4d877da123e8e7ec1a,taker_flow_like|basis_premium_like,gated_sign,12,-0.0001973113844135,-0.0009994435121555,-0.3841671883990312,3.511947129127042,0,False
a7ffcore11e_6b92d9b2d7581eaead,taker_flow_like|basis_premium_like,gated_sign,12,-0.0003254888361902,-0.0010925429450758,-0.5059300686027551,0.9454064594205172,0,False
a7ffcore11e_27a089db152c503fe2,liquidity_like|volatility_like,liquidity_shock,12,-0.0004600624589928,-0.0011585815828481,-0.5342584762224478,0.9680660700940148,0,False
a7ffcore11e_553515a1d566ce712b,liquidity_like|volatility_like,liquidity_shock,12,-0.0002225461444634,-0.0009130393164781,-0.6822976400376823,0.631449428339807,0,False
a7ffcore11e_64a42c6a53db48773f,taker_flow_like|open_interest_like,flow_x_leverage,12,-0.0002141261413104,-0.0009029428662168,-0.7995988675335534,1.2564454006436825,0,False
