semantic_pair,decision,label_family,rows
basis_premium_like|funding_state_like,A7FFCORE65B_NUMERIC_CLUE,L0_raw_forward_return,1
basis_premium_like|funding_state_like,A7FFCORE65B_NUMERIC_CLUE,L1_cross_sectional_relative_return,1
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L0_raw_forward_return,23
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L1_cross_sectional_relative_return,23
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,26
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L5_vol_adjusted_return,51
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L7_ranked_future_return,52
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L0_raw_forward_return,320
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,320
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,318
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,293
basis_premium_like|funding_state_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L7_ranked_future_return,292
funding_state_like|positioning_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L0_raw_forward_return,3
funding_state_like|positioning_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L1_cross_sectional_relative_return,3
funding_state_like|positioning_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,3
funding_state_like|positioning_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L5_vol_adjusted_return,6
funding_state_like|positioning_like,HOLD_A7FFCORE65B_CONTROL_DOMINATED,L7_ranked_future_return,11
funding_state_like|positioning_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L0_raw_forward_return,37
funding_state_like|positioning_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,37
funding_state_like|positioning_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,37
funding_state_like|positioning_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,34
funding_state_like|positioning_like,HOLD_A7FFCORE65B_PRE_MAY_UNSTABLE,L7_ranked_future_return,29
