horizon,split,left_out_month,full_net10,month_net10,loo_net10,loo_positive
24,recent_oos_2025H2_2026Apr,2025-07,0.9488994325912348,-1.4562569390565665,2.4051563716478013,True
24,recent_oos_2025H2_2026Apr,2025-08,0.9488994325912348,-0.2849299738877496,1.2338294064789843,True
24,recent_oos_2025H2_2026Apr,2025-09,0.9488994325912348,-0.4968219534578396,1.4457213860490743,True
24,recent_oos_2025H2_2026Apr,2025-10,0.9488994325912348,2.076002742065681,-1.127103309474446,False
24,recent_oos_2025H2_2026Apr,2025-11,0.9488994325912348,0.4489288564114225,0.4999705761798123,True
24,recent_oos_2025H2_2026Apr,2025-12,0.9488994325912348,-0.2954743371240118,1.2443737697152466,True
24,recent_oos_2025H2_2026Apr,2026-01,0.9488994325912348,-0.1917198946801733,1.140619327271408,True
24,recent_oos_2025H2_2026Apr,2026-02,0.9488994325912348,-0.0875484693353611,1.036447901926596,True
24,recent_oos_2025H2_2026Apr,2026-03,0.9488994325912348,0.7082761643622429,0.24062326822899183,True
24,recent_oos_2025H2_2026Apr,2026-04,0.9488994325912348,0.5284432372935906,0.4204561952976442,True
24,fresh_may_2026,2026-05,0.588787104837132,0.5887871048371319,1.1102230246251565e-16,True
48,recent_oos_2025H2_2026Apr,2025-07,1.3892684423591992,-2.038153712771304,3.427422155130503,True
48,recent_oos_2025H2_2026Apr,2025-08,1.3892684423591992,-0.7970541078960651,2.186322550255264,True
48,recent_oos_2025H2_2026Apr,2025-09,1.3892684423591992,-0.0054513479391637,1.394719790298363,True
48,recent_oos_2025H2_2026Apr,2025-10,1.3892684423591992,2.151369978226689,-0.7621015358674896,False
48,recent_oos_2025H2_2026Apr,2025-11,1.3892684423591992,0.488524267410323,0.9007441749488763,True
48,recent_oos_2025H2_2026Apr,2025-12,1.3892684423591992,1.1158213273713724,0.2734471149878268,True
48,recent_oos_2025H2_2026Apr,2026-01,1.3892684423591992,0.1914755285102674,1.1977929138489318,True
48,recent_oos_2025H2_2026Apr,2026-02,1.3892684423591992,-0.673593374919312,2.0628618172785114,True
48,recent_oos_2025H2_2026Apr,2026-03,1.3892684423591992,0.426454061811422,0.9628143805477772,True
48,recent_oos_2025H2_2026Apr,2026-04,1.3892684423591992,0.5298758225549706,0.8593926198042287,True
48,fresh_may_2026,2026-05,0.7302147525659566,0.7302147525659564,2.220446049250313e-16,True
