candidate_id,semantic_bucket,motif_bucket,clue_rows,best_abs_corr,best_original_score,min_non_sign_control_ratio
a7ffcore5_155172eb90a4ffee4e,liquidity_like|volatility_like,liquidity_shock,6,0.0092243030426367,0.0092243030426367,0.4987331406349438
a7ffcore5_e8b09c1c628442bb96,liquidity_like|volatility_like,safe_div_abs,6,0.0033904675284135,0.1703323529236546,0.516391659843859
a7ffcore5_c5ecfea1d2af189266,open_interest_like|price_like,mean_reversion_gate,6,0.0070279099971703,0.6974343466508008,0.5567633692111014
a7ffcore5_f12228440913b31bb1,liquidity_like|volatility_like,liquidity_shock,6,0.0058414805624981,0.0058414805624981,0.5786489106087191
a7ffcore5_a895511071d86b79ed,liquidity_like|volatility_like,liquidity_shock,5,0.0086081079450364,0.0086081079450364,0.23238325959345454
a7ffcore5_74192e756c0281059e,liquidity_like|volatility_like,safe_div_abs,5,0.006736636000491,0.2176099396182628,0.2507369576413195
a7ffcore5_2545209b43e8b162b7,taker_flow_like|open_interest_like,flow_x_leverage,5,0.0152396906245097,0.0152396906245097,0.25471917845766784
a7ffcore5_7f1edcbee2c722cdf1,liquidity_like|volatility_like,safe_div_abs,5,0.0088835367028045,0.0841855343073199,0.2584689471362035
a7ffcore5_25b2704821ce1d532b,taker_flow_like|basis_premium_like,gated_sign,5,0.0074704494606035,0.0074704494606035,0.3570020067350471
a7ffcore5_a3af6b68eb21e4cf8a,open_interest_like|price_like,mean_reversion_gate,5,0.0071903039922973,0.0071903039922973,0.3572969334880905
a7ffcore5_b39e253ad9a5084d9a,taker_flow_like|open_interest_like,flow_x_leverage,5,0.0168126520859192,0.0168126520859192,0.3689904158610574
a7ffcore5_c3c0979a0680ff0e0b,liquidity_like|volatility_like,safe_div_abs,5,0.0050381334823799,0.1477961521991742,0.4105838502034789
a7ffcore5_7b644717231e2e4c0f,liquidity_like|volatility_like,liquidity_shock,5,0.0063298789448096,0.0063298789448096,0.4843052493500271
a7ffcore5_bfdcfe65197b45a109,liquidity_like|volatility_like,safe_div_abs,5,0.0049154555181129,0.1292482073281524,0.48684914514161515
a7ffcore5_f30aafe4b28c1858df,liquidity_like|volatility_like,safe_div_abs,5,0.0059865419952416,0.0059865419952416,0.5262302304462263
a7ffcore5_c4c5f31eb4497fe49b,liquidity_like|volatility_like,liquidity_shock,5,0.0069380108715101,0.0069380108715101,0.5930129540553306
a7ffcore5_4a41bd8402951175d2,liquidity_like|volatility_like,safe_div_abs,4,0.0072160242898813,0.0072160242898813,0.25914557311637854
a7ffcore5_d2f366c1206f978251,liquidity_like|volatility_like,liquidity_shock,4,0.0080722992858427,0.0080722992858427,0.29039252833684376
a7ffcore5_f6b68337053909c984,liquidity_like|volatility_like,safe_div_abs,4,0.008950037761792,0.008950037761792,0.2933383543413538
a7ffcore5_63939f40a439f34abb,taker_flow_like|open_interest_like,flow_x_leverage,4,0.0164626661797098,0.0164626661797098,0.30638895591926146
a7ffcore5_da74c58e23ee9194a0,liquidity_like|volatility_like,safe_div_abs,4,0.011498035377073,0.011498035377073,0.33425112138988783
a7ffcore5_7bbbc611697574863a,open_interest_like|price_like,mean_reversion_gate,4,0.0091823453677151,0.0091823453677151,0.38548701431954074
a7ffcore5_0c7553f528852f7b80,liquidity_like|volatility_like,safe_div_abs,4,0.006085847873921,0.006085847873921,0.40209585560313743
a7ffcore5_ac1bc78121a46a2130,liquidity_like|volatility_like,liquidity_shock,4,0.0110218283309208,0.0110218283309208,0.431459218063827
a7ffcore5_1f43d8b7466f67685b,taker_flow_like|open_interest_like,flow_x_leverage,4,0.0172684907198786,0.0172684907198786,0.43415059533316336
a7ffcore5_319bd70753eb1b3dd5,liquidity_like|volatility_like,liquidity_shock,4,0.0087780248664268,0.0087780248664268,0.4626665580438484
a7ffcore5_140f73cd68cce7fa93,liquidity_like|volatility_like,safe_div_abs,4,0.0064079984709938,0.0064079984709938,0.47952608312286765
a7ffcore5_98a14a14e827fb72fc,liquidity_like|volatility_like,liquidity_shock,4,0.0084886780045876,0.0084886780045876,0.4879670470301923
a7ffcore5_1caefe1090deb89fed,open_interest_like|price_like,mean_reversion_gate,4,0.0031991207963981,0.2856107458974497,0.4979269270187556
a7ffcore5_1366945af1d14e8e7b,open_interest_like|price_like,mean_reversion_gate,4,0.0031991207963981,0.2856107458974497,0.5120874624278294
a7ffcore5_de531765e26fffdd63,liquidity_like|volatility_like,liquidity_shock,4,0.0050948898555328,0.0050948898555328,0.5686823746683737
a7ffcore5_f705fad1a710ad28f0,taker_flow_like,single,4,0.0058362389303321,0.394925338434581,0.5897223599553452
a7ffcore5_ecd4842409aef0a3d8,liquidity_like|volatility_like,liquidity_shock,4,0.0084203252184842,0.0084203252184842,0.6259485320246712
a7ffcore5_ffef9b7e4d278d80f8,liquidity_like|volatility_like,liquidity_shock,4,0.0084203252184842,0.0084203252184842,0.6259485320246712
a7ffcore5_c0a1717103dfa241aa,liquidity_like|volatility_like,liquidity_shock,4,0.0238236984001101,0.4610545872302591,0.7057352604815179
a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,3,0.0106457807587551,0.0106457807587551,0.17535125898928838
a7ffcore5_dba82e4f1acb6efefa,liquidity_like|volatility_like,safe_div_abs,3,0.0045858649553931,0.0912646933672265,0.20515564915116968
a7ffcore5_cd7c08a204b1d4b10e,taker_flow_like|open_interest_like,flow_x_leverage,3,0.011415703029132,0.011415703029132,0.21702309870324088
a7ffcore5_62b8cb67b35dfdc506,liquidity_like|volatility_like,safe_div_abs,3,0.0053841272681593,0.0693335462150818,0.22636972975029224
a7ffcore5_0d45c69f6d3091d9fc,liquidity_like|volatility_like,safe_div_abs,3,0.0079986626106895,0.0079986626106895,0.24684766047415496
a7ffcore5_0b73b3c7e3b85361b2,liquidity_like|volatility_like,safe_div_abs,3,0.0055544224142758,0.0055544224142758,0.26852629568006053
a7ffcore5_ce6a7e6602510b4464,liquidity_like|volatility_like,safe_div_abs,3,0.0034903607089451,0.233091930156398,0.2801604879607859
a7ffcore5_1c5baae90be2044d1c,taker_flow_like|open_interest_like,flow_x_leverage,3,0.016245968294298,0.016245968294298,0.32044903234689387
a7ffcore5_3d1036bce80ff6e4e8,taker_flow_like|open_interest_like,flow_x_leverage,3,0.0100537620690101,0.0274714680233756,0.3304622297760989
a7ffcore5_2c59e8f36d7aa94fdc,liquidity_like|volatility_like,safe_div_abs,3,0.0050143121986705,0.0050143121986705,0.33324235485084674
a7ffcore5_6b18f6829a657421cc,open_interest_like|price_like,mean_reversion_gate,3,0.008959588592136,0.008959588592136,0.3497412843552176
a7ffcore5_55567a8aba97eb0c86,liquidity_like|volatility_like,safe_div_abs,3,0.005209070275874,0.005209070275874,0.36468250173625605
a7ffcore5_93ba861b3b4f99be53,liquidity_like,single,3,0.0058195833140268,0.5973426053081765,0.378730542434872
a7ffcore5_7851200536e69a684f,taker_flow_like|open_interest_like,flow_x_leverage,3,0.0063039478055342,0.0063039478055342,0.4110714489197307
a7ffcore5_c3db204b4025d59ad1,taker_flow_like|basis_premium_like,gated_sign,3,0.0068014639613118,0.0068014639613118,0.4878014532532847
a7ffcore5_4d1cf691c204edb415,liquidity_like|volatility_like,safe_div_abs,3,0.0053775586349534,0.0053775586349534,0.4883530224408529
a7ffcore5_3bebbf951fb4027ab4,open_interest_like|price_like,mean_reversion_gate,3,0.0052473299292684,0.0052473299292684,0.5103428182086022
a7ffcore5_2ecb9aa432ad8d3f6c,liquidity_like|volatility_like,safe_div_abs,3,0.0042872006183799,0.2176094928420208,0.5146169425580369
a7ffcore5_9f6153e603ae87a6f6,liquidity_like|volatility_like,safe_div_abs,3,0.0055021358970919,0.2173213301054314,0.5169371120847225
a7ffcore5_20349c393fc8912b86,taker_flow_like,single,3,0.0071076826312707,0.0071076826312707,0.520915684505595
a7ffcore5_6f15b8f841cf4751e2,liquidity_like|volatility_like,safe_div_abs,3,0.0053780326669518,0.217298334942916,0.5225361273697823
a7ffcore5_4ebc4ef80f2bd8372b,liquidity_like|volatility_like,safe_div_abs,3,0.0068576236386354,0.1352054260397309,0.546727593590564
a7ffcore5_94147d9c33bfe08943,taker_flow_like,single,3,0.0059900536690326,0.5628592896318069,0.5469137817770081
a7ffcore5_e7f5d8fab7b8470b71,open_interest_like|price_like,mean_reversion_gate,3,0.0074869887007635,0.0074869887007635,0.5611779528062011
a7ffcore5_c9d694b8d10cbddcb0,liquidity_like|volatility_like,liquidity_shock,3,0.0220456116889835,0.1229399588026191,0.5648327882328218
a7ffcore5_b594b57d1ee90136c4,volatility_like,single,3,0.0293408086985528,0.6357931301857476,0.5660958898744259
a7ffcore5_b0613f5f577e197fd5,liquidity_like|volatility_like,safe_div_abs,3,0.0062642027374173,0.1348928848692648,0.5867938370282396
a7ffcore5_f8abe2b450a1cdb20d,liquidity_like|volatility_like,liquidity_shock,3,0.0038829290398126,0.3166729784197069,0.6024710462595275
a7ffcore5_6591c5e3e78f0eb755,taker_flow_like|open_interest_like,flow_x_leverage,3,0.0144262583888288,0.0144262583888288,0.6071160990241528
a7ffcore5_390ea2e8b9236b3198,open_interest_like|price_like,mean_reversion_gate,3,0.0052473299292684,0.0052473299292684,0.6072852515176023
a7ffcore5_f687ee1e9ed95c3b67,open_interest_like|price_like,mean_reversion_gate,3,0.0052473299292684,0.0052473299292684,0.6072852515176023
a7ffcore5_7f6fb75920585503d2,liquidity_like|volatility_like,safe_div_abs,3,0.0058722337781216,0.1337402499882873,0.6205382841086444
a7ffcore5_2e17b4b08911a74e7b,liquidity_like|volatility_like,safe_div_abs,3,0.0138884950643845,0.2769680930683234,0.6297986380068847
a7ffcore5_08bebdf81544e01497,open_interest_like|price_like,mean_reversion_gate,3,0.0031991207963981,0.2856107458974497,0.6373293055592374
a7ffcore5_c84732657e9ffe68d5,liquidity_like,liquidity_shock,3,0.0144280328905307,0.3385870092057813,0.6415537084609819
a7ffcore5_8bbd0c47132cafd1a3,liquidity_like|volatility_like,liquidity_shock,3,0.003330463200737,0.2993390191962652,0.6638280363496761
a7ffcore5_3689479e74c6b3d75a,liquidity_like|volatility_like,safe_div_abs,3,0.0062028863532914,0.1318958820514143,0.6831712050078631
a7ffcore5_37eb5d44f5fe9ec212,liquidity_like|volatility_like,safe_div_abs,3,0.0074246011344984,0.0074246011344984,0.7599698018155449
a7ffcore5_cc67058ac769f1ed9c,liquidity_like|volatility_like,safe_div_abs,2,0.0037338823102353,0.0037338823102353,0.15647682187644626
a7ffcore5_95c5ffb13313afcd50,liquidity_like|volatility_like,safe_div_abs,2,0.004513075238051,0.004513075238051,0.18579274342634342
a7ffcore5_5a0eb1293d5ed37629,taker_flow_like,single,2,0.0035175773223315,0.0719142400164853,0.2649021825473412
a7ffcore5_2ba317cc57140f6f9f,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0091869461858415,0.0091869461858415,0.2714599941423371
a7ffcore5_c46fd7f42b4b741b59,open_interest_like|price_like,mean_reversion_gate,2,0.0029556053239223,0.7623915599641471,0.28313213211751553
a7ffcore5_d18a88dd2f0ee5938c,liquidity_like|volatility_like,liquidity_shock,2,0.0135203677090461,0.0135203677090461,0.29098337278847164
a7ffcore5_743f20cc3c370ee6c0,liquidity_like|volatility_like,safe_div_abs,2,0.0060724878207945,0.0060724878207945,0.29187969527905805
a7ffcore5_0c0b5ec3c3ea91900d,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0093719611692536,0.0093719611692536,0.2986234901590072
a7ffcore5_97022d2be8ef399708,liquidity_like|volatility_like,liquidity_shock,2,0.0134963738397812,0.0134963738397812,0.30939548931614325
a7ffcore5_7fba8dd1c3da4e1fde,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0040948565592989,0.1137181184148924,0.3200059987758075
a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0047049922180379,0.1022719086550651,0.3231252336827962
a7ffcore5_90f698d22d9bd905b8,taker_flow_like,single,2,0.0065441715870775,0.0065441715870775,0.32771498279488837
a7ffcore5_acefe1f9445279c817,liquidity_like|volatility_like,liquidity_shock,2,0.0093143718448386,0.0093143718448386,0.3424122813969626
a7ffcore5_35a715d01ad4568e99,liquidity_like|volatility_like,safe_div_abs,2,0.0056838260343986,0.0056838260343986,0.34500380050505636
a7ffcore5_440d228cc40f863a61,liquidity_like|volatility_like,safe_div_abs,2,0.0044169100095259,0.0044169100095259,0.34941008243397376
a7ffcore5_047d48e203fb9e72cd,open_interest_like|price_like,mean_reversion_gate,2,0.0054139017857076,0.0054139017857076,0.3562348038134807
a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0122888129568727,0.0122888129568727,0.36020409714890045
a7ffcore5_ead6f57d703b25a5ae,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0086482786199724,0.0086482786199724,0.3633850125270859
a7ffcore5_b064580d00c38b06a9,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0059996565797885,0.0059996565797885,0.36604272487131556
a7ffcore5_7a8d1c0317773a0111,liquidity_like|volatility_like,liquidity_shock,2,0.0062956460840527,0.0062956460840527,0.3823723837801557
a7ffcore5_31f0441df15031e973,liquidity_like|volatility_like,liquidity_shock,2,0.0111526292387665,0.0111526292387665,0.39343916296848996
a7ffcore5_43ed9e3126d2bf4c9c,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0043916332007197,0.1084391756857824,0.3963051082494839
a7ffcore5_28fbb71b2c1d62f3c3,open_interest_like|price_like,mean_reversion_gate,2,0.0057775155814369,0.0057775155814369,0.40769547553838875
a7ffcore5_5d735cc4523c75d558,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0047574140534963,0.1031073015871644,0.4084394341787989
a7ffcore5_7a44af96345ac558cb,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0082935547476876,0.0082935547476876,0.4105869710850531
a7ffcore5_548e4c9f811a38d9c7,liquidity_like,liquidity_shock,2,0.0123759184675654,0.0123759184675654,0.41470570257454137
a7ffcore5_ca295bcaa6ea48bc9b,liquidity_like|volatility_like,safe_div_abs,2,0.0041920506113836,0.0041920506113836,0.42576385808865025
a7ffcore5_84728c403749bd8896,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0045598722942482,0.1195896860418121,0.4269959915812824
a7ffcore5_7b6ec41b4dc6d8309e,liquidity_like|volatility_like,safe_div_abs,2,0.0031785016167642,0.2463904525098295,0.4413913943241502
a7ffcore5_80f85be52c3d688676,liquidity_like|volatility_like,safe_div_abs,2,0.0033912982545451,0.1528368380321141,0.46058094325267035
a7ffcore5_68a99d2740f4e8311f,liquidity_like|volatility_like,safe_div_abs,2,0.007122753318237,0.2141314809375883,0.4657165830846797
a7ffcore5_d6dafe137bc3f1909b,liquidity_like|volatility_like,safe_div_abs,2,0.0038441554302629,0.1462587730808346,0.46929060590817334
a7ffcore5_8269629043c7f61d77,liquidity_like|volatility_like,safe_div_abs,2,0.0023274044459513,0.2770980637570268,0.47037483913440836
a7ffcore5_1d366b6d513d3cb08d,liquidity_like|volatility_like,liquidity_shock,2,0.010609775788663,0.010609775788663,0.47161268453648886
a7ffcore5_67fa9b139fbba34c1e,liquidity_like|volatility_like,liquidity_shock,2,0.010609775788663,0.010609775788663,0.47161268453648886
a7ffcore5_a860b4de209cc74679,liquidity_like|volatility_like,liquidity_shock,2,0.0112112785819884,0.0112112785819884,0.4729109899351519
a7ffcore5_1378b8b5950207a86b,liquidity_like|volatility_like,liquidity_shock,2,0.0080813917872879,0.0080813917872879,0.47314647684019895
a7ffcore5_c0006470328ac9bd1f,open_interest_like|price_like,mean_reversion_gate,2,0.0047985089188536,0.0047985089188536,0.475490322778894
a7ffcore5_8e28b9c4a6a20d2e48,liquidity_like|volatility_like,liquidity_shock,2,0.0115125009131055,0.0115125009131055,0.47909383217032675
a7ffcore5_13842c1c1ffcfbd35f,liquidity_like|volatility_like,liquidity_shock,2,0.0133435258401576,0.0133435258401576,0.48234022494119017
a7ffcore5_5f73424dd87ebf6578,liquidity_like|volatility_like,liquidity_shock,2,0.0141014859663462,0.0141014859663462,0.4878532593407495
a7ffcore5_c923ccdfa3108f92c6,liquidity_like|volatility_like,liquidity_shock,2,0.0141014859663462,0.0141014859663462,0.4878532593407495
a7ffcore5_6bc9223f8acc9c7e0b,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0030610359228077,0.0264178923521942,0.49732833095931955
a7ffcore5_c105fe668fa7685fa6,open_interest_like|price_like,mean_reversion_gate,2,0.0042217998040242,0.0042217998040242,0.5103428182086022
a7ffcore5_cc640529861c49f97b,taker_flow_like,single,2,0.0038063417648295,0.50642089302053,0.5192825073767586
a7ffcore5_69148c8eef9c4b02f6,open_interest_like|price_like,mean_reversion_gate,2,0.0031127170329034,0.0031127170329034,0.5243155631915254
a7ffcore5_fe463430faa60b809b,taker_flow_like,single,2,0.0044529644195461,0.6101802164023401,0.5246033916232509
a7ffcore5_14ac06fcbebe4ee306,liquidity_like|volatility_like,liquidity_shock,2,0.0023923435371922,0.2477777385634313,0.5286151408325728
a7ffcore5_71a27458ff5c71f652,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0043922479011613,0.0800731157018772,0.530162484447798
a7ffcore5_d8f3f13fc2580c2af7,liquidity_like|volatility_like,safe_div_abs,2,0.0023078580204365,0.955208390070688,0.5316842044216796
a7ffcore5_458bc9de9663c2d80e,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0043303324624809,0.0764161482931678,0.5331087422466124
a7ffcore5_1bc90243f6042a8162,liquidity_like|volatility_like,safe_div_abs,2,0.0046406614020096,0.0821406315943037,0.5478682611266021
a7ffcore5_694b7af2d12b30886d,liquidity_like|volatility_like,liquidity_shock,2,0.0133705749782462,0.0133705749782462,0.5525436175342813
a7ffcore5_44d12496f3894b9374,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0013864437037153,0.743528665570035,0.5584976575402503
a7ffcore5_4e253866e964c5f7a3,liquidity_like|volatility_like,safe_div_abs,2,0.0067086506800725,0.1369047463804614,0.564591655848053
a7ffcore5_839f1e819605cbaa66,taker_flow_like|basis_premium_like,gated_sign,2,0.0026739221390974,0.0913248324672386,0.5667310883998219
a7ffcore5_e8a2079e4bbb05c2fd,liquidity_like|volatility_like,safe_div_abs,2,0.0019986058241435,0.0019986058241435,0.5725021104067122
a7ffcore5_9023b2d36fd016da21,liquidity_like|volatility_like,liquidity_shock,2,0.0110900241322662,0.0110900241322662,0.5730937271774768
a7ffcore5_95276a642dca90f30e,liquidity_like|volatility_like,liquidity_shock,2,0.0110900241322662,0.0110900241322662,0.5730937271774768
a7ffcore5_8f96dc5bff5662a21a,liquidity_like|volatility_like,safe_div_abs,2,0.0020538660064344,0.1487082721048803,0.5767451186916547
a7ffcore5_5ba658815822f27f2b,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0098429082852181,0.0098429082852181,0.5776899236030608
a7ffcore5_7e5334b8908ff9c87a,liquidity_like|volatility_like,safe_div_abs,2,0.0056907473436057,0.0056907473436057,0.5806896221273299
a7ffcore5_f9082735a98b91f125,liquidity_like|volatility_like,safe_div_abs,2,0.0052524604654958,0.0545954382941773,0.5829080812583274
a7ffcore5_137b8e94d43629705c,open_interest_like|price_like,mean_reversion_gate,2,0.0029897553287659,0.3249939978301274,0.5834467404956895
a7ffcore5_acaa29d7e5ccadc8d6,open_interest_like|price_like,mean_reversion_gate,2,0.0029897553287659,0.3249939978301274,0.5834467404956895
a7ffcore5_4af88c413bc582b67a,liquidity_like|volatility_like,safe_div_abs,2,0.0179679058237777,0.093001534535803,0.588587456639863
a7ffcore5_5e9348e4bbbc06c1b9,liquidity_like|volatility_like,safe_div_abs,2,0.0025337392889766,0.2685034566530601,0.5895924056668851
a7ffcore5_8096e9d6d9f0923cc2,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0041708732468506,0.0041708732468506,0.5897508596109607
a7ffcore5_3b188beca787ca4eaa,liquidity_like|volatility_like,liquidity_shock,2,0.0094622935459189,0.0094622935459189,0.5910440484077785
a7ffcore5_fbc7e20a4ae5bfe721,liquidity_like|volatility_like,liquidity_shock,2,0.0094622935459189,0.0094622935459189,0.5910440484077785
a7ffcore5_2904ff05e6bb681dbc,open_interest_like|price_like,mean_reversion_gate,2,0.0044330569925102,0.0044330569925102,0.5961546015129917
a7ffcore5_5b24f2e0966dce2174,liquidity_like|volatility_like,liquidity_shock,2,0.0095639438500384,0.0095639438500384,0.5971584780925047
a7ffcore5_5e80c3147e9eba6937,liquidity_like|volatility_like,safe_div_abs,2,0.0040758112784114,0.8486348425162926,0.5990687776897846
a7ffcore5_6695074813549a8bc9,taker_flow_like,single,2,0.0013158412971376,0.1992655937036732,0.6029747866612186
a7ffcore5_a36160f12a1cf48824,liquidity_like|volatility_like,safe_div_abs,2,0.0030471028495676,0.0030471028495676,0.6102826170038118
a7ffcore5_6050fa8c41f8a6816f,liquidity_like|volatility_like,safe_div_abs,2,0.0060619642681357,0.1347083377065223,0.6116940294435588
a7ffcore5_3f91329ef2964f3fc7,taker_flow_like|basis_premium_like,gated_sign,2,0.0021679075933757,0.1483443594260132,0.6153482326928437
a7ffcore5_6c7289885c23a95bf9,liquidity_like|volatility_like,safe_div_abs,2,0.0033474193646385,0.0033474193646385,0.6176536529072886
a7ffcore5_eeaa9755bc8fb5cd95,open_interest_like|price_like,mean_reversion_gate,2,0.0044115248319257,0.0044115248319257,0.6181251474319983
a7ffcore5_1f7101a069fde6c50e,liquidity_like|volatility_like,safe_div_abs,2,0.0031853914656691,0.0031853914656691,0.6188310361545315
a7ffcore5_aa727e0d68e200e724,liquidity_like|volatility_like,safe_div_abs,2,0.0034754101874516,0.0034754101874516,0.618949518586389
a7ffcore5_3c890024a156d3409a,liquidity_like|volatility_like,liquidity_shock,2,0.0107182030528668,0.0107182030528668,0.6262571873428303
a7ffcore5_629ece0004e7bf2958,liquidity_like|volatility_like,liquidity_shock,2,0.0107182030528668,0.0107182030528668,0.6262571873428303
a7ffcore5_71934bd18f1d432d14,liquidity_like|volatility_like,liquidity_shock,2,0.0066687096192848,0.0066687096192848,0.628565348819874
a7ffcore5_4c9469be1608986ebb,liquidity_like|volatility_like,liquidity_shock,2,0.0081564509819397,0.0081564509819397,0.6299413954557601
a7ffcore5_c50f6e97fe917f4167,taker_flow_like,single,2,0.0037236981397896,0.4899407833024907,0.6358889966529754
a7ffcore5_219b27f1568070a747,open_interest_like|price_like,mean_reversion_gate,2,0.0022499693141872,0.2856107458974497,0.6373293055592374
a7ffcore5_4181cf7959cbf409e4,open_interest_like|price_like,mean_reversion_gate,2,0.0044215618381006,0.0044215618381006,0.637580045279344
a7ffcore5_899f2009e4dae50b9f,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0059430781420883,0.0059430781420883,0.6389961411640609
a7ffcore5_f548da406488c266ca,liquidity_like|volatility_like,liquidity_shock,2,0.0141038521671423,0.0141038521671423,0.6497863639535931
a7ffcore5_864f36868a9bc1ed2e,liquidity_like|volatility_like,safe_div_abs,2,0.00236470280376,0.00236470280376,0.6519984688984564
a7ffcore5_f8f5a7d388d98ddbee,liquidity_like,single,2,0.0069348743696825,0.0069348743696825,0.653228881299192
a7ffcore5_c279236d8578f2cd9e,liquidity_like|volatility_like,liquidity_shock,2,0.0310373254620103,0.0310373254620103,0.653486711384902
a7ffcore5_6681094b87ee50474f,open_interest_like|price_like,mean_reversion_gate,2,0.0054795191326754,0.0054795191326754,0.6601656296231382
a7ffcore5_925d8ea1c5c6ee479f,liquidity_like|volatility_like,liquidity_shock,2,0.0296898632400018,0.0296898632400018,0.662707368555502
a7ffcore5_2af294c8b7a9c5fa98,liquidity_like|volatility_like,liquidity_shock,2,0.0296898632400018,0.0296898632400018,0.6627073685555055
a7ffcore5_69bc325033eeedf6f4,liquidity_like|volatility_like,safe_div_abs,2,0.0038414737483291,0.2113837171309213,0.66551686994845
a7ffcore5_bf4281db83800cd35d,liquidity_like|volatility_like,safe_div_abs,2,0.0091963260660999,0.0091963260660999,0.665593688744834
a7ffcore5_abd21a5a171736e21e,liquidity_like,single,2,0.0035705036349589,0.0035705036349589,0.666374014616012
a7ffcore5_3f920fb235700d5776,taker_flow_like|open_interest_like,flow_x_leverage,2,0.0099117921714469,0.1127156124783773,0.6676145893483179
a7ffcore5_b8522de8b6805b1c4c,open_interest_like|price_like,mean_reversion_gate,2,0.0044010524791434,0.0044010524791434,0.6679189775540779
a7ffcore5_a2b6fac54447b1ebe4,open_interest_like|price_like,mean_reversion_gate,2,0.0041579808836291,0.0041579808836291,0.6725896165673098
a7ffcore5_3d81d9a5ae054ace1c,open_interest_like,delta_x_divergence,2,0.00263645699423,0.1158582280539641,0.6737597869779712
a7ffcore5_a7dd3b554ba1ab79cb,liquidity_like|volatility_like,safe_div_abs,2,0.0116340782358841,0.3198794321999212,0.6741464614363498
