decision,label_family,count
HOLD_A7FF53ES02_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,102
HOLD_A7FF53ES02_CONTROL_DOMINATED,L5_vol_adjusted_return,92
HOLD_A7FF53ES02_CONTROL_DOMINATED,L7_ranked_future_return,198
HOLD_A7FF53ES02_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,1
HOLD_A7FF53ES02_PRE_MAY_UNSTABLE,L0_raw_forward_return,508
HOLD_A7FF53ES02_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,508
HOLD_A7FF53ES02_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,497
HOLD_A7FF53ES02_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,507
HOLD_A7FF53ES02_PRE_MAY_UNSTABLE,L7_ranked_future_return,370
HOLD_A7FF53ES03_CONTROL_DOMINATED,L0_raw_forward_return,142
HOLD_A7FF53ES03_CONTROL_DOMINATED,L1_cross_sectional_relative_return,143
HOLD_A7FF53ES03_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,149
HOLD_A7FF53ES03_CONTROL_DOMINATED,L5_vol_adjusted_return,109
HOLD_A7FF53ES03_CONTROL_DOMINATED,L7_ranked_future_return,254
HOLD_A7FF53ES03_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,1
HOLD_A7FF53ES03_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,1
HOLD_A7FF53ES03_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,1
HOLD_A7FF53ES03_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,1
HOLD_A7FF53ES03_PRE_MAY_UNSTABLE,L0_raw_forward_return,453
HOLD_A7FF53ES03_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,453
HOLD_A7FF53ES03_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,447
HOLD_A7FF53ES03_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,485
HOLD_A7FF53ES03_PRE_MAY_UNSTABLE,L7_ranked_future_return,286
HOLD_A7FF53ES04_CONTROL_DOMINATED,L0_raw_forward_return,166
HOLD_A7FF53ES04_CONTROL_DOMINATED,L1_cross_sectional_relative_return,166
HOLD_A7FF53ES04_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,184
HOLD_A7FF53ES04_CONTROL_DOMINATED,L5_vol_adjusted_return,156
HOLD_A7FF53ES04_CONTROL_DOMINATED,L7_ranked_future_return,234
HOLD_A7FF53ES04_COST2_PROXY_FRAGILE,L0_raw_forward_return,3
HOLD_A7FF53ES04_COST2_PROXY_FRAGILE,L1_cross_sectional_relative_return,3
HOLD_A7FF53ES04_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,4
HOLD_A7FF53ES04_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,14
HOLD_A7FF53ES04_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,14
HOLD_A7FF53ES04_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,16
HOLD_A7FF53ES04_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,23
HOLD_A7FF53ES04_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,35
HOLD_A7FF53ES04_PRE_MAY_UNSTABLE,L0_raw_forward_return,400
HOLD_A7FF53ES04_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,400
HOLD_A7FF53ES04_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,381
HOLD_A7FF53ES04_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,398
HOLD_A7FF53ES04_PRE_MAY_UNSTABLE,L7_ranked_future_return,289
HOLD_A7FF53ES05_CONTROL_DOMINATED,L0_raw_forward_return,136
HOLD_A7FF53ES05_CONTROL_DOMINATED,L1_cross_sectional_relative_return,137
HOLD_A7FF53ES05_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,128
HOLD_A7FF53ES05_CONTROL_DOMINATED,L5_vol_adjusted_return,74
HOLD_A7FF53ES05_CONTROL_DOMINATED,L7_ranked_future_return,286
HOLD_A7FF53ES05_COST2_PROXY_FRAGILE,L0_raw_forward_return,1
HOLD_A7FF53ES05_COST2_PROXY_FRAGILE,L3_liquidity_tier_relative_return,1
HOLD_A7FF53ES05_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,1
HOLD_A7FF53ES05_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,1
HOLD_A7FF53ES05_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,2
HOLD_A7FF53ES05_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,3
HOLD_A7FF53ES05_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,2
HOLD_A7FF53ES05_PRE_MAY_UNSTABLE,L0_raw_forward_return,460
HOLD_A7FF53ES05_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,460
HOLD_A7FF53ES05_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,467
HOLD_A7FF53ES05_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,520
HOLD_A7FF53ES05_PRE_MAY_UNSTABLE,L7_ranked_future_return,281
HOLD_A7FF53ES06_CONTROL_DOMINATED,L0_raw_forward_return,58
HOLD_A7FF53ES06_CONTROL_DOMINATED,L1_cross_sectional_relative_return,57
HOLD_A7FF53ES06_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,133
HOLD_A7FF53ES06_CONTROL_DOMINATED,L5_vol_adjusted_return,65
HOLD_A7FF53ES06_CONTROL_DOMINATED,L7_ranked_future_return,154
HOLD_A7FF53ES06_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,1
HOLD_A7FF53ES06_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,1
HOLD_A7FF53ES06_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,1
HOLD_A7FF53ES06_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,5
HOLD_A7FF53ES06_PRE_MAY_UNSTABLE,L0_raw_forward_return,542
HOLD_A7FF53ES06_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,542
HOLD_A7FF53ES06_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,466
HOLD_A7FF53ES06_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,534
HOLD_A7FF53ES06_PRE_MAY_UNSTABLE,L7_ranked_future_return,427
