formula_key,source_blueprint_id,blueprint_id,horizon_h,field,field_family,source_family,availability_policy,contract_status,blocking_issue,allowed_for_controlled_search
a7search6_afa93f504b4c29d0|a7search6_vp_a7search6_afa93f504b4c29d0_canonical|4,a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_afa93f504b4c29d0|a7search6_vp_a7search6_afa93f504b4c29d0_canonical|4,a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,4,funding_rate_delta_state_24h,event_dense_funding,binance_funding_rest_derived_state,event timestamp plus forward-fill age required; signal must use only already published funding events,HOLD_SOURCE_PROOF,derived funding state needs event-time/ffill-age proof in reward loader,true
a7search6_afa93f504b4c29d0|a7search6_vp_a7search6_afa93f504b4c29d0_canonical|8,a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_afa93f504b4c29d0|a7search6_vp_a7search6_afa93f504b4c29d0_canonical|8,a7search6_afa93f504b4c29d0,a7search6_vp_a7search6_afa93f504b4c29d0_canonical,8,funding_rate_delta_state_24h,event_dense_funding,binance_funding_rest_derived_state,event timestamp plus forward-fill age required; signal must use only already published funding events,HOLD_SOURCE_PROOF,derived funding state needs event-time/ffill-age proof in reward loader,true
a7search6_4c8a38ddff3fb132|a7search6_vp_a7search6_4c8a38ddff3fb132_canonical|4,a7search6_4c8a38ddff3fb132,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,4,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_4c8a38ddff3fb132|a7search6_vp_a7search6_4c8a38ddff3fb132_canonical|4,a7search6_4c8a38ddff3fb132,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,4,account_position_divergence,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_06c5d4a2d2ce5d98|a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical|4,a7search6_06c5d4a2d2ce5d98,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,open_interest_value_mean,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_06c5d4a2d2ce5d98|a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical|4,a7search6_06c5d4a2d2ce5d98,a7search6_vp_a7search6_06c5d4a2d2ce5d98_canonical,4,global_long_short_account_ratio_last,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_5be6987af4a13e67|a7search6_vp_a7search6_5be6987af4a13e67_canonical|4,a7search6_5be6987af4a13e67,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,account_position_divergence,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_5be6987af4a13e67|a7search6_vp_a7search6_5be6987af4a13e67_canonical|4,a7search6_5be6987af4a13e67,a7search6_vp_a7search6_5be6987af4a13e67_canonical,4,open_interest_value_change_24h,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_4c8a38ddff3fb132|a7search6_vp_a7search6_4c8a38ddff3fb132_canonical|24,a7search6_4c8a38ddff3fb132,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_4c8a38ddff3fb132|a7search6_vp_a7search6_4c8a38ddff3fb132_canonical|24,a7search6_4c8a38ddff3fb132,a7search6_vp_a7search6_4c8a38ddff3fb132_canonical,24,account_position_divergence,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_e7ee64f0ef980aca|a7search6_vp_a7search6_e7ee64f0ef980aca_canonical|4,a7search6_e7ee64f0ef980aca,a7search6_vp_a7search6_e7ee64f0ef980aca_canonical,4,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_e7ee64f0ef980aca|a7search6_vp_a7search6_e7ee64f0ef980aca_canonical|4,a7search6_e7ee64f0ef980aca,a7search6_vp_a7search6_e7ee64f0ef980aca_canonical,4,top_long_short_account_ratio_last,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_5a326bbdc99cd2b9|a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical|4,a7search6_5a326bbdc99cd2b9,a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical,4,open_interest_value_mean,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_5a326bbdc99cd2b9|a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical|4,a7search6_5a326bbdc99cd2b9,a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical,4,global_long_short_account_ratio_last,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_5a326bbdc99cd2b9|a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical|8,a7search6_5a326bbdc99cd2b9,a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical,8,open_interest_value_mean,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_5a326bbdc99cd2b9|a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical|8,a7search6_5a326bbdc99cd2b9,a7search6_vp_a7search6_5a326bbdc99cd2b9_canonical,8,global_long_short_account_ratio_last,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_370b9d993902426e|a7search6_vp_a7search6_370b9d993902426e_canonical|4,a7search6_370b9d993902426e,a7search6_vp_a7search6_370b9d993902426e_canonical,4,open_interest_value_last,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_370b9d993902426e|a7search6_vp_a7search6_370b9d993902426e_canonical|4,a7search6_370b9d993902426e,a7search6_vp_a7search6_370b9d993902426e_canonical,4,taker_buy_sell_volume_ratio_last,taker_flow,bar_close_trade_flow,available after bar close; execute at timestamp + 1h or later,PASS_CONTROLLED_CONTRACT,,true
a7search6_229924c832dd5901|a7search6_vp_a7search6_229924c832dd5901_canonical|24,a7search6_229924c832dd5901,a7search6_vp_a7search6_229924c832dd5901_canonical,24,premium_close_bps,basis_premium,binance_vision_mark_index_premium,bar-close mark/index/premium available after bucket close; execute at timestamp + 1h or later,PASS_CONTROLLED_CONTRACT,final proof still requires official CHECKSUM audit for Vision fast path,true
a7search6_229924c832dd5901|a7search6_vp_a7search6_229924c832dd5901_canonical|24,a7search6_229924c832dd5901,a7search6_vp_a7search6_229924c832dd5901_canonical,24,open_interest_mean,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_5a7a41644c28a05a|a7search6_vp_a7search6_5a7a41644c28a05a_canonical|24,a7search6_5a7a41644c28a05a,a7search6_vp_a7search6_5a7a41644c28a05a_canonical,24,premium_close_bps,basis_premium,binance_vision_mark_index_premium,bar-close mark/index/premium available after bucket close; execute at timestamp + 1h or later,PASS_CONTROLLED_CONTRACT,final proof still requires official CHECKSUM audit for Vision fast path,true
a7search6_5a7a41644c28a05a|a7search6_vp_a7search6_5a7a41644c28a05a_canonical|24,a7search6_5a7a41644c28a05a,a7search6_vp_a7search6_5a7a41644c28a05a_canonical,24,open_interest_mean,open_interest,binance_metrics_open_interest,metrics snapshot timestamp must be <= signal timestamp; no same-bar backfill,HOLD_SOURCE_PROOF,metrics snapshot/native interval timestamp proof is not attached to reward rows,true
a7search6_0159a7544af64b1d|a7search6_vp_a7search6_0159a7544af64b1d_canonical|24,a7search6_0159a7544af64b1d,a7search6_vp_a7search6_0159a7544af64b1d_canonical,24,account_position_divergence,positioning,binance_metrics_positioning_ratio,account/top position ratio publication lag must be explicit,HOLD_SOURCE_PROOF,positioning ratio publication lag proof is missing,true
a7search6_0159a7544af64b1d|a7search6_vp_a7search6_0159a7544af64b1d_canonical|24,a7search6_0159a7544af64b1d,a7search6_vp_a7search6_0159a7544af64b1d_canonical,24,mark_index_basis_bps,basis_premium,binance_vision_mark_index_premium,bar-close mark/index/premium available after bucket close; execute at timestamp + 1h or later,PASS_CONTROLLED_CONTRACT,final proof still requires official CHECKSUM audit for Vision fast path,true
a7search6_2e796ac0b2a688c4|a7search6_vp_a7search6_2e796ac0b2a688c4_canonical|24,a7search6_2e796ac0b2a688c4,a7search6_vp_a7search6_2e796ac0b2a688c4_canonical,24,premium_close_bps,basis_premium,binance_vision_mark_index_premium,bar-close mark/index/premium available after bucket close; execute at timestamp + 1h or later,PASS_CONTROLLED_CONTRACT,final proof still requires official CHECKSUM audit for Vision fast path,true
