semantic_pair,decision,count
basis_premium_like|basis_premium_like,A7FF37A_NUMERIC_CLUE,3
basis_premium_like|basis_premium_like,A7FF37A_RANK_LABEL_DIAGNOSTIC_CLUE,1
basis_premium_like|basis_premium_like,HOLD_A7FF37A_CONTROL_DOMINATED,3
basis_premium_like|basis_premium_like,HOLD_A7FF37A_ONE_BAR_LAG_FRAGILE,2
basis_premium_like|basis_premium_like,HOLD_A7FF37A_PRE_MAY_UNSTABLE,11
funding_like|basis_premium_like,A7FF37A_NUMERIC_CLUE,14
funding_like|basis_premium_like,A7FF37A_RANK_LABEL_DIAGNOSTIC_CLUE,1
funding_like|basis_premium_like,HOLD_A7FF37A_CONTROL_DOMINATED,6
funding_like|basis_premium_like,HOLD_A7FF37A_ONE_BAR_LAG_FRAGILE,4
funding_like|basis_premium_like,HOLD_A7FF37A_PRE_MAY_UNSTABLE,15
regime_state|price_return_like,A7FF37A_NUMERIC_CLUE,2
regime_state|price_return_like,A7FF37A_RANK_LABEL_DIAGNOSTIC_CLUE,3
regime_state|price_return_like,HOLD_A7FF37A_CONTROL_DOMINATED,14
regime_state|price_return_like,HOLD_A7FF37A_COST2_PROXY_FRAGILE,1
