candidate_id,cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,source_fields,source_field_families,expression,expr_hash,horizon,object_type,signal_mode,static_score,may_used_for_generation,may_used_for_static_score,selection_status
a7o_l1_C0256_2036,C0256,2036,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(quote_volume_mean_12,36)),Rank(TSMean(quote_volume_mean_12,60))),Rank(TSMean(quote_volume_mean_12,3))))),16),Neg(Rank(Delta(quote_volume_mean_12,16))))",363ff0e84e33c0d8,48,generated_candidate,original,0.30040000000000006,False,False,selected_for_strict_replay
a7o_l1_C0256_0181,C0256,181,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(quote_volume_mean_12,60)),Rank(TSMean(quote_volume_mean_12,61))),ZScore(TSMean(taker_buy_ratio,10))))),10),Neg(Rank(Delta(quote_volume_mean_12,10))))",71041e3c6a6742c0,48,generated_candidate,original,0.28840000000000005,False,False,selected_for_strict_replay
a7o_l1_C0256_0180,C0256,180,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(quote_volume_mean_12,12)),Rank(TSMean(quote_volume_mean_12,20))),Rank(TSMean(quote_volume_mean_12,4))))),4),Neg(Rank(Delta(quote_volume_mean_12,4))))",44d72d5a281abfe3,48,generated_candidate,original,0.28740000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0373,C0256,373,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(quote_volume_mean_12,16)),Rank(TSMean(quote_volume_mean_12,24))),ZScore(TSMean(taker_buy_ratio,60))))),24),Neg(Rank(Delta(quote_volume_mean_12,24))))",2959c62c7d2c9650,48,generated_candidate,original,0.28640000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0372,C0256,372,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(quote_volume_mean_12,24)),Rank(TSMean(quote_volume_mean_12,36))),Rank(TSMean(quote_volume_mean_12,24))))),10),Neg(Rank(Delta(quote_volume_mean_12,10))))",66586f56e1401b6a,48,generated_candidate,original,0.28540000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0565,C0256,565,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(quote_volume_mean_12,30)),Rank(TSMean(quote_volume_mean_12,48))),ZScore(TSMean(taker_buy_ratio,10))))),6),Neg(Rank(Delta(quote_volume_mean_12,6))))",0339ef4e98e2c66e,48,generated_candidate,original,0.28440000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0564,C0256,564,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(quote_volume_mean_12,48)),Rank(TSMean(quote_volume_mean_12,72))),Rank(TSMean(quote_volume_mean_12,36))))),20),Neg(Rank(Delta(quote_volume_mean_12,20))))",1ad29b241707d9ab,48,generated_candidate,original,0.28340000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0757,C0256,757,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_buy_ratio,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F5_funding_neutral,Add(Sub(Rank(TSMean(quote_volume_mean_12,60)),Rank(TSMean(quote_volume_mean_12,61))),ZScore(TSMean(taker_buy_ratio,10))))),16),Neg(Rank(Delta(quote_volume_mean_12,16))))",d66de4b856bb9f1f,48,generated_candidate,original,0.28240000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0756,C0256,756,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(RegimeMaskNonMay(F3_high_liquidity_high_vol,Sub(Sub(Rank(TSMean(quote_volume_mean_12,12)),Rank(TSMean(quote_volume_mean_12,20))),Rank(TSMean(quote_volume_mean_12,10))))),4),Neg(Rank(Delta(quote_volume_mean_12,4))))",a0ccb84007e1f687,48,generated_candidate,original,0.28140000000000004,False,False,selected_for_strict_replay
a7o_l1_C0256_0096,C0256,96,H09_trend_reversal_horizon_mix,P12_liquidity_flow,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F1_high_realized_vol,quote_volume_mean_12;taker_imbalance,flow;liquidity,"Add(TSMean(ResidualizeVsCore4(Mul(Neg(Rank(TSMean(taker_imbalance,4))),Sub(Rank(TSMean(taker_imbalance,48)),Rank(TSMean(taker_imbalance,72))))),20),Neg(Rank(Delta(taker_imbalance,20))))",b5c07bb920157773,48,generated_candidate,original,0.28040000000000004,False,False,selected_for_strict_replay
