candidate_id,blocker,detail
a7al2z1_2a30bd2ef1694609,activity_or_coverage_failure,finite=0.145621;nonzero=1.000000
a7al2z1_0744891cb8e08bbf,activity_or_coverage_failure,finite=0.001979;nonzero=0.976971
a7al2z1_0e0300e409dbd037,activity_or_coverage_failure,finite=0.001979;nonzero=0.991239
a7al2z1_0098920a5ffc5a6b,activity_or_coverage_failure,finite=0.147711;nonzero=0.986567
a7al2z1_0ec1de18c96369a2,activity_or_coverage_failure,finite=0.149381;nonzero=0.986173
a7al2z1_0fd66b0116db4b6b,activity_or_coverage_failure,finite=0.146091;nonzero=0.986513
a7al2z1_2c511a8b8037ed73,activity_or_coverage_failure,finite=0.054317;nonzero=1.000000
a7al2z1_353ec53a77aa2b5e,activity_or_coverage_failure,finite=0.147832;nonzero=1.000000
a7al2z1_37546f2175cb7dec,activity_or_coverage_failure,finite=0.145619;nonzero=1.000000
a7al2z1_392d429448f04dd9,activity_or_coverage_failure,finite=0.054410;nonzero=1.000000
a7al2z1_3aeaf330cbfe790b,activity_or_coverage_failure,finite=0.148167;nonzero=1.000000
a7al2z1_4e26c9492ca0dc98,activity_or_coverage_failure,finite=0.147085;nonzero=1.000000
a7al2z1_53722da81325036e,activity_or_coverage_failure,finite=0.148339;nonzero=0.999997
a7al2z1_615886de5d54eb10,activity_or_coverage_failure,finite=0.148340;nonzero=0.999997
a7al2z1_6f2eb7ccca45a9e1,activity_or_coverage_failure,finite=0.146972;nonzero=1.000000
a7al2z1_959734fcd6c011bc,activity_or_coverage_failure,finite=0.146973;nonzero=1.000000
a7al2z1_9dc4dfe8c8adf016,activity_or_coverage_failure,finite=0.148070;nonzero=1.000000
a7al2z1_c490408540eb4787,activity_or_coverage_failure,finite=0.054410;nonzero=1.000000
a7al2z1_dc95bab1d560fff1,activity_or_coverage_failure,finite=0.147833;nonzero=1.000000
a7al2z1_e32e3f4554a753d6,activity_or_coverage_failure,finite=0.148434;nonzero=0.999997
a7al2z1_f68f3e8dd54fd345,activity_or_coverage_failure,finite=0.147933;nonzero=1.000000
a7al2z1_feed841ff4307e9f,activity_or_coverage_failure,finite=0.148069;nonzero=1.000000
a7al2z1_ffa4e9d0da121a6c,activity_or_coverage_failure,finite=0.145753;nonzero=1.000000
a7al2z1_2b3d7fa1fd0bb43c,activity_or_coverage_failure,finite=0.055416;nonzero=0.991373
a7al2z1_39511d7433049b30,activity_or_coverage_failure,finite=0.149161;nonzero=0.992822
a7al2z1_439f2d494207a873,activity_or_coverage_failure,finite=0.055510;nonzero=0.997197
a7al2z1_48e6137a625f4d59,activity_or_coverage_failure,finite=0.147710;nonzero=0.984578
a7al2z1_5da8a37d861c48f5,activity_or_coverage_failure,finite=0.148765;nonzero=0.984011
a7al2z1_6dfc9a8e5722ae35,activity_or_coverage_failure,finite=0.148866;nonzero=0.992515
a7al2z1_8b2cfab0feb99325,activity_or_coverage_failure,finite=0.149063;nonzero=0.984412
a7al2z1_8b925afb92adf975,activity_or_coverage_failure,finite=0.149065;nonzero=0.986895
a7al2z1_8e28967850191917,activity_or_coverage_failure,finite=0.149476;nonzero=0.992602
a7al2z1_a2afb055d0fb1d06,activity_or_coverage_failure,finite=0.147823;nonzero=0.992707
a7al2z1_ba65bcf60db21497,activity_or_coverage_failure,finite=0.149382;nonzero=0.987755
a7al2z1_d9152b6ab7f91fb8,activity_or_coverage_failure,finite=0.055510;nonzero=0.992708
a7al2z1_e6bb9414422e29dc,activity_or_coverage_failure,finite=0.148767;nonzero=0.986286
a7al2z1_e9c19ff76009938f,activity_or_coverage_failure,finite=0.146224;nonzero=0.992830
a7al2z1_f3c9e253afa19dd3,activity_or_coverage_failure,finite=0.146090;nonzero=0.984135
a7al2z1_2a30bd2ef1694609,activity_or_coverage_failure,finite=0.145621;nonzero=1.000000
a7al2z1_0744891cb8e08bbf,activity_or_coverage_failure,finite=0.001979;nonzero=0.976971
a7al2z1_0e0300e409dbd037,activity_or_coverage_failure,finite=0.001979;nonzero=0.991239
a7al2z1_19b6336bd472bdd9,activity_or_coverage_failure,finite=0.002287;nonzero=0.984839
a7al2z1_0098920a5ffc5a6b,activity_or_coverage_failure,finite=0.147711;nonzero=0.986567
a7al2z1_0ec1de18c96369a2,activity_or_coverage_failure,finite=0.149381;nonzero=0.986173
a7al2z1_0fd66b0116db4b6b,activity_or_coverage_failure,finite=0.146091;nonzero=0.986513
a7al2z1_2c511a8b8037ed73,activity_or_coverage_failure,finite=0.054317;nonzero=1.000000
a7al2z1_353ec53a77aa2b5e,activity_or_coverage_failure,finite=0.147832;nonzero=1.000000
a7al2z1_37546f2175cb7dec,activity_or_coverage_failure,finite=0.145619;nonzero=1.000000
a7al2z1_392d429448f04dd9,activity_or_coverage_failure,finite=0.054410;nonzero=1.000000
a7al2z1_3aeaf330cbfe790b,activity_or_coverage_failure,finite=0.148167;nonzero=1.000000
a7al2z1_4e26c9492ca0dc98,activity_or_coverage_failure,finite=0.147085;nonzero=1.000000
a7al2z1_53722da81325036e,activity_or_coverage_failure,finite=0.148339;nonzero=0.999997
a7al2z1_615886de5d54eb10,activity_or_coverage_failure,finite=0.148340;nonzero=0.999997
a7al2z1_6f2eb7ccca45a9e1,activity_or_coverage_failure,finite=0.146972;nonzero=1.000000
a7al2z1_959734fcd6c011bc,activity_or_coverage_failure,finite=0.146973;nonzero=1.000000
a7al2z1_9dc4dfe8c8adf016,activity_or_coverage_failure,finite=0.148070;nonzero=1.000000
a7al2z1_c490408540eb4787,activity_or_coverage_failure,finite=0.054410;nonzero=1.000000
a7al2z1_dc95bab1d560fff1,activity_or_coverage_failure,finite=0.147833;nonzero=1.000000
a7al2z1_e32e3f4554a753d6,activity_or_coverage_failure,finite=0.148434;nonzero=0.999997
a7al2z1_f68f3e8dd54fd345,activity_or_coverage_failure,finite=0.147933;nonzero=1.000000
a7al2z1_feed841ff4307e9f,activity_or_coverage_failure,finite=0.148069;nonzero=1.000000
a7al2z1_ffa4e9d0da121a6c,activity_or_coverage_failure,finite=0.145753;nonzero=1.000000
a7al2z1_2b2aa964827604cb,activity_or_coverage_failure,finite=0.001657;nonzero=0.966816
a7al2z1_6ba1e2ac12dfd3d3,activity_or_coverage_failure,finite=0.001657;nonzero=0.984454
a7al2z1_6f042eef7a6bcf0c,activity_or_coverage_failure,finite=0.002287;nonzero=0.991986
a7al2z1_7db4e9cabcca4c6f,activity_or_coverage_failure,finite=0.001744;nonzero=0.987504
a7al2z1_873710cf89dafc41,activity_or_coverage_failure,finite=0.001979;nonzero=0.990238
a7al2z1_a02fbb43bcd5f91a,activity_or_coverage_failure,finite=0.001657;nonzero=0.985650
a7al2z1_a4663c2a7068240d,activity_or_coverage_failure,finite=0.001744;nonzero=0.985231
a7al2z1_e60f406c997cf4d4,activity_or_coverage_failure,finite=0.001744;nonzero=0.961091
a7al2z1_e9caec36347952ea,activity_or_coverage_failure,finite=0.002287;nonzero=0.991553
a7al2z1_084c5de0fd767b63,activity_or_coverage_failure,finite=0.998248;nonzero=0.001272
a7al2z1_084c5de0fd767b63,activity_or_coverage_failure,finite=0.998248;nonzero=0.001272
a7al2z1_1026fb4689800bcc,activity_or_coverage_failure,finite=0.998248;nonzero=0.001272
a7al2z1_14c037279916f855,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_17e5d01f0bfb02a9,activity_or_coverage_failure,finite=0.000027;nonzero=0.666667
a7al2z1_02835f7a0f1e2191,activity_or_coverage_failure,finite=0.148060;nonzero=1.000000
a7al2z1_0f62f529551c2879,activity_or_coverage_failure,finite=0.148226;nonzero=1.000000
a7al2z1_04f3782ccb5d5429,activity_or_coverage_failure,finite=0.144065;nonzero=0.993524
a7al2z1_00a0bd50986c3107,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
a7al2z1_0b6cd7ac04e4982f,activity_or_coverage_failure,finite=0.000000;nonzero=0.000000
