admission_policy,exact_identity,activation_identity,full_behaviour_cluster,panel_id,lane_id,seed,ordinal,parent_row_id,repair_action,mechanism_id,primitive,hypothesis,canonical,legal,sketch_exact,behaviour_cluster,quality,near_score,early_gate_pass,gate_reasons,sketch_net_lcb,sketch_worst_block,sketch_positive_block_fraction,sketch_turnover_mean,sketch_benchmark_increment_lcb,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor,near_miss,failed_gates,proposal_id
GLOBAL_QUALITY,exact-signal:cc65b00c14bd8c6dba914d84,activation:4dcbcfa2ba5f38ef8c64e23b,behaviour-cluster:4aabb86df8fd467de3cc4052,main,evolutionary_repair,5201,2465,GLOBAL_TOP_K_CONTROL|epoch-candidate:6af3a9d62e20d1f07bd9ff39,improve_net_lcb:interaction=condition,volatility_regime,Persistence,volatility_compression_breakout,"{""direction"":1,""economic_hypothesis"":""volatility_compression_breakout"",""field_a"":""asset_return"",""field_b"":""volatility"",""interaction"":""condition"",""long_window"":48,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":1.0,""window"":24}",True,exact-signal:1ad0952ce214023667343e57,behaviour-cluster:c597cf90632afa83ff04a26d,79.57497532807187,1.0,False,COVERAGE|OBSERVATIONS,0.008069933117602,0.008069933117602,1.0,1.0000000000000002,0.0099615458229957,0.0839025500910746,737,0.0004265489328657,-0.017539853383774,4.704087652706091e-05,-9.220677421169888e-05,-0.0002751459267846,-0.9878982979480926,-0.0002045570421578,0.0,0.588155595781934,0.2784953014775196,0.0001392476507387,0.204913739881961,0.1612993276970527,4,0.0,8.732472947496576e-05,-0.0001614524585762,0.0086399115731623,0.0091451683141096,False,COVERAGE,-0.3443264669800806,-4.779281240346901,-0.0003383704892378,0.4166666666666667,False,False,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:fd00a0ed337338af6a3e80ed
GLOBAL_QUALITY,exact-signal:d2d1be4169fc0e44ab9bfe23,activation:f62fcf30279381066b179f2b,behaviour-cluster:d7fe0f94698ccba31be0a0ac,main,local_mcts_repair,5201,1046,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,mcts_two_step:improve_net_lcb:interaction=residual->improve_net_lcb:interaction=condition,oi_inventory,Level,oi_price_divergence,"{""direction"":1,""economic_hypothesis"":""oi_price_divergence"",""field_a"":""taker"",""field_b"":""relative_market_return"",""interaction"":""condition"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Level"",""secondary_primitive"":""Identity"",""threshold"":1.0,""window"":48}",True,exact-signal:c75cf699e9e464fad2ac7d8f,behaviour-cluster:a22db9b102519490c36fff31,14.616841124071303,1.0,False,COVERAGE|OBSERVATIONS,0.0022637394969955,0.0022637394969955,1.0,1.0,0.0002356342790937,0.0006830601092896,6,0.0507501075447371,-0.1452393810745695,0.0021115993622424,0.0013177397131196,-0.0018068055563976,0.8266066307029215,-0.0026847822028149,0.6666666666666666,0.0336907845113208,1.587719298245614,0.0007938596491228,0.2368421052631579,0.1987534626038781,3,0.0,0.0029198871141874,-0.0014940717822525,0.2308710789271274,0.0527490152865135,False,COVERAGE|OBSERVATIONS|PLACEBO,-1.4050879417261168,-22.586065291988557,-0.003004242277849,0.5,False,False,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT|WORST_BLOCK,epoch-candidate:936ceb750011f7a479879713
GLOBAL_QUALITY,exact-signal:11ea37c98c30542640aa20ea,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:18971e73d644c922a1972ab9,main,llm_typed_repair,5209,501,STRATIFIED_ADMISSION|epoch-candidate:1bb1327af002100b7d27ac2d,llm_typed_reduce_turnover:window=48,volatility_regime,Persistence,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility"",""field_b"":""liquidity"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""PathShape"",""threshold"":-0.5,""window"":48}",True,exact-signal:4cde5c39d58497ac730ec7d2,behaviour-cluster:89d7c5b0a835a5fa16f48b79,1.0179199117077,1.0,True,,1.318754998576504e-05,-6.423948190716419e-05,0.75,0.0656299840510367,1.511978401253926e-05,0.9877049180327868,8676,-0.0037466470873027,-0.0106667427535997,1.6016831729864466e-05,-1.7527172163378738e-05,-6.823114408365967e-05,-0.6775259637299039,-4.6490423034484406e-05,0.25,0.7548908113898388,0.0670880077864864,3.354400389324321e-05,0.1527777777777778,0.1103395061728395,3,0.0,6.195878620417573e-05,-2.215194087986485e-05,0.0053842269893857,0.0035890109035252,True,,0.1140740913434213,-0.2829135902834875,-7.071967605100314e-05,0.25,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:18070cf9d0eb17cc93fda54c
GLOBAL_QUALITY,exact-signal:5e6eb5986b20756b15aeff10,activation:8ded333c090420aadf4b4895,behaviour-cluster:2cc1c82b9d6e6d8056247f64,main,local_mcts_repair,5209,2008,GLOBAL_TOP_K_CONTROL|epoch-candidate:af2682a275e1cbf5a568d2ff,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,oi_inventory,EventWindow,oi_price_divergence,"{""direction"":-1,""economic_hypothesis"":""oi_price_divergence"",""field_a"":""taker"",""field_b"":""oi_change"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""oi_inventory"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""EventWindow"",""secondary_primitive"":""PathShape"",""threshold"":-1.0,""window"":72}",True,exact-signal:81b7e8a8f2f6d86944ecc4d2,behaviour-cluster:fc5e4e6fc98e510697016102,0.9745911090311464,1.0,True,,3.033753956162828e-05,-0.0001546567325561,0.8333333333333334,0.0384985563041386,2.4758195525188372e-05,0.9863387978142076,8664,-0.0011537476769709,-0.0074866432832419,-4.767333319060682e-07,-1.964288702022045e-05,-6.104540874506852e-05,-0.9298964641693784,-0.0001198977654335,0.75,0.6315701940520604,0.0383323073766287,1.9166153688314376e-05,0.1527777777777778,0.1103395061728395,3,0.0,6.070903382252728e-05,-6.63875533962391e-06,0.003178415755603,0.0009778935750711,True,,0.6185084097416389,-0.3269354260597104,-0.0001257817101672,0.5,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:036d4bd661052b7f3038421c
GLOBAL_QUALITY,exact-signal:6d67d6e4686fd669d7b406e3,activation:b26e50cc2100c83e3cfc2ce4,behaviour-cluster:bdd534e413bc931f636a7699,main,typed_random_fresh,5209,1084,,FRESH,volatility_regime,Duration,volatility_burst_continuation,"{""direction"":1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""volatility"",""field_b"":""volatility"",""interaction"":""difference"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Duration"",""secondary_primitive"":""Persistence"",""threshold"":-1.0,""window"":48}",True,exact-signal:478aa40867aa085aec55e274,behaviour-cluster:c61fb53f7d28155fddee49e6,0.8802664274430874,1.0,True,,2.6698728902260064e-05,-0.0002033339384454,0.8333333333333334,0.0904898608806053,3.32051045870068e-05,0.9677823315118396,8501,0.0014823063813647,-0.0052479711236884,1.1540807628748224e-05,-2.4574961133773863e-05,-7.163847504206808e-05,-1.023445123882008,-6.34901252313461e-05,0.0,0.8028987284395576,0.0722315375250441,3.611576876252208e-05,0.1613473509544893,0.1082188291158238,3,0.0,5.5332928343141175e-05,-1.938914114317751e-05,0.0015899891235155,0.0012858922218408,True,,-0.1463371149023845,-0.0709493145714969,-7.594886437414718e-05,0.4166666666666667,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:88760e04b3d8040b2a8e4e81
GLOBAL_QUALITY,exact-signal:777434fcdd1560e563b0485f,activation:8b3e3386d1ba12f1fa764dbc,behaviour-cluster:e37c9142c45e1066e3b5953b,main,evolutionary_random_control,5201,1466,GLOBAL_TOP_K_CONTROL|epoch-candidate:66ac99836b94d7bca1d0ea2d,random_mutation_control,volatility_regime,MultiScaleRelation,volatility_burst_continuation,"{""direction"":-1,""economic_hypothesis"":""volatility_burst_continuation"",""field_a"":""liquidity"",""field_b"":""liquidity"",""interaction"":""difference"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""volatility_regime"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""MultiScaleRelation"",""secondary_primitive"":""Persistence"",""threshold"":-0.5,""window"":72}",True,exact-signal:192feddbe714bb760242e156,behaviour-cluster:d2a776aaf519c2ed8e84f92c,0.8725633383015682,1.0,True,,1.4551851371481576e-05,-0.0001687509201423,0.8333333333333334,0.0865527026199299,7.015998752488563e-06,0.9863387978142076,8664,-0.001691060727416,-0.0085807574236285,4.927381225514378e-05,6.1461483912584274e-06,-4.623729492189245e-05,0.2299667621093982,-4.121467298381685e-05,0.25,0.6064286418455752,0.0862553277277706,4.312766386388534e-05,0.1546664356690388,0.1113635540096494,3,0.0,8.64980692340062e-05,1.7377725818581893e-07,0.0010247289432864,0.0023687782918178,True,,0.2345346573882228,0.0477974047595588,-9.859902643209658e-05,0.4166666666666667,False,False,IC_LCB|NET_LCB,epoch-candidate:0c7c2d38970f6f81707956d0
GLOBAL_QUALITY,exact-signal:67f04425a56c349cd13ce48d,activation:2220a89a33d7799a3c8dffb7,behaviour-cluster:d9af6b029aa52bcf17ca1f99,main,evolutionary_repair,5201,191,STRATIFIED_ADMISSION|epoch-candidate:f696246865364dca32defbfc,reduce_turnover:window=168,mark_index_deviation,Slope,mark_index_convergence,"{""direction"":-1,""economic_hypothesis"":""mark_index_convergence"",""field_a"":""mark_index_deviation"",""field_b"":""asset_return"",""interaction"":""difference"",""long_window"":336,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""mark_index_deviation"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Slope"",""secondary_primitive"":""Persistence"",""threshold"":0.0,""window"":168}",True,exact-signal:90f94ec259f58fe37a8fed6d,behaviour-cluster:95b7daa3a280080495429a73,0.8632910656982367,1.0,True,,7.449283572128374e-06,-5.385655574844027e-05,0.7272727272727273,0.0541519491648027,-6.122920050529991e-06,0.9710837887067396,8530,-0.0027002155944036,-0.0092202107473472,-3.227994011725946e-05,-5.607635620407204e-05,-9.868558279734608e-05,-2.579480242838548,-0.000100137551554,0.25,0.7049028254126468,0.0475928321736251,2.379641608681257e-05,0.1535966487193609,0.1106277619932672,3,0.0,3.2350323915325226e-05,-3.166425181048184e-05,0.0059149569794428,0.0031292474260282,True,,-0.0788727606924067,-0.5034749320108911,-0.0001306215184776,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:187f644743e81a01eeeb5b2d
GLOBAL_QUALITY,exact-signal:f9974df0e9c5770e7f690f1e,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:55b8091103ce4775e11fdc36,main,typed_random_fresh,5209,768,,FRESH,orthogonal_exile,PathShape,new_mechanism_exile,"{""direction"":1,""economic_hypothesis"":""new_mechanism_exile"",""field_a"":""liquidity"",""field_b"":""volatility_burst"",""interaction"":""none"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""orthogonal_exile"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""PathShape"",""secondary_primitive"":""Identity"",""threshold"":1.0,""window"":48}",True,exact-signal:63f5836cc981e6d0ea8ac65f,behaviour-cluster:108957309d4e19be12b834aa,0.8573190896767551,1.0,True,,-4.71484319862851e-06,-7.268336141224458e-05,0.75,0.0623389598780039,1.2501724443774657e-07,0.9903233151183972,8699,-0.0079731472570515,-0.0149902679377578,5.499613937527658e-06,-2.649001449996838e-05,-7.91004468587097e-05,-0.9868846556116804,-7.462868542474812e-05,0.25,0.7688821608730573,0.0639792568749921,3.1989628437496034e-05,0.1527777777777778,0.1103395061728395,1,0.0,5.239996719186064e-05,-3.59072592140372e-05,0.0054103304716249,0.0072588786584637,True,,0.0522442406300138,-0.4763731012508582,-9.644932228198608e-05,0.3333333333333333,False,False,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,epoch-candidate:60d79299ca96e375037dbfd0
GLOBAL_QUALITY,exact-signal:668e22b2a0915cbb7b5520e2,activation:fb47e4f956095277b4c61e30,behaviour-cluster:29daa3015c0d03525280482e,main,typed_random_fresh,5209,1267,,FRESH,cross_asset_confirmation,Persistence,market_confirmation,"{""direction"":1,""economic_hypothesis"":""market_confirmation"",""field_a"":""asset_return"",""field_b"":""market_return"",""interaction"":""condition"",""long_window"":72,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""cross_asset_confirmation"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""Persistence"",""secondary_primitive"":""Persistence"",""threshold"":0.0,""window"":48}",True,exact-signal:bc0c0e6cd82376e149652622,behaviour-cluster:b1bffaac6e8b593ede0af2ef,0.8495211103286413,1.0,True,,2.13019584630206e-05,-0.0001407944120523,0.75,0.0615913039731327,3.959873448014132e-06,0.9296448087431692,8166,0.0083219803763595,0.0016857629433538,4.274469764725585e-05,1.1993429902216904e-05,-3.523767347918571e-05,0.497704286485103,-2.7615309545058435e-05,0.5,0.7029032862687742,0.0615025354900778,3.0751267745038947e-05,0.1591357489406795,0.1098061714838582,4,0.0,9.015271764057195e-05,1.9387790316616264e-05,0.0016012333567535,0.009084976535327,True,,0.5728261439640379,0.1618292076128215,-6.86008026312397e-05,0.4166666666666667,False,True,NET_LCB,epoch-candidate:75a859cf590b5b6e0f0ebe50
GLOBAL_QUALITY,exact-signal:54aa05acde8dc57545f8fc3c,activation:619b348878d636c98aca086e,behaviour-cluster:d0522f2bc6b019068be26a5a,main,evolutionary_random_control,5209,2762,GLOBAL_TOP_K_CONTROL|epoch-candidate:d1678e9f8148f5dd526c110c,random_mutation_control,taker_imbalance,StateAge,aggressive_flow_exhaustion,"{""direction"":-1,""economic_hypothesis"":""aggressive_flow_exhaustion"",""field_a"":""liquidity"",""field_b"":""liquidity"",""interaction"":""residual"",""long_window"":168,""maturity_rule"":""max(source_maturity,completed_past_window)"",""mechanism_id"":""taker_imbalance"",""observable_time_rule"":""completed_bucket_plus_source_lag"",""pit_rule"":""usable_time_lte_decision_time"",""primitive"":""StateAge"",""secondary_primitive"":""Persistence"",""threshold"":1.0,""window"":72}",True,exact-signal:30160e725db7e797eb36e6c4,behaviour-cluster:63c696eca017926cc1fa3b60,0.835765734017593,1.0,True,,1.4430913682393344e-05,-9.859642975397998e-05,0.75,0.0531741866212068,6.320532071413926e-06,0.9707422586520948,8527,-0.0031486010894687,-0.0097239238129527,3.4387628114029614e-05,7.549221996326618e-06,-3.9605913807582166e-05,0.3137828968265564,-1.7990713484645763e-05,0.5,0.7848028747080258,0.0536768122354059,2.6838406117703e-05,0.1600597889877644,0.1115818650426799,3,0.0,8.585330710978513e-05,9.970154397996873e-06,0.0005639537287242,0.0030281756432213,True,,0.4997689082170714,0.1968814710292152,-8.845917919943638e-05,0.5,False,False,IC_LCB|NET_LCB,epoch-candidate:5da43764e63d648978d8b7bd
