semantic_pair,count
basis|funding_basis,48
basis|funding_dense,48
basis|positioning,48
basis|regime,48
basis|premium,48
funding_basis|premium,48
funding_basis|open_interest,48
funding_basis|regime,48
funding_dense|open_interest,48
liquidity|taker_flow,48
premium|regime,48
regime|taker_flow,48
premium|taker_flow,48
positioning|regime,48
funding_dense|regime,48
open_interest|regime,48
liquidity|open_interest,43
liquidity|positioning,36
funding_sparse|open_interest,30
funding_dense|taker_flow,28
funding_dense|positioning,25
funding_dense|liquidity,21
liquidity|regime,18
basis|taker_flow,17
basis|funding_sparse,13
funding_dense|premium,8
positioning|taker_flow,5
open_interest|positioning,4
funding_sparse|premium,4
basis|liquidity,3
liquidity|premium,1
