candidate_id,split,rank,symbol,abs_contribution,abs_contribution_share
a7al2q_f00f22bbcc48dc2c,validation_2025H1,2,WLDUSDT,11.046861084663947,0.03524594370341734
a7al2q_f00f22bbcc48dc2c,validation_2025H1,3,DODOXUSDT,9.71194789950183,0.03098679039166871
a7al2q_f00f22bbcc48dc2c,validation_2025H1,4,ILVUSDT,9.358778591697556,0.02985997387381413
a7al2q_f00f22bbcc48dc2c,validation_2025H1,5,ONDOUSDT,9.31697861755099,0.029726607524379407
a7al2q_f00f22bbcc48dc2c,validation_2025H1,6,UNIUSDT,9.109810358581909,0.029065619689301422
a7al2q_f00f22bbcc48dc2c,validation_2025H1,7,NEARUSDT,9.01776441123334,0.02877193931679459
a7al2q_f00f22bbcc48dc2c,validation_2025H1,8,AVAXUSDT,8.868348686768226,0.02829521582289515
a7al2q_f00f22bbcc48dc2c,validation_2025H1,9,LINKUSDT,8.64110982094708,0.027570191020774706
a7al2q_f00f22bbcc48dc2c,validation_2025H1,10,DOGEUSDT,8.567077237334294,0.02733398380731954
a7al2q_f00f22bbcc48dc2c,test_2025H2,1,ZECUSDT,11.433144739020761,0.04080090164786182
a7al2q_f00f22bbcc48dc2c,test_2025H2,2,WLDUSDT,8.67316871460984,0.03095151087280096
a7al2q_f00f22bbcc48dc2c,test_2025H2,3,NEARUSDT,8.313882823017565,0.029669344971735293
a7al2q_f00f22bbcc48dc2c,test_2025H2,4,UNIUSDT,8.244050738202786,0.029420138643167726
a7al2q_f00f22bbcc48dc2c,test_2025H2,5,APTUSDT,7.84763073833701,0.028005454075188205
a7al2q_f00f22bbcc48dc2c,test_2025H2,6,FILUSDT,7.601402328814224,0.02712675085318132
a7al2q_f00f22bbcc48dc2c,test_2025H2,7,DODOXUSDT,7.562878265962308,0.026989271923684995
a7al2q_f00f22bbcc48dc2c,test_2025H2,8,DOTUSDT,7.545759439654281,0.026928180809694564
a7al2q_f00f22bbcc48dc2c,test_2025H2,9,LINKUSDT,7.472426901727022,0.026666482586164993
a7al2q_f00f22bbcc48dc2c,test_2025H2,10,ILVUSDT,7.329146184352147,0.02615516373285814
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,1,1000PEPEUSDT,5.615323352679471,0.034549278017986094
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,2,WLDUSDT,5.144454689393444,0.031652174621426804
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,3,ETHWUSDT,4.826938577894772,0.0296986001391803
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,4,SUIUSDT,4.747440349783623,0.0292094731179129
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,5,APTUSDT,4.709709070950584,0.028977324698222204
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,6,FILUSDT,4.682585403662486,0.028810441499669322
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,7,NEARUSDT,4.545985301701899,0.02796998501951496
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,8,DOTUSDT,4.521756643367688,0.027820913879668306
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,9,UNIUSDT,4.507745111368345,0.027734705431089433
a7al2q_f00f22bbcc48dc2c,recent_oos_2026JanApr,10,DODOXUSDT,4.494079034931442,0.027650622459445724
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,1,ZECUSDT,1.676817184420075,0.06058196863881405
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,2,NEARUSDT,1.3810128625277909,0.04989481185236821
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,3,ONDOUSDT,1.195972943657072,0.04320947807471398
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,4,SUIUSDT,1.1261345096209452,0.04068627527128864
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,5,WLDUSDT,1.0969374849540925,0.039631411778029715
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,6,FILUSDT,1.0627883991348808,0.03839763455689565
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,7,DODOXUSDT,0.9349894293909189,0.033780367242940305
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,8,ARBUSDT,0.9176086214962184,0.03315241354078513
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,9,UNIUSDT,0.8619380008619868,0.031141081700497036
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,10,FETUSDT,0.8185872654467337,0.029574856760892373
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,1,WIFUSDT,14.122420449725018,0.0450585090983562
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,2,WLDUSDT,11.053524162715979,0.03526699412665736
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,3,DODOXUSDT,9.715244531962195,0.03099712515248741
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,4,ILVUSDT,9.367713836878762,0.029888305666329152
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,5,ONDOUSDT,9.299122890453415,0.029669461751111237
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,6,UNIUSDT,9.110079558336016,0.02906630659576666
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,7,NEARUSDT,9.046588102487995,0.028863732939842707
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,8,AVAXUSDT,8.873781413192184,0.02831238185880024
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,9,LINKUSDT,8.644579924840418,0.027581099470981522
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,10,DOGEUSDT,8.574798782001421,0.027358458156010203
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,1,ZECUSDT,11.39076272568943,0.04065805069085106
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,2,WLDUSDT,8.666061486403123,0.03093253504522318
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,3,NEARUSDT,8.312257170615434,0.029669670200053903
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,4,UNIUSDT,8.22992136882828,0.02937578178508551
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,5,APTUSDT,7.84763073833701,0.028011238232782627
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,6,FILUSDT,7.610165717473356,0.0271636334596796
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,7,DODOXUSDT,7.554488760441915,0.02696490080271789
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,8,DOTUSDT,7.545759439654281,0.026933742470688037
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,9,LINKUSDT,7.4725396054178965,0.026672392480028964
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,10,ILVUSDT,7.218053050633443,0.025764031249640846
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,1,1000PEPEUSDT,5.615323352679471,0.034545613858661645
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,2,WLDUSDT,5.153704435831647,0.03170572239565816
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,3,ETHWUSDT,4.828718515049275,0.029706400642710074
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,4,SUIUSDT,4.747440349783623,0.029206375277106168
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,5,APTUSDT,4.708632472050115,0.02896762821399783
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,6,FILUSDT,4.682585403662486,0.028807385978572537
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,7,NEARUSDT,4.545985301701899,0.027967018633897275
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,8,DOTUSDT,4.521756643367688,0.027817963303944152
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,9,UNIUSDT,4.507745111368345,0.027731763998291234
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,10,DODOXUSDT,4.495225239467121,0.02765474142397177
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,1,ZECUSDT,1.676817184420075,0.060493483438766454
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,2,NEARUSDT,1.3810128625277909,0.049821936168277854
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,3,ONDOUSDT,1.2626488322279918,0.0455517911738115
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,4,SUIUSDT,1.1261345096209452,0.04062684945057893
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,5,WLDUSDT,1.0969374849540925,0.039573526676602015
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,6,FILUSDT,1.0627883991348808,0.038341551493709346
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,7,ARBUSDT,0.9176086214962184,0.03310399157612917
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,8,DODOXUSDT,0.905041504995356,0.03265061558441014
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,9,UNIUSDT,0.8619380008619868,0.031095597459791766
a7al2q_d6f7ebc0dbbdda7a,known_may2026_stress,10,FETUSDT,0.8185872654467337,0.02953166012704793
a7al2q_6671d1fac5e57efe,validation_2025H1,1,WIFUSDT,14.06675042261208,0.04496547717414799
a7al2q_6671d1fac5e57efe,validation_2025H1,2,WLDUSDT,11.009646327985445,0.03519320282107801
a7al2q_6671d1fac5e57efe,validation_2025H1,3,DODOXUSDT,9.618155180036464,0.030745191619389944
a7al2q_6671d1fac5e57efe,validation_2025H1,4,ILVUSDT,9.329002664705124,0.029820892798599143
a7al2q_6671d1fac5e57efe,validation_2025H1,5,NEARUSDT,9.302099243382868,0.02973489389046271
a7al2q_6671d1fac5e57efe,validation_2025H1,6,ONDOUSDT,9.219293916957021,0.02947020013366483
a7al2q_6671d1fac5e57efe,validation_2025H1,7,UNIUSDT,9.131476870693339,0.029189486019129667
a7al2q_6671d1fac5e57efe,validation_2025H1,8,AVAXUSDT,8.833198229950543,0.028236014818681262
a7al2q_6671d1fac5e57efe,validation_2025H1,9,LINKUSDT,8.726933155849775,0.02789633012816409
a7al2q_6671d1fac5e57efe,validation_2025H1,10,DOGEUSDT,8.533700507654821,0.027278646727899647
a7al2q_6671d1fac5e57efe,test_2025H2,1,ZECUSDT,11.389823828934404,0.04063515914088312
a7al2q_6671d1fac5e57efe,test_2025H2,2,WLDUSDT,8.975739354015808,0.032022496794987115
a7al2q_6671d1fac5e57efe,test_2025H2,3,UNIUSDT,8.548533069177072,0.030498364760011505
a7al2q_6671d1fac5e57efe,test_2025H2,4,NEARUSDT,8.421692342143878,0.03004583860983124
a7al2q_6671d1fac5e57efe,test_2025H2,5,APTUSDT,7.84763073833701,0.02799777491914419
a7al2q_6671d1fac5e57efe,test_2025H2,6,DODOXUSDT,7.612250716790289,0.027158016132898737
a7al2q_6671d1fac5e57efe,test_2025H2,7,LINKUSDT,7.592117168550917,0.02708618623025361
a7al2q_6671d1fac5e57efe,test_2025H2,8,FILUSDT,7.553385116753697,0.026948002961375058
a7al2q_6671d1fac5e57efe,test_2025H2,9,DOTUSDT,7.545759439654281,0.02692079704430858
a7al2q_6671d1fac5e57efe,test_2025H2,10,ILVUSDT,7.376266515980585,0.026316101833023776
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,1,1000PEPEUSDT,5.615323352679471,0.03467941855626582
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,2,WLDUSDT,5.1238330524195215,0.031644046099766704
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,3,ETHWUSDT,5.017720573313754,0.03098871089539313
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,4,APTUSDT,4.772844257194918,0.029476390459358154
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,5,SUIUSDT,4.747440349783623,0.029319499629970644
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,6,FILUSDT,4.682585403662486,0.02891896493575651
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,7,DODOXUSDT,4.6589661953941155,0.0287730961481442
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,8,NEARUSDT,4.545985301701899,0.02807534261640079
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,9,DOTUSDT,4.521756643367688,0.02792570995401316
a7al2q_6671d1fac5e57efe,recent_oos_2026JanApr,10,UNIUSDT,4.507745111368345,0.027839176774657092
a7al2q_6671d1fac5e57efe,known_may2026_stress,1,ZECUSDT,1.676817184420075,0.06075349574386048
a7al2q_6671d1fac5e57efe,known_may2026_stress,2,NEARUSDT,1.3810128625277909,0.050036080167448836
a7al2q_6671d1fac5e57efe,known_may2026_stress,3,SUIUSDT,1.1261345096209452,0.04080147124740512
a7al2q_6671d1fac5e57efe,known_may2026_stress,4,WLDUSDT,1.0969374849540925,0.03974362109515701
a7al2q_6671d1fac5e57efe,known_may2026_stress,5,FILUSDT,1.0627883991348808,0.038506350652528686
a7al2q_6671d1fac5e57efe,known_may2026_stress,6,ONDOUSDT,1.0334414846046358,0.03744306977517693
a7al2q_6671d1fac5e57efe,known_may2026_stress,7,DODOXUSDT,0.9914211911298477,0.035920614170298806
a7al2q_6671d1fac5e57efe,known_may2026_stress,8,ARBUSDT,0.9176086214962184,0.033246278722913095
a7al2q_6671d1fac5e57efe,known_may2026_stress,9,UNIUSDT,0.8619380008619868,0.031229252153061007
a7al2q_6671d1fac5e57efe,known_may2026_stress,10,FETUSDT,0.8042168238028057,0.029137930977814114
