shard_id,source_file,blueprint_id,semantic_pair,motif,skeleton_key,expression,horizon_h,diagnostic_composite_score,overall_reward,train_sortino,validation_sortino,test_sortino,recent_sortino,validation_floor_sortino,test_floor_sortino,recent_floor_sortino,stress_sortino,stress_floor_sortino,recent_sharpe,recent_ic,recent_rankic,recent_net_mean,recent_max_drawdown,recent_avg_turnover,recent_capacity_proxy,recent_control_ratio,recent_shuffle_control_ratio,oos_positive_split_count,orientation_train_hours,orientation_extension_hours,orientation_extension_crash_like_hours,orientation_extension_requested_hours,train_crash_like_hours,may_stress_hours,hard_reject,hard_reject_reasons,min_oos_sortino,min_oos_floor_sortino,obj_recent_sortino,obj_min_oos_sortino,obj_min_oos_floor_sortino,obj_recent_sharpe,obj_recent_rankic,obj_stress_sortino,obj_neg_recent_drawdown,obj_neg_recent_turnover,obj_neg_shuffle_control_ratio,objective_pass_count,gate_pass,pareto_rank,pareto_front,dominance_count,dominates_count,formula,primary_field,secondary_field,level,candidate_role,search_role,production_key,source_queue_shard_id
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_663015636501fd22,age|universe_state,smooth_mul,age|universe_state|smooth_mul|4ae25af391d3,"Mul(CSRank(active_universe_size),CSRank(log1p_listing_age_days))",24,-0.6432615391699248,-0.6432615391699248,2.6393297761170045,0.0236919222263551,-6.435891323676599,1.961106212959291,-0.6097545077863574,-7.104726819698366,1.1933812200757534,-2.4590496877412003,-2.793846103763145,1.2510021992644016,-0.0085048054094229,-0.0147132201924802,0.0003101706485869,-0.347627710503235,0.0,5040561.267777879,0.9999999967759728,0.977587487238904,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive,-6.435891323676599,-7.104726819698366,1.961106212959291,-6.435891323676599,-7.104726819698366,1.2510021992644016,-0.0147132201924802,-2.4590496877412003,-0.347627710503235,-0.0,-0.977587487238904,3,False,1,True,0,15,"Mul(CSRank(active_universe_size),CSRank(log1p_listing_age_days))",active_universe_size,log1p_listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_e9b2d0cf61f6e875,age|age,smooth_mul,age|age|smooth_mul|4ae25af391d3,"Mul(CSRank(log1p_listing_age_days),CSRank(sqrt_listing_age_days))",4,-0.4211196843991658,-0.4211196843991658,2.357546766319269,0.3100892200541034,-5.200094015277111,1.6991489591005935,0.1666590715005982,-5.687107503693825,1.4967714533652454,-2.3811682591482377,-2.488836059318958,1.2295227938374946,-0.0034647301941512,-0.008679371076424,5.651209238677942e-05,-0.0872151542132575,0.0,5040561.267777879,0.999999982304677,0.942260125102391,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive,-5.200094015277111,-5.687107503693825,1.6991489591005935,-5.200094015277111,-5.687107503693825,1.2295227938374946,-0.008679371076424,-2.3811682591482377,-0.0872151542132575,-0.0,-0.942260125102391,3,False,1,True,0,15,"Mul(CSRank(log1p_listing_age_days),CSRank(sqrt_listing_age_days))",log1p_listing_age_days,sqrt_listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|age|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_e9b2d0cf61f6e875,age|age,smooth_mul,age|age|smooth_mul|4ae25af391d3,"Mul(CSRank(log1p_listing_age_days),CSRank(sqrt_listing_age_days))",1,-0.5701036471764526,-0.5701036471764526,2.3485242176690373,0.1210291717154271,-5.727830149877682,1.461492453376923,0.1210291717154271,-5.727830149877682,1.461492453376923,-2.30209563751938,-2.30209563751938,1.0391423663086323,-0.001772267328896,-0.0022064446591537,1.4103143864056768e-05,-0.0247973964359933,0.0,5040561.267777879,0.9999999290938336,0.5201495123280689,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive,-5.727830149877682,-5.727830149877682,1.461492453376923,-5.727830149877682,-5.727830149877682,1.0391423663086323,-0.0022064446591537,-2.30209563751938,-0.0247973964359933,-0.0,-0.5201495123280689,3,False,1,True,0,15,"Mul(CSRank(log1p_listing_age_days),CSRank(sqrt_listing_age_days))",log1p_listing_age_days,sqrt_listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|age|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_5084f9d20da8a2c9,age|universe_state,signed_rank_gate,age|universe_state|signed_rank_gate|8646d7ac5b2c,"Mul(CSRank(CSRank(sqrt_listing_age_days)),Sign(CSRank(active_universe_size)))",8,-0.4452391626912395,-0.4452391626912395,2.429287411995639,0.4481648546762146,-5.304531663255176,1.809370964921876,-0.8436497434498973,-5.6868050126225,1.474935557295005,-2.3166410734976672,-2.8136394824112134,1.1986830061907645,-0.007889527882902,-0.0139930187613513,0.0001078422614528,-0.1521570144992354,0.0,5040561.267777879,1.00117140418939,1.00117140418939,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-5.304531663255176,-5.6868050126225,1.809370964921876,-5.304531663255176,-5.6868050126225,1.1986830061907645,-0.0139930187613513,-2.3166410734976672,-0.1521570144992354,-0.0,-1.00117140418939,2,False,1,True,0,15,"Mul(CSRank(CSRank(sqrt_listing_age_days)),Sign(CSRank(active_universe_size)))",sqrt_listing_age_days,active_universe_size,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|signed_rank_gate|8646d7ac5b2c,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_61065da158a3767d,age|universe_state,smooth_mul,age|universe_state|smooth_mul|4ae25af391d3,"Mul(CSRank(active_universe_size),CSRank(sqrt_listing_age_days))",1,-0.5701036471764526,-0.5701036471764526,2.3485242176690373,0.1210291717154271,-5.727830149877682,1.461492453376923,0.1210291717154271,-5.727830149877682,1.461492453376923,-2.30209563751938,-2.30209563751938,1.0391423663086323,-0.001772267328896,-0.0022064446591537,1.4103143864056768e-05,-0.0247973964359933,0.0,5040561.267777879,0.9999999290938336,0.6260187515484104,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive,-5.727830149877682,-5.727830149877682,1.461492453376923,-5.727830149877682,-5.727830149877682,1.0391423663086323,-0.0022064446591537,-2.30209563751938,-0.0247973964359933,-0.0,-0.6260187515484104,3,False,2,False,1,14,"Mul(CSRank(active_universe_size),CSRank(sqrt_listing_age_days))",active_universe_size,sqrt_listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_6c154687e4dfc764,age|age,smooth_mul,age|age|smooth_mul|4ae25af391d3,"Mul(CSRank(log1p_listing_age_days),CSRank(listing_age_days))",24,-0.6493349172207457,-0.6493349172207457,2.6393297761170045,0.0236919222263551,-6.435891323676599,1.961106212959291,-0.6097545077863574,-7.104726819698366,1.1933812200757534,-2.4590496877412003,-2.793846103763145,1.2510021992644016,-0.0085048054094229,-0.0147132201924802,0.0003101706485869,-0.347627710503235,0.0,5040561.267777879,1.001880999442188,1.001880999442188,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-6.435891323676599,-7.104726819698366,1.961106212959291,-6.435891323676599,-7.104726819698366,1.2510021992644016,-0.0147132201924802,-2.4590496877412003,-0.347627710503235,-0.0,-1.001880999442188,2,False,2,False,1,14,"Mul(CSRank(log1p_listing_age_days),CSRank(listing_age_days))",log1p_listing_age_days,listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|age|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_663015636501fd22,age|universe_state,smooth_mul,age|universe_state|smooth_mul|4ae25af391d3,"Mul(CSRank(active_universe_size),CSRank(log1p_listing_age_days))",8,-0.4472115635939714,-0.4472115635939714,2.429287411995639,0.4481648546762146,-5.304531663255176,1.809370964921876,-0.8436497434498973,-5.6868050126225,1.474935557295005,-2.3166410734976672,-2.8136394824112134,1.1986830061907645,-0.007889527882902,-0.0139930187613513,0.0001078422614528,-0.1521570144992354,0.0,5040561.267777879,1.0090610078003177,1.0090610078003177,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-5.304531663255176,-5.6868050126225,1.809370964921876,-5.304531663255176,-5.6868050126225,1.1986830061907645,-0.0139930187613513,-2.3166410734976672,-0.1521570144992354,-0.0,-1.0090610078003177,2,False,2,False,1,14,"Mul(CSRank(active_universe_size),CSRank(log1p_listing_age_days))",active_universe_size,log1p_listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_a66e8fc93bcbd2f7,age|universe_state,safe_div_abs,age|universe_state|safe_div_abs|19c45ece79aa,"SafeDiv(CSRank(listing_age_days),Abs(CSRank(active_universe_size)))",4,-0.4394829254292526,-0.4394829254292526,2.357546766319269,0.3100892200541034,-5.200094015277111,1.6991489591005935,0.1666590715005982,-5.687107503693825,1.4967714533652454,-2.3811682591482377,-2.488836059318958,1.2295227938374946,-0.0034647301941512,-0.008679371076424,5.651209238677942e-05,-0.0872151542132575,0.0,5040561.267777879,1.0157130892227382,1.0157130892227382,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-5.200094015277111,-5.687107503693825,1.6991489591005935,-5.200094015277111,-5.687107503693825,1.2295227938374946,-0.008679371076424,-2.3811682591482377,-0.0872151542132575,-0.0,-1.0157130892227382,2,False,2,False,1,14,"SafeDiv(CSRank(listing_age_days),Abs(CSRank(active_universe_size)))",listing_age_days,active_universe_size,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|safe_div_abs|19c45ece79aa,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_00b35b455ce9fdfa,age|universe_state,smooth_mul,age|universe_state|smooth_mul|4ae25af391d3,"Mul(CSRank(sqrt_listing_age_days),CSRank(active_universe_size))",1,-0.6020345310854165,-0.6020345310854165,2.3485242176690373,0.1210291717154271,-5.727830149877682,1.461492453376923,0.1210291717154271,-5.727830149877682,1.461492453376923,-2.30209563751938,-2.30209563751938,1.0391423663086323,-0.001772267328896,-0.0022064446591537,1.4103143864056768e-05,-0.0247973964359933,0.0,5040561.267777879,0.9999999290938336,0.9277235356358556,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive,-5.727830149877682,-5.727830149877682,1.461492453376923,-5.727830149877682,-5.727830149877682,1.0391423663086323,-0.0022064446591537,-2.30209563751938,-0.0247973964359933,-0.0,-0.9277235356358556,3,False,3,False,2,13,"Mul(CSRank(sqrt_listing_age_days),CSRank(active_universe_size))",sqrt_listing_age_days,active_universe_size,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|universe_state|smooth_mul|4ae25af391d3,a7v3s0_reward_s000
a7v3s0_reward_sharded_720h_r2_20260613,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\research_runtime\a7v3s0_reward_sharded_720h_r2_20260613\shards\a7v3s0_reward_s000\reward_runtime\a7reward1_candidate_reward_leaderboard.csv,a7v3s0_721ff2f0d500a44d,age|age,spread_rank,age|age|spread_rank|59e070cd9653,"Sub(CSRank(CSRank(age_percentile_active_universe)),CSRank(CSRank(listing_age_days)))",24,-0.6493569862352628,-0.6493569862352628,2.6393297761170045,0.0236919222263551,-6.435891323676599,1.961106212959291,-0.6097545077863574,-7.104726819698366,1.1933812200757534,-2.4590496877412003,-2.793846103763145,1.2510021992644016,-0.0085048054094229,-0.0147132201924802,0.0003101706485869,-0.347627710503235,0.0,5040561.267777879,1.0019692755002565,1.0019692755002565,2,8784,0,0,0,2301,601,True,oos_nonoverlap_floor_not_positive;oos_net_mean_not_all_positive;shuffle_control_dominated_recent,-6.435891323676599,-7.104726819698366,1.961106212959291,-6.435891323676599,-7.104726819698366,1.2510021992644016,-0.0147132201924802,-2.4590496877412003,-0.347627710503235,-0.0,-1.0019692755002565,2,False,3,False,2,13,"Sub(CSRank(CSRank(age_percentile_active_universe)),CSRank(CSRank(listing_age_days)))",age_percentile_active_universe,listing_age_days,A7V3S0,numeric_probe_only,v3_native_large_space_numeric_probe,age|age|spread_rank|59e070cd9653,a7v3s0_reward_s000
