field_name,source_field_names,source_family,feature_class,formula,lookback_hours,fit_window,train_only_fit,uses_future,uses_label,pit_lag_required,plus2h_required,allowed_for_rank,allowed_for_regime,allowed_for_search,allowed_for_label,allowed_for_neutralization,caveat,non_null_rate,nan_count,economic_role
symbol,identity,key,metadata,pipeline metadata or accepted derived field,1,none,False,False,False,+1h primary,True,False,False,False,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
timestamp,identity,key,metadata,pipeline metadata or accepted derived field,1,none,False,False,False,+1h primary,True,False,False,False,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_open,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_high,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_low,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_close,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_quote_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
trade_count,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
taker_buy_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
taker_buy_quote_volume,Binance futures trade kline 1h,trade_ohlcv,raw_source,source field,0,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
