field_name,source_field_names,source_family,feature_class,formula,lookback_hours,fit_window,train_only_fit,uses_future,uses_label,pit_lag_required,plus2h_required,allowed_for_rank,allowed_for_regime,allowed_for_search,allowed_for_label,allowed_for_neutralization,caveat,non_null_rate,nan_count,economic_role
trade_return_1h,derived from accepted source fields,derived_replay_base,derived_rolling,pipeline metadata or accepted derived field,1,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
forward_trade_return_1h,derived from accepted source fields,derived_replay_base,derived_label,pipeline metadata or accepted derived field,1,none,False,True,True,+1h primary,True,False,False,False,True,False,label only; never enter feature/search,,,
premium_close_bps,derived from accepted source fields,derived_replay_base,derived_rolling,pipeline metadata or accepted derived field,1,none,False,False,False,+1h primary,True,True,True,True,False,False,timestamp + 1h; use timestamp + 2h for conservative one-bar-lag stress,,,
listing_age_hours,"symbol,timestamp,first_observed_timestamp",metadata_listing,derived_latent_state,(timestamp - first_observed_timestamp) / 1h,0,train thresholds only,True,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,,,listing lifecycle state
listing_age_days,listing_age_hours,metadata_listing,derived_latent_state,listing_age_hours / 24,0,train thresholds only,True,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,1.0,0,listing lifecycle state
log1p_listing_age_days,listing_age_days,metadata_listing,derived_latent_state,log1p(listing_age_days),0,train thresholds only,True,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,1.0,0,nonlinear age transform
sqrt_listing_age_days,listing_age_days,metadata_listing,derived_latent_state,sqrt(listing_age_days),0,train thresholds only,True,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,1.0,0,nonlinear age transform
age_percentile_active_universe,listing_age_days,metadata_listing,derived_cross_section,rank_pct(listing_age_days) within timestamp,0,rolling past only,False,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,1.0,0,active-universe age rank
history_length_hours,"symbol,timestamp",metadata_listing,derived_latent_state,row_number_since_first_observed + 1,0,train thresholds only,True,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,,,history coverage state
rolling_coverage_168h,"source_trade_klines,source_metrics,source_market_funding",metadata_timing,derived_rolling,"rolling_mean(all_sources_available, 168h)",168,rolling past only,False,False,False,+1h primary,True,False,True,False,False,True,derived feature; source lineage and +2h stress required,0.998277671166014,11454,data quality state
gap_hours_recent_168h,timestamp,metadata_timing,derived_rolling,"rolling_sum(max(timestamp_diff_hours - 1, 0), 168h)",168,rolling past only,False,False,False,+1h primary,True,False,True,False,False,True,derived feature; source lineage and +2h stress required,0.998277671166014,11454,data gap state
median_quote_volume_168h,trade_quote_volume,trade_ohlcv,derived_rolling,"rolling_median(trade_quote_volume, 168h)",168,rolling past only,False,False,False,+1h primary,True,True,True,True,False,True,derived feature; source lineage and +2h stress required,0.998277671166014,11454,liquidity level
