blueprint_id,expression,a7input_queue,semantic_pair,motif,skeleton_key,production_key,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,control_ratio_premay_max,stale_ratio_recent,cost5_recent_oriented,decision,train_2024_spread,train_2024_tstat,train_2024_obs,train_2024_stale_spread,train_2024_time_shuffle_spread,train_2024_symbol_shuffle_spread,train_2024_sign_flip_spread,validation_2025H1_spread,validation_2025H1_tstat,validation_2025H1_obs,validation_2025H1_stale_spread,validation_2025H1_time_shuffle_spread,validation_2025H1_symbol_shuffle_spread,validation_2025H1_sign_flip_spread,test_2025H2_spread,test_2025H2_tstat,test_2025H2_obs,test_2025H2_stale_spread,test_2025H2_time_shuffle_spread,test_2025H2_symbol_shuffle_spread,test_2025H2_sign_flip_spread,recent_oos_2026JanApr_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_obs,recent_oos_2026JanApr_stale_spread,recent_oos_2026JanApr_time_shuffle_spread,recent_oos_2026JanApr_symbol_shuffle_spread,recent_oos_2026JanApr_sign_flip_spread,strongest_control_kind,strongest_control_abs_spread,strongest_control_split,premay_sign_pattern,failure_reason_detail
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L0_raw,1,-1.0,3,1.0,0.2329102132610825,-0.0006260130852301,HOLD_CORE56_CONTROL_DOMINATED,0.0003738243115323,9.888436074854022,8772,3.069112344544092e-05,-1.1008419314956418e-05,2.9858690787888572e-05,-0.0003738243115323,0.0005444734660379,8.097059047126193,4344,-9.105028035607764e-05,-2.3260843521036675e-05,2.9752023451999426e-05,-0.0005444734660379,0.0006503390740555,9.39754845183592,4416,3.4802587967387868e-06,-6.733699381801429e-05,-3.05992049816033e-07,-0.0006503390740555,0.0003739869147698,4.729192895337604,2880,-8.710537207590047e-05,-7.171652177903896e-05,5.3822843865156505e-05,-0.0003739869147698,sign_flip,0.0006503390740555,test_2025H2,+++,control_dominated|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L0_raw,4,-1.0,2,1.1031718642852368,5.672963213525891,-0.0010784267620223,HOLD_CORE56_PREMAY_UNSTABLE,0.0004071277221978,5.530151309066846,8772,3.442855788786659e-05,-2.889283705290723e-05,8.287504972802834e-05,-0.0004071277221978,0.0004911609511845,4.008566303646671,4344,-2.55139970767172e-05,-0.0001930508576303,0.0001556115751478,-0.0004911609511845,0.0005598596048659,4.0254944195327,4416,-9.614346135048744e-05,-0.0001711630054078,5.456074868108377e-05,-0.0005598596048659,-7.842676202237448e-05,-0.5040390911064823,2880,-0.0004449121359088,3.871607676515347e-05,-8.651819727007747e-05,7.842676202237448e-05,sign_flip,0.0005598596048659,test_2025H2,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L0_raw,8,-1.0,2,1.101780168844572,3.661601676624303,-0.0011397898661084,HOLD_CORE56_PREMAY_UNSTABLE,0.0003070951059509,2.965955350666124,8772,-3.076630896075926e-05,-2.4603887447902923e-05,5.179854917333586e-05,-0.0003070951059509,0.000607868230618,3.647909957329504,4344,6.478133445024119e-05,-0.0002153348497589,0.0001454618383428,-0.000607868230618,0.000359434822216,1.8208321796759692,4416,-0.0003502931420741,-0.0003960181591098,-4.039339952594375e-05,-0.000359434822216,-0.0001397898661084,-0.6392819202689973,2880,-0.0005118548081176,-5.940279176925458e-05,-0.000147085382529,0.0001397898661084,sign_flip,0.000607868230618,validation_2025H1,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L0_raw,24,-1.0,2,1.4645753746137875,1.4746476802599442,-0.0018843164519688,HOLD_CORE56_PREMAY_UNSTABLE,0.0005966468727674,3.3202867313948774,8772,0.0002033651538778,0.0003152924960915,6.736412860086395e-05,-0.0005966468727674,0.000525937906102,1.9005336194245612,4344,-3.5936739334462585e-05,-0.000308081490058,0.0001652504956884,-0.000525937906102,0.000706963942264,2.0737316203490894,4416,7.121715535526844e-06,-0.0004355453422176,-0.0002047489376303,-0.000706963942264,-0.0008843164519688,-2.4232894460924204,2880,-0.0013040552045116,-0.0002860540911352,-0.0012951480989194,0.0008843164519688,stale,0.0013040552045116,recent_oos_2026JanApr,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L1_xs,1,-1.0,3,1.0,0.2329102108408196,-0.000626013087524,HOLD_CORE56_CONTROL_DOMINATED,0.0003738243137397,9.888436149143834,8772,3.0691123819698026e-05,-1.100841996867804e-05,2.9858690309288275e-05,-0.0003738243137397,0.0005444734673088,8.09705907036169,4344,-9.105028102650048e-05,-2.3260838911664742e-05,2.975202491537441e-05,-0.0005444734673088,0.0006503390709602,9.397548399892582,4416,3.48025565494166e-06,-6.733699424653611e-05,-3.0599037709044585e-07,-0.0006503390709602,0.0003739869124759,4.729192861009369,2880,-8.710537063647798e-05,-7.171652221737828e-05,5.3822848241597175e-05,-0.0003739869124759,sign_flip,0.0006503390709602,test_2025H2,+++,control_dominated|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L1_xs,4,-1.0,2,1.1031718513111566,5.672963148338306,-0.0010784267636898,HOLD_CORE56_PREMAY_UNSTABLE,0.0004071277259642,5.530151369063875,8772,3.442856070275693e-05,-2.8892835423897057e-05,8.287504806904817e-05,-0.0004071277259642,0.0004911609484129,4.008566274167721,4344,-2.55140007341193e-05,-0.0001930508557787,0.0001556115765488,-0.0004911609484129,0.0005598595954265,4.025494354110077,4416,-9.614346741325436e-05,-0.0001711630042001,5.4560751817179305e-05,-0.0005598595954265,-7.842676368984446e-05,-0.5040391034925331,2880,-0.0004449121402559,3.871608052321591e-05,-8.65181980920683e-05,7.842676368984446e-05,sign_flip,0.0005598595954265,test_2025H2,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L1_xs,8,-1.0,2,1.1017801787067565,3.661601808131666,-0.0011397898598495,HOLD_CORE56_PREMAY_UNSTABLE,0.0003070951075322,2.96595536432312,8772,-3.0766304077273814e-05,-2.4603892277400297e-05,5.1798550446630064e-05,-0.0003070951075322,0.0006078682265866,3.6479099356307896,4344,6.478133426245271e-05,-0.0002153348528414,0.0001454618371029,-0.0006078682265866,0.0003594348109914,1.8208321264633245,4416,-0.0003502931488929,-0.0003960181502876,-4.039339510656742e-05,-0.0003594348109914,-0.0001397898598495,-0.6392818922049027,2880,-0.0005118548035836,-5.940278702606724e-05,-0.0001470853807483,0.0001397898598495,sign_flip,0.0006078682265866,validation_2025H1,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L1_xs,24,-1.0,2,1.4645753583982817,1.4746476790034295,-0.0018843164634759,HOLD_CORE56_PREMAY_UNSTABLE,0.000596646867267,3.320286702109602,8772,0.0002033651458609,0.0003152925016155,6.736412648968787e-05,-0.000596646867267,0.000525937883904,1.900533538199294,4344,-3.593673372563103e-05,-0.0003080814882583,0.0001652504998349,-0.000525937883904,0.00070696394255,2.0737316168057016,4416,7.12169160831669e-06,-0.0004355453503855,-0.0002047489235794,-0.00070696394255,-0.0008843164634759,-2.423289477385744,2880,-0.0013040552203692,-0.000286054108902,-0.0012951481014327,0.0008843164634759,stale,0.0013040552203692,recent_oos_2026JanApr,++-,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L3_liquidity_relative,1,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,stale,0.0,validation_2025H1,000,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
a7ff24r_858ff2210f276fcf,"Delta(mark_index_basis_bps,12)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_b35e184f3abd0abb,L3_liquidity_relative,4,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,stale,0.0,validation_2025H1,000,premay_sign_unstable|control_dominated|stale_lag_fragile|cost5_fragile
