candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_z2_materialization,preflight_decision,shared_pool_stage,control_modes,static_valid
a7al2z1_18a6b78a193210db,"Sub(Rank(Mean(mark_trade_basis_bps,168)),Rank(Mean(funding_rate,168)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Mean|Rank|Sub,168,skeleton-612ffe194eccb811,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Mean|Rank|Sub::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_19b6336bd472bdd9,"Sub(Rank(Mean(mark_trade_basis_bps,72)),Rank(Mean(funding_rate,72)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Mean|Rank|Sub,72,skeleton-612ffe194eccb811,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Mean|Rank|Sub::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1fa487e13f578276,"Rank(Abs(ZScore(Delta(premium_close_bps,168))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,premium_close_bps,Abs|Delta|Rank|ZScore,168,skeleton-8a6cec079a5f7997,a7al2z1::Z0_funding_basis_premium_dislocation::premium_close_bps::Abs|Delta|Rank|ZScore::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_23cc7365fa741d7c,"Rank(Abs(ZScore(Mean(premium_close_bps,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,premium_close_bps,Abs|Mean|Rank|ZScore,72,skeleton-6ebd7d4c1e06c9bc,a7al2z1::Z0_funding_basis_premium_dislocation::premium_close_bps::Abs|Mean|Rank|ZScore::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2785f094943ec26b,"GroupNeutralize(Rank(Delta(mark_trade_basis_bps,72)),R5_basis_premium_dislocation_state)",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_trade_basis_bps,Delta|GroupNeutralize|Rank,72,skeleton-93ce4b9755fbcc1f,a7al2z1::Z0_funding_basis_premium_dislocation::R5_basis_premium_dislocation_state|mark_trade_basis_bps::Delta|GroupNeutralize|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2877ae50ae09b29b,"Rank(Abs(ZScore(Mean(premium_close_bps,24))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,premium_close_bps,Abs|Mean|Rank|ZScore,24,skeleton-6ebd7d4c1e06c9bc,a7al2z1::Z0_funding_basis_premium_dislocation::premium_close_bps::Abs|Mean|Rank|ZScore::24,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2a30bd2ef1694609,"Mul(Winsor(ZScore(Delta(mark_index_basis_bps,336))),Winsor(ZScore(Delta(funding_rate,336))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_index_basis_bps,Delta|Mul|Winsor|ZScore,336,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_index_basis_bps::Delta|Mul|Winsor|ZScore::336,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2b2aa964827604cb,"Sub(Rank(Mean(mark_trade_basis_bps,24)),Rank(Mean(funding_rate,24)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Mean|Rank|Sub,24,skeleton-612ffe194eccb811,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Mean|Rank|Sub::24,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2b3d7fa1fd0bb43c,"Sub(Rank(Delta(premium_close_bps,12)),Rank(Delta(funding_rate,12)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Rank|Sub,12,skeleton-8ad46b9059e6381f,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Rank|Sub::12,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2c511a8b8037ed73,"Mul(Winsor(ZScore(Delta(premium_close_bps,12))),Winsor(ZScore(Delta(funding_rate,12))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Mul|Winsor|ZScore,12,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Mul|Winsor|ZScore::12,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2d8189ddb782e0f0,"Rank(Abs(ZScore(Mean(mark_index_basis_bps,336))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_index_basis_bps,Abs|Mean|Rank|ZScore,336,skeleton-6ebd7d4c1e06c9bc,a7al2z1::Z0_funding_basis_premium_dislocation::mark_index_basis_bps::Abs|Mean|Rank|ZScore::336,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_3052bd8e5c9db7e9,"GroupNeutralize(Rank(Delta(premium_close_bps,24)),R5_basis_premium_dislocation_state)",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|premium_close_bps,Delta|GroupNeutralize|Rank,24,skeleton-93ce4b9755fbcc1f,a7al2z1::Z0_funding_basis_premium_dislocation::R5_basis_premium_dislocation_state|premium_close_bps::Delta|GroupNeutralize|Rank::24,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_353ec53a77aa2b5e,"Mul(Winsor(ZScore(Delta(premium_close_bps,72))),Winsor(ZScore(Delta(funding_rate,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Mul|Winsor|ZScore,72,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Mul|Winsor|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_37546f2175cb7dec,"Mul(Winsor(ZScore(Delta(premium_close_bps,336))),Winsor(ZScore(Delta(funding_rate,336))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Mul|Winsor|ZScore,336,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Mul|Winsor|ZScore::336,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_37841d8c4e9e0c58,"GroupNeutralize(Rank(Delta(mark_trade_basis_bps,168)),R5_basis_premium_dislocation_state)",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_trade_basis_bps,Delta|GroupNeutralize|Rank,168,skeleton-93ce4b9755fbcc1f,a7al2z1::Z0_funding_basis_premium_dislocation::R5_basis_premium_dislocation_state|mark_trade_basis_bps::Delta|GroupNeutralize|Rank::168,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_379abfe9447e8f98,"Mul(Winsor(ZScore(Mean(mark_trade_basis_bps,72))),Winsor(ZScore(Mean(funding_rate,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Mean|Mul|Winsor|ZScore,72,skeleton-f59f8b03ae1fd3c4,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Mean|Mul|Winsor|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_392d429448f04dd9,"Mul(Winsor(ZScore(Delta(mark_index_basis_bps,12))),Winsor(ZScore(Delta(funding_rate,12))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_index_basis_bps,Delta|Mul|Winsor|ZScore,12,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_index_basis_bps::Delta|Mul|Winsor|ZScore::12,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_39511d7433049b30,"Sub(Rank(Delta(mark_trade_basis_bps,48)),Rank(Delta(funding_rate,48)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Delta|Rank|Sub,48,skeleton-8ad46b9059e6381f,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Delta|Rank|Sub::48,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_3a2135a74c8262eb,"Rank(Abs(ZScore(Delta(mark_index_basis_bps,48))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_index_basis_bps,Abs|Delta|Rank|ZScore,48,skeleton-8a6cec079a5f7997,a7al2z1::Z0_funding_basis_premium_dislocation::mark_index_basis_bps::Abs|Delta|Rank|ZScore::48,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_3aeaf330cbfe790b,"Mul(Winsor(ZScore(Delta(mark_trade_basis_bps,48))),Winsor(ZScore(Delta(funding_rate,48))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Delta|Mul|Winsor|ZScore,48,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Delta|Mul|Winsor|ZScore::48,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_3b104a6599eafbf4,"Rank(Abs(ZScore(Mean(mark_index_basis_bps,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_index_basis_bps,Abs|Mean|Rank|ZScore,72,skeleton-6ebd7d4c1e06c9bc,a7al2z1::Z0_funding_basis_premium_dislocation::mark_index_basis_bps::Abs|Mean|Rank|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_3c6fa2cb7028b8ca,"Mul(Winsor(ZScore(Mean(mark_index_basis_bps,72))),Winsor(ZScore(Mean(funding_rate,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_index_basis_bps,Mean|Mul|Winsor|ZScore,72,skeleton-f59f8b03ae1fd3c4,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_index_basis_bps::Mean|Mul|Winsor|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_41744533a9e8d04d,"GroupNeutralize(Rank(Delta(mark_trade_basis_bps,24)),R5_basis_premium_dislocation_state)",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_trade_basis_bps,Delta|GroupNeutralize|Rank,24,skeleton-93ce4b9755fbcc1f,a7al2z1::Z0_funding_basis_premium_dislocation::R5_basis_premium_dislocation_state|mark_trade_basis_bps::Delta|GroupNeutralize|Rank::24,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_439f2d494207a873,"Sub(Rank(Delta(mark_trade_basis_bps,12)),Rank(Delta(funding_rate,12)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Delta|Rank|Sub,12,skeleton-8ad46b9059e6381f,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Delta|Rank|Sub::12,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_48e6137a625f4d59,"Sub(Rank(Delta(premium_close_bps,168)),Rank(Delta(funding_rate,168)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Rank|Sub,168,skeleton-8ad46b9059e6381f,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Rank|Sub::168,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_4b44a2189cfbd311,"Rank(Abs(ZScore(Delta(mark_index_basis_bps,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_index_basis_bps,Abs|Delta|Rank|ZScore,72,skeleton-8a6cec079a5f7997,a7al2z1::Z0_funding_basis_premium_dislocation::mark_index_basis_bps::Abs|Delta|Rank|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_4b5f3ab9c4c1ff59,"Mul(Winsor(ZScore(Mean(mark_index_basis_bps,168))),Winsor(ZScore(Mean(funding_rate,168))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_index_basis_bps,Mean|Mul|Winsor|ZScore,168,skeleton-f59f8b03ae1fd3c4,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_index_basis_bps::Mean|Mul|Winsor|ZScore::168,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_4e26c9492ca0dc98,"Mul(Winsor(ZScore(Delta(mark_trade_basis_bps,168))),Winsor(ZScore(Delta(funding_rate,168))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|mark_trade_basis_bps,Delta|Mul|Winsor|ZScore,168,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|mark_trade_basis_bps::Delta|Mul|Winsor|ZScore::168,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_4f407f04d44f264f,"GroupNeutralize(Rank(Delta(mark_trade_basis_bps,48)),R5_basis_premium_dislocation_state)",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_trade_basis_bps,Delta|GroupNeutralize|Rank,48,skeleton-93ce4b9755fbcc1f,a7al2z1::Z0_funding_basis_premium_dislocation::R5_basis_premium_dislocation_state|mark_trade_basis_bps::Delta|GroupNeutralize|Rank::48,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_53510aac40b68951,"Rank(Abs(ZScore(Mean(mark_trade_basis_bps,168))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_trade_basis_bps,Abs|Mean|Rank|ZScore,168,skeleton-6ebd7d4c1e06c9bc,a7al2z1::Z0_funding_basis_premium_dislocation::mark_trade_basis_bps::Abs|Mean|Rank|ZScore::168,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_53722da81325036e,"Mul(Winsor(ZScore(Delta(premium_close_bps,24))),Winsor(ZScore(Delta(funding_rate,24))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Delta|Mul|Winsor|ZScore,24,skeleton-0f95d494e3163e7b,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Delta|Mul|Winsor|ZScore::24,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_5485c6ac22cefaf1,"Mul(Winsor(ZScore(Mean(premium_close_bps,72))),Winsor(ZScore(Mean(funding_rate,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Mean|Mul|Winsor|ZScore,72,skeleton-f59f8b03ae1fd3c4,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Mean|Mul|Winsor|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_5491d8580f209db1,"Rank(Abs(ZScore(Delta(mark_index_basis_bps,336))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_index_basis_bps,Abs|Delta|Rank|ZScore,336,skeleton-8a6cec079a5f7997,a7al2z1::Z0_funding_basis_premium_dislocation::mark_index_basis_bps::Abs|Delta|Rank|ZScore::336,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_58ad163e9154b10d,"Rank(Abs(ZScore(Delta(mark_trade_basis_bps,72))))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium,mark_trade_basis_bps,Abs|Delta|Rank|ZScore,72,skeleton-8a6cec079a5f7997,a7al2z1::Z0_funding_basis_premium_dislocation::mark_trade_basis_bps::Abs|Delta|Rank|ZScore::72,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_5d8b43fa29769147,"Sub(Rank(Mean(premium_close_bps,336)),Rank(Mean(funding_rate,336)))",Z0_funding_basis_premium_dislocation,a7al2z1_broader_non_oi_dry_generation,basis_premium|funding,funding_rate|premium_close_bps,Mean|Rank|Sub,336,skeleton-612ffe194eccb811,a7al2z1::Z0_funding_basis_premium_dislocation::funding_rate|premium_close_bps::Mean|Rank|Sub::336,True,True,True,True,False,,dry_generated_non_oi,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
