blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id,lag_ok_bool,robust_ok_bool,premay_all_positive_bool,is_l7,is_placebo,is_low_prior,contains_basis_premium,contains_basis_premium_like,contains_price_like,contains_liquidity_like,contains_volatility_like,contains_positioning_like,contains_open_interest_like,contains_taker_flow_like,contains_funding_state_like,contains_listing_age_like,contains_regime_state,strict_non_l7,strong_non_l7,arbitration_score,a7ls19_reject_reason
a7ls15_922a13ac27080176,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(premium_close_bps,36))))),Sign(Abs(ZScore(Mean(premium_close_bps,36)))))",basis_premium_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.4696698262625891,0.031371708596946,True,4.862954120042093,4.862954120042093,True,0.1049523611015059,0.1043523611015058,0.1033523611015058,95.86666666666666,A7LS18a7ls18_s002_NUMERIC_CLUE,696,-0.0203438439231687,-1.9551683219586908,-1.9551683219586908,-1.9551683219586908,0.4540229885057471,719,-0.0630530024926566,-6.078141612627752,-6.078141612627752,-6.078141612627752,0.4102920723226704,719,-0.0885034118537988,-6.855329135795943,-6.855329135795943,-6.855329135795943,0.3824756606397774,719,-0.1053523611015058,-4.862954120042093,-4.862954120042093,-4.862954120042093,0.4144645340751043,1.0,110.8826912752433,skel_2e8b8619337ca522,0.993105429474289,0.9942025841288208,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,232.70250169948795,strict_non_l7_eligible
a7ls15_e2db9657490dcdc0,"SafeDiv(Abs(ZScore(Mean(premium_abs_168h,3))),Abs(TSRank(mark_index_basis_bps,72)))",basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,1.0,3,True,0.5467468098098611,0.0301515488628378,True,4.300154997081804,4.300154997081804,True,0.0855326676270702,0.0849326676270702,0.0839326676270702,95.86666666666666,A7LS18a7ls18_s002_NUMERIC_CLUE,696,0.0108534256770798,1.0151500144022358,1.0151500144022358,1.0151500144022358,0.5387931034482759,719,0.0538858045554849,4.595366760151736,4.595366760151736,4.595366760151736,0.5563282336578581,719,0.0636525883611712,4.573386804044278,4.573386804044278,4.573386804044278,0.5924895688456189,719,0.0859326676270702,4.300154997081804,4.300154997081804,4.300154997081804,0.5549374130737135,1.0,91.38592081726034,skel_2674b9b28339672e,0.820741166331514,1.0,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,208.58111222866867,strict_non_l7_eligible
a7ls15_8eefdd153bcc042b,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(TSRank(premium_abs_state,48))),Sign(TSRank(premium_abs_state,48)))",basis_premium_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.8167893078912244,0.035637292393674,True,1.829317886756572,1.829317886756572,True,0.0810583654603452,0.0804583654603452,0.0794583654603452,95.86666666666666,A7LS18a7ls18_s002_NUMERIC_CLUE,696,-0.0075152187336179,-0.6762839353619798,-0.6762839353619798,-0.6762839353619798,0.5028735632183908,719,-0.0203806236900081,-1.829317886756572,-1.829317886756572,-1.829317886756572,0.4687065368567454,719,-0.0447154508383204,-2.997342962143952,-2.997342962143952,-2.997342962143952,0.4436717663421418,719,-0.0814583654603452,-3.692357764138497,-3.692357764138497,-3.692357764138497,0.4353268428372739,1.0,86.641576152454,skel_de24d62b59cd8e14,0.993105429474289,0.994217650178382,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,37.63421767898053,strict_non_l7_eligible
a7ls15_4da1952e04ae348e,"SafeDiv(mark_index_basis_bps,Abs(mark_trade_basis_bps))",basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.5189727323014445,0.0382100254524818,True,3.815254784511097,3.815254784511097,True,0.0772469826700229,0.0766469826700229,0.0756469826700229,63.55277777777778,A7LS18a7ls18_s002_NUMERIC_CLUE,719,-0.0152254013294911,-1.3021524833367992,-1.3021524833367992,-1.3021524833367992,0.4714881780250348,719,-0.04767330759302,-4.080095372433889,-4.080095372433889,-4.080095372433889,0.4214186369958275,719,-0.0732077204246696,-4.674378603617886,-4.674378603617886,-4.674378603617886,0.4269819193324061,719,-0.0776469826700229,-3.815254784511097,-3.815254784511097,-3.815254784511097,0.3977746870653685,1.0,83.12800993772146,skel_d9d4f69744bac825,0.6854980609020397,0.9836910733072286,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,201.98964599963477,strict_non_l7_eligible
a7ls15_34ca7243e4c86de1,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(ZScore(Mean(premium_abs_state,720))))",basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.8665186843886229,0.0180729736709714,True,2.513730615946934,2.513730615946934,True,0.0707651483162576,0.0701651483162576,0.0691651483162576,95.86666666666666,A7LS18a7ls18_s002_NUMERIC_CLUE,696,-0.0148553172667546,-1.3877775945875612,-1.3877775945875612,-1.3877775945875612,0.4597701149425287,719,-0.0268913891039975,-2.513730615946934,-2.513730615946934,-2.513730615946934,0.474269819193324,719,-0.068749395250179,-5.086398753689536,-5.086398753689536,-5.086398753689536,0.4089012517385257,719,-0.0711651483162576,-3.472841655132401,-3.472841655132401,-3.472841655132401,0.4325452016689847,1.0,76.29862963186898,skel_156d0fafafecde17,0.993105429474289,1.0,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,24.307508568551604,strict_non_l7_eligible
a7ls15_42a0cba32e81aa12,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),4),ZScore(Delta(premium_abs_168h,120)))",basis_premium_like,relative_shock,L0_raw_forward_return,24,1.0,3,True,0.8697664359765581,0.0087975471470668,True,0.1332824270420721,-1.5658842000235786,True,0.0077454348757983,0.0071454348757983,0.0061454348757983,92.8,A7LS18a7ls18_s002_NUMERIC_CLUE,576,0.0002599627814219,0.3107610954640626,0.2951835977416248,-1.0972579137490617,0.5243055555555556,696,0.0007088358048885,1.260116753361161,0.1332824270420721,-0.6201059733056279,0.5373563218390804,696,0.0041317969362032,5.946948336677605,1.4656169435392217,-1.5658842000235786,0.5574712643678161,696,0.0081454348757983,6.593744656558348,1.2677000261946785,0.2094213990501285,0.6149425287356322,1.0,13.275668439821832,skel_43237bd24e4079e9,0.7928756104567652,1.0,a7ls18_s002,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6.089682281228342,strict_non_l7_eligible
a7ls15_a143267ad3284c48,"Mean(Mul(Mean(mark_index_basis_bps,96),Abs(ZScore(Mean(mark_trade_basis_bps,48)))),4)",basis_premium_like,smooth_mul,L5_vol_adjusted_return,24,1.0,3,True,0.812626177786461,0.7766382813148422,True,0.9873797317651996,-0.3238102935362059,True,0.7706368962799474,0.7700368962799473,0.7690368962799473,92.8,A7LS18a7ls18_s003_NUMERIC_CLUE,670,0.0270123215971284,0.6393975756843772,0.0489831379017051,-1.1925125928217126,0.5462686567164179,696,0.2002511112471892,4.376560701809448,0.9873797317651996,-0.3238102935362059,0.5330459770114943,696,0.4967963641740057,8.474287335706954,1.81908089919547,0.9634047802386024,0.6192528735632183,696,0.7710368962799473,6.569687893466325,1.2912233052665862,0.6648391535581456,0.6192528735632183,1.0,776.2242701021609,skel_22748723bb8d2dfb,0.9925308819304798,1.0,a7ls18_s003,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,727.4666994349732,strict_non_l7_eligible
a7ls15_9c1cfb5e02844b76,"Delta(mark_index_basis_bps,12)",basis_premium_like,single,L5_vol_adjusted_return,8,-1.0,3,True,0.6196426762880531,0.2474737953713839,True,0.6269007657003582,2.3257390719032007,True,0.3898478213379182,0.3892478213379182,0.3882478213379182,94.93333333333334,A7LS18a7ls18_s003_NUMERIC_CLUE,700,-0.0150161408964404,-0.519621626564993,-0.1752877095373683,-1.634500348988936,0.48,712,-0.0557262408090269,-2.0187829422163017,-0.6269007657003582,-2.5267199939028933,0.4410112359550562,712,-0.1378316439477126,-3.261928771816353,-1.3296474739505553,-2.3257390719032007,0.4508426966292135,712,-0.3902478213379182,-5.507263806737558,-2.3333393520725183,-3.2785563652734826,0.4115168539325842,1.0,395.6281786616302,skel_1d39996e97d5ace0,0.9962654409652398,0.998429089773164,a7ls18_s003,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,508.4496180843471,strict_non_l7_eligible
a7ls15_89af0055286edb3e,"Mean(Mul(Decay(basis_abs_168h,36),Delta(mark_index_basis_bps,2)),4)",basis_premium_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.3382808106025753,0.0234170298032479,True,3.2659561008278675,3.2659561008278675,True,0.0657375577908546,0.0651375577908546,0.0641375577908546,95.86666666666666,A7LS18a7ls18_s003_NUMERIC_CLUE,693,-0.0138438742362989,-1.3582589439311994,-1.3582589439311994,-1.3582589439311994,0.4747474747474747,719,-0.0491167724877542,-4.971101092072653,-4.971101092072653,-4.971101092072653,0.3977746870653685,719,-0.0678909665854346,-4.564985206013072,-4.564985206013072,-4.564985206013072,0.4172461752433936,719,-0.0661375577908546,-3.2659561008278675,-3.2659561008278675,-3.2659561008278675,0.4700973574408901,1.0,71.79927698025209,skel_8a80c8785bbf365b,0.8233266302786556,0.9999418469411492,a7ls18_s003,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,201.50242834409758,strict_non_l7_eligible
a7ls15_a12402bc978e1a44,"Mul(TSRank(mark_index_basis_bps,120),Sign(Mean(Decay(basis_abs_168h,8),24)))",basis_premium_like,state_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.8811490134372681,0.2296232063977116,True,0.3300450150422516,1.8286168183773868,True,0.3388024044938716,0.3382024044938716,0.3372024044938716,94.93333333333334,A7LS18a7ls18_s004_NUMERIC_CLUE,672,-0.0326079444511129,-1.191720443473811,-0.2490243626077374,-1.8544248634403664,0.4955357142857143,711,-0.0403419695332304,-1.4252365841225016,-0.3300450150422516,-1.8286168183773868,0.4585091420534458,712,-0.2055680123985678,-4.936187798111575,-1.9110266438129364,-2.946575404468769,0.4044943820224719,712,-0.3392024044938716,-6.039827920718752,-1.983544043189836,-3.930139264866898,0.422752808988764,1.0,344.3212554804344,skel_c614d64ff6a8da31,0.8187302499281816,1.0,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,291.4523146741983,strict_non_l7_eligible
a7ls15_21e2eb5bd528cfa5,"Mul(TSRank(mark_index_basis_bps,3),Sign(Mean(ZScore(Mean(premium_abs_168h,36)),24)))",basis_premium_like,state_gate,L5_vol_adjusted_return,24,1.0,3,True,0.7983491675324347,0.3000188183712627,True,0.4196562687259766,-1.465519035053852,True,0.3348512000441305,0.3342512000441305,0.3332512000441305,92.8,A7LS18a7ls18_s004_NUMERIC_CLUE,348,0.1597455338864841,2.5318054272852577,0.3330930374486566,-1.5642372251348078,0.5574712643678161,369,0.4019719272625175,5.699482420694984,1.2024480892057594,-0.6857716915542326,0.6504065040650406,325,0.2423674876474988,2.735666253009738,0.729175912662853,-1.465519035053852,0.5876923076923077,220,0.3352512000441305,2.1213099877472112,0.4196562687259766,-0.984171934404372,0.5,1.0,340.4528508765981,skel_4b7f5aabd80a7296,0.817581154840563,1.0,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,442.551900824652,strict_non_l7_eligible
a7ls15_4d000620ecebce62,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(premium_abs_168h,8))),24)))",basis_premium_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s004_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.8187302499281816,0.8938486842105263,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible
a7ls15_3a499e9f163a0fad,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,504)))))",basis_premium_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.5787395321413431,0.0281149449306557,True,4.075745234647539,4.075745234647539,True,0.0766593493599485,0.0760593493599485,0.0750593493599485,95.86666666666666,A7LS18a7ls18_s004_NUMERIC_CLUE,683,-0.0079433238347653,-0.8165430237422991,-0.8165430237422991,-0.8165430237422991,0.4992679355783309,719,-0.0427649919282526,-4.529975425093856,-4.529975425093856,-4.529975425093856,0.4047287899860918,719,-0.0671607542348156,-5.392390070243912,-5.392390070243912,-5.392390070243912,0.4061196105702364,719,-0.0770593493599485,-4.075745234647539,-4.075745234647539,-4.075745234647539,0.4353268428372739,1.0,82.48060982780717,skel_f5b37d2264eba0bd,0.9893708704395288,0.9884944831591173,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,197.75623789932658,strict_non_l7_eligible
a7ls15_c02089637901c09f,"Mean(Mul(Delta(mark_trade_basis_bps,96),TSRank(premium_abs_168h,6)),4)",basis_premium_like,smooth_mul,L5_vol_adjusted_return,1,1.0,3,True,0.3487369945320632,0.025742190079444,True,3.559741141590931,3.559741141590931,True,0.0711868326687585,0.0705868326687585,0.0695868326687585,95.86666666666666,A7LS18a7ls18_s004_NUMERIC_CLUE,620,0.0004374543881613,0.0428857608554562,0.0428857608554562,0.0428857608554562,0.5306451612903226,719,0.0423028019516161,4.697823291264475,4.697823291264475,4.697823291264475,0.5757997218358831,719,0.0849813030224502,6.634502865120108,6.634502865120108,6.634502865120108,0.6050069541029207,719,0.0715868326687585,3.559741141590931,3.559741141590931,3.559741141590931,0.5493741307371349,1.0,77.23809567422647,skel_8a80c8785bbf365b,0.7989083596667624,0.9994081865036556,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,206.3138760023027,strict_non_l7_eligible
