a7ls19_rank,blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id,lag_ok_bool,robust_ok_bool,premay_all_positive_bool,is_l7,is_placebo,is_low_prior,contains_basis_premium,contains_basis_premium_like,contains_price_like,contains_liquidity_like,contains_volatility_like,contains_positioning_like,contains_open_interest_like,contains_taker_flow_like,contains_funding_state_like,contains_listing_age_like,contains_regime_state,strict_non_l7,strong_non_l7,arbitration_score,a7ls19_reject_reason,a7ls19_decision
48,a7ls15_4d000620ecebce62,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(premium_abs_168h,8))),24)))",basis_premium_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s004_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.8187302499281816,0.8938486842105263,a7ls18_s004,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
49,a7ls15_8ee41666eb14296a,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(volume_volatility_ratio_168h,8))),24)))",basis_premium_like|liquidity_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s012_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.8187302499281816,0.8938486842105263,a7ls18_s012,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
50,a7ls15_42172e573d89ac2b,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(account_position_divergence,8))),24)))",basis_premium_like|positioning_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s023_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.9910945130709566,0.8895923913043479,a7ls18_s023,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
51,a7ls15_207f125afe07bad1,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(index_close,8))),24)))",basis_premium_like|price_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s028_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.9910945130709566,0.8895923913043479,a7ls18_s028,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
52,a7ls15_28ca8987b85dac7f,"Mul(Delta(mark_trade_basis_bps,16),Sign(Mean(Abs(ZScore(Mean(realized_vol_24h,8))),24)))",basis_premium_like|volatility_like,state_gate,L5_vol_adjusted_return,8,1.0,3,True,0.680450515646464,0.0573532684694685,True,1.1985735203146366,-0.1275171079536703,True,0.1989544677218421,0.1983544677218421,0.1973544677218421,94.93333333333334,A7LS18a7ls18_s034_NUMERIC_CLUE,682,0.0005905885171234,0.0226889965443896,0.052166801177252,-2.060509886110382,0.5087976539589443,712,0.0957217641197666,3.7808638725871946,1.3075632230566234,-0.1275171079536703,0.5800561797752809,712,0.1887564538789516,4.98272904116276,1.4593411234437736,0.5522800866168113,0.5898876404494382,712,0.1993544677218421,3.357068235378316,1.1985735203146366,0.0876508074268499,0.5547752808988764,1.0,204.67401720619569,skel_b1251d7d11b756bc,0.8187302499281816,0.8938486842105263,a7ls18_s034,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,313.84698626740783,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
53,a7ls15_47a3b99756cca427,"Mul(TSRank(mark_index_basis_bps,24),Sign(Mean(Abs(ZScore(Mean(age_percentile_active_universe,72))),24)))",basis_premium_like|listing_age_like,state_gate,L5_vol_adjusted_return,4,-1.0,3,True,0.5855706679800321,0.0838282221116948,True,0.2969766370757456,2.622654388991804,True,0.1928676126847845,0.1922676126847845,0.1912676126847845,95.46666666666668,A7LS18a7ls18_s017_NUMERIC_CLUE,626,-0.0415909983541665,-2.2222490331142435,-1.1253669200195875,-1.6747545488020656,0.476038338658147,689,-0.0284788075741028,-1.3081595727621813,-0.2969766370757456,-2.622654388991804,0.4383164005805515,701,-0.1282460966969452,-4.312356892661606,-2.141412348370084,-3.29171719719762,0.4051355206847361,707,-0.1932676126847845,-5.1967390463669085,-2.577737095345624,-3.185717966424185,0.4356435643564356,1.0,198.6820420168045,skel_b1251d7d11b756bc,0.8279230106291295,1.0,a7ls18_s017,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,313.54780193800264,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
54,a7ls15_cc15ab790f58765a,"Mul(TSRank(mark_index_basis_bps,24),Sign(Abs(ZScore(Mean(trade_close,4)))))",basis_premium_like|price_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.5899652641536653,0.0838282221116948,True,0.2969766370757456,2.622654388991804,True,0.1928676126847845,0.1922676126847845,0.1912676126847845,95.46666666666668,A7LS18a7ls18_s024_NUMERIC_CLUE,648,-0.0271065597090296,-1.3537107070874916,-0.8218195541604767,-1.3651658610607689,0.4799382716049383,689,-0.0284788075741028,-1.3081595727621813,-0.2969766370757456,-2.622654388991804,0.4383164005805515,701,-0.1282460966969452,-4.312356892661606,-2.141412348370084,-3.29171719719762,0.4051355206847361,707,-0.1932676126847845,-5.1967390463669085,-2.577737095345624,-3.185717966424185,0.4356435643564356,1.0,198.67764742063085,skel_437d739eeb4ca960,0.993105429474289,1.0,a7ls18_s024,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,313.2797315714109,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
55,a7ls15_04d0fe57519a6e45,"Mean(Mul(Decay(open_interest_mean,16),Delta(top_long_short_position_ratio_mean,4)),4)",open_interest_like|positioning_like,smooth_mul,L5_vol_adjusted_return,4,-1.0,3,True,0.5950037053759302,0.1159489168352802,True,1.6048622390296354,2.281597745218804,True,0.1349483296900074,0.1343483296900074,0.1333483296900074,95.46666666666668,A7LS18a7ls18_s114_NUMERIC_CLUE,698,-0.0301904286106192,-1.503485475730549,-0.7396199106127815,-1.8239901451294664,0.4713467048710602,716,-0.0781395969196069,-3.925397244165514,-1.795370588867775,-3.92463082629932,0.414804469273743,716,-0.0694689078711258,-2.9785660756972585,-1.6048622390296354,-2.281597745218804,0.4399441340782123,716,-0.1353483296900074,-4.180181814126521,-1.9801055380210504,-2.8656645433681653,0.4664804469273743,1.0,140.7533259846315,skel_8a80c8785bbf365b,0.9948290721057168,1.0,a7ls18_s114,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,310.05310366207567,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
56,a7ls15_6843b56cd44c4d9e,"Mul(Sub(CSRank(TSRank(mark_trade_basis_bps,96)),CSRank(CSRank(trade_return_1h))),Sign(CSRank(trade_return_1h)))",basis_premium_like|price_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.2407923138248829,0.045997104581701,True,8.357959810471323,8.357959810471323,True,0.1659155365069246,0.1653155365069246,0.1643155365069246,95.86666666666666,A7LS18a7ls18_s027_NUMERIC_CLUE,696,0.0548972200367289,4.3511652731069725,4.3511652731069725,4.3511652731069725,0.6135057471264368,719,0.1019021120587651,10.00950400967041,10.00950400967041,10.00950400967041,0.6620305980528511,719,0.1617396727631983,11.055958789623087,11.055958789623087,11.055958789623087,0.717663421418637,719,0.1663155365069246,8.357959810471323,8.357959810471323,8.357959810471323,0.6759388038942976,1.0,172.07474419309972,skel_50fabfec06d9bf09,0.9928181557023844,0.9935317804783952,a7ls18_s027,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,307.6272053636067,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
57,a7ls15_c8b4abf58de1e85b,"Mul(Delta(mark_index_basis_bps,1),Abs(ZScore(Mean(listing_age_days,24))))",basis_premium_like|listing_age_like,mul,L5_vol_adjusted_return,8,-1.0,3,True,0.7385361716213479,0.101460356227884,True,0.6532427230972089,2.214556693171726,True,0.1860537300003472,0.1854537300003472,0.1844537300003472,94.93333333333334,A7LS18a7ls18_s014_NUMERIC_CLUE,689,-0.0423940292524289,-1.5855944166607243,-0.4309662018860051,-1.3401707774848302,0.4920174165457184,712,-0.0927217355962133,-2.87724855908752,-0.6532427230972089,-3.204335299310642,0.446629213483146,712,-0.0962146011659538,-2.5991859855622104,-0.8567013120082125,-2.720484577380201,0.4311797752808989,712,-0.1864537300003472,-2.9656197729584206,-1.5157694864638809,-2.214556693171726,0.4691011235955056,1.0,191.71519382872583,skel_156d0fafafecde17,0.820741166331514,0.9983957531209894,a7ls18_s014,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,297.40302353144494,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
58,a7ls15_4330d08e5ab61db6,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,1))),Sign(ZScore(Mean(trade_close,8))))",basis_premium_like|price_like,mean_reversion_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.7433960513251807,0.1043256986888744,True,0.5831197448699892,2.2605365662464165,True,0.1861005228844072,0.1855005228844072,0.1845005228844072,94.93333333333334,A7LS18a7ls18_s024_NUMERIC_CLUE,705,-0.0391684211867978,-1.485082254376166,-0.3282341672808141,-1.6805786327712091,0.4907801418439716,712,-0.087131039177837,-2.9057200432169608,-1.0832049346261643,-3.06810189724523,0.4424157303370786,712,-0.0872355277015018,-2.287286270259276,-0.5831197448699892,-2.716541297883736,0.4353932584269663,712,-0.1865005228844072,-2.9739562296208693,-1.2331940865488185,-2.2605365662464165,0.4648876404494382,1.0,191.75712683308203,skel_f4061a64df347a31,0.997701809824763,1.0,a7ls18_s024,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,297.15336375357117,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
59,a7ls15_1bbd045f0db8a391,"Mul(Sub(CSRank(Clip(ZScore(trade_return_1h),-3,3)),CSRank(CSRank(global_long_short_account_ratio_mean))),Sign(CSRank(global_long_short_account_ratio_mean)))",price_like|positioning_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.4330055973590637,0.0399230716608003,True,1.796720294089077,1.796720294089077,True,0.1053147526488701,0.1047147526488701,0.1037147526488701,95.86666666666666,A7LS18a7ls18_s084_NUMERIC_CLUE,719,-0.0364281238091011,-2.6341306217298883,-2.6341306217298883,-2.6341306217298883,0.43115438108484,719,-0.0212357263511316,-1.796720294089077,-1.796720294089077,-1.796720294089077,0.4520166898470097,719,-0.0549306660540699,-3.987040204041715,-3.987040204041715,-3.987040204041715,0.4089012517385257,719,-0.1057147526488701,-5.13127217182299,-5.13127217182299,-5.13127217182299,0.4186369958275382,1.0,111.28174705151108,skel_9022329aa351176d,0.9994254524561909,0.9889395899204751,a7ls18_s084,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,290.3014112099672,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
60,a7ls15_36d05d7c87155393,"Delta(trade_return_1h,1)",price_like,single,L5_vol_adjusted_return,4,-1.0,3,True,0.4415055435064361,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7LS18a7ls18_s042_NUMERIC_CLUE,715,-0.0422147004106972,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,111.21650409005169,skel_1d39996e97d5ace0,0.9988509049123816,0.994757214073435,a7ls18_s042,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,289.7261714796655,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
61,a7ls15_680168dc3de0e8b2,"Mul(Delta(trade_return_1h,1),Sign(CSRank(top_long_short_account_ratio_last)))",price_like|positioning_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.4415055435064361,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7LS18a7ls18_s083_NUMERIC_CLUE,715,-0.0422147004106972,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,111.21650409005169,skel_069f2015163fa7ef,0.9988509049123816,0.994757214073435,a7ls18_s083,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,289.7261714796655,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
62,a7ls15_095154b4ae999c66,"Sub(CSRank(TSRank(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_last,16)))",basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.2876178831446829,0.0654140356413716,True,4.547025841998623,4.547025841998623,True,0.1506766514541652,0.1500766514541652,0.1490766514541652,95.86666666666666,A7LS18a7ls18_s022_NUMERIC_CLUE,696,-0.0148554340114643,-1.3469140730256353,-1.3469140730256353,-1.3469140730256353,0.4885057471264368,719,-0.0487510131849898,-4.547025841998623,-4.547025841998623,-4.547025841998623,0.4061196105702364,719,-0.0961325165803119,-7.806171222218952,-7.806171222218952,-7.806171222218952,0.3435326842837274,719,-0.1510766514541652,-7.244438312118396,-7.244438312118396,-7.244438312118396,0.3908205841446453,1.0,156.78903357102052,skel_bcb165b7818f5d85,0.993105429474289,0.99454910326873,a7ls18_s022,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,289.53196058233954,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
63,a7ls15_7fd80716a8797661,"Sub(CSRank(TSRank(mark_index_basis_bps,6)),CSRank(TSRank(funding_rate_state_last_ffill_8h,2)))",basis_premium_like|funding_state_like,spread_rank,L5_vol_adjusted_return,4,-1.0,3,True,0.7608256247942555,0.0905506055831968,True,0.7495614857438498,1.1510676784597542,True,0.1790229949887913,0.1784229949887913,0.1774229949887913,95.46666666666668,A7LS18a7ls18_s048_NUMERIC_CLUE,357,-0.0058097052125385,-0.2084149511093965,0.2088455178001397,-1.2166499368705233,0.5154061624649859,378,-0.0634935454373765,-2.167745370609393,-1.007512257749704,-1.952928340405522,0.4365079365079365,464,-0.0737122089174471,-1.3760483701917383,-0.7495614857438498,-1.1510676784597542,0.4375,400,-0.1794229949887913,-2.6928934952467927,-1.4494137236263027,-2.280219897320651,0.4325,1.0,184.66216936399707,skel_bcb165b7818f5d85,0.8265704299530786,0.9943812902758672,a7ls18_s048,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,289.01263187634174,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
64,a7ls15_41b015be6536c51b,"Mul(Delta(trade_return_1h,1),Sign(CSRank(open_interest_value_last)))",price_like|open_interest_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.4899649694004985,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7LS18a7ls18_s082_NUMERIC_CLUE,715,-0.0422147004106972,-1.580701358661156,-1.2668169392870534,-1.6556666280382837,0.4755244755244755,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,111.16804466415762,skel_069f2015163fa7ef,0.9988509049123816,0.994757214073435,a7ls18_s082,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,286.7701465001277,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
65,a7ls15_584bd2b534d33ecb,"Mean(Mul(Mean(global_long_short_account_ratio_mean,16),Delta(mark_index_basis_bps,1)),4)",positioning_like|basis_premium_like,smooth_mul,L5_vol_adjusted_return,8,-1.0,3,True,0.5792815439457498,0.0881310148761561,True,0.4612289276524817,2.204884546915589,True,0.1642831872801741,0.1636831872801741,0.1626831872801741,94.93333333333334,A7LS18a7ls18_s125_NUMERIC_CLUE,694,-0.0227568777352901,-0.8415753872609603,-0.1999664631116298,-1.467777527788414,0.462536023054755,712,-0.0682731830006929,-2.425287649583326,-1.1833488166138986,-2.204884546915589,0.4592696629213483,712,-0.0911955465730163,-2.3339014402917644,-0.7300932283240439,-3.050830615191065,0.4367977528089887,712,-0.1646831872801741,-2.4163437321747114,-0.4612289276524817,-3.664534992910845,0.4648876404494382,1.0,170.10390573622843,skel_8a80c8785bbf365b,0.9945417983338122,0.9998916811091856,a7ls18_s125,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,285.34701309948343,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
66,a7ls15_f86433f7208c1329,"Mul(Sub(CSRank(TSRank(mark_trade_basis_bps,72)),CSRank(Mean(trade_volume,120))),Sign(Mean(trade_volume,120)))",basis_premium_like|liquidity_like,signed_spread,L5_vol_adjusted_return,4,1.0,3,True,0.4759962361303191,0.0585841015290115,True,1.407210262145778,0.7874194681654537,True,0.1577863193334345,0.1571863193334345,0.1561863193334345,95.46666666666668,A7LS18a7ls18_s010_NUMERIC_CLUE,693,0.0096218876330649,0.4241435808659388,0.0850447971634679,0.0165662360427644,0.494949494949495,716,0.062204063263213,2.7856948906259547,1.407210262145778,0.8694666389824091,0.5991620111731844,716,0.0811148171547647,3.4322375822207483,1.7735731626930438,0.7874194681654537,0.5796089385474861,716,0.1581863193334345,4.62413888504301,2.2534157601089584,1.414921507016705,0.5865921787709497,1.0,163.71032309730418,skel_d2c2cd29eb5fbfcd,0.993105429474289,0.9942899672162762,a7ls18_s010,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,285.150548929485,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
67,a7ls15_982c459fa90224ed,"Sub(CSRank(top_long_short_account_ratio_last),CSRank(mark_index_basis_bps))",positioning_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,1.0,3,True,0.2033391946802019,0.0474320911695814,True,5.006929760786114,5.006929760786114,True,0.1399610462996418,0.1393610462996418,0.1383610462996418,95.86666666666666,A7LS18a7ls18_s125_NUMERIC_CLUE,719,0.0091676222205545,0.8593095094623353,0.8593095094623353,0.8593095094623353,0.502086230876217,719,0.0554418492023954,5.006929760786114,5.006929760786114,5.006929760786114,0.6036161335187761,719,0.096262731640251,7.285688778390593,7.285688778390593,7.285688778390593,0.6300417246175244,719,0.1403610462996418,6.871677088298678,6.871677088298678,6.871677088298678,0.6022253129346314,1.0,146.1577071049616,skel_293cae94cfd91548,0.9997127262280954,0.9872665229885056,a7ls18_s125,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,283.95735542414945,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
68,a7ls15_9d7eeaa2477e27b0,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(Mean(top_long_short_account_ratio_last,48))),Sign(Mean(top_long_short_account_ratio_last,48)))",basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.3482823556492951,0.0695067457100723,True,4.77767694174264,4.77767694174264,True,0.1487739414125132,0.1481739414125132,0.1471739414125132,95.86666666666666,A7LS18a7ls18_s021_NUMERIC_CLUE,696,-0.0114190655837121,-1.0669399346751525,-1.0669399346751525,-1.0669399346751525,0.4885057471264368,719,-0.0507826706104708,-4.77767694174264,-4.77767694174264,-4.77767694174264,0.4061196105702364,719,-0.0942304216352625,-6.940357279243904,-6.940357279243904,-6.940357279243904,0.3574408901251738,719,-0.1491739414125132,-6.805443309173214,-6.805443309173214,-6.805443309173214,0.3894297635605007,1.0,154.82565905686394,skel_d2c2cd29eb5fbfcd,0.993105429474289,0.9912737440941086,a7ls18_s021,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,283.92871771790624,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
69,a7ls15_f9c2ece012db71de,"Mul(Delta(trade_return_1h,1),Sign(CSRank(funding_rate_abs_state_168h_z)))",price_like|funding_state_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.503637189231482,0.0969509048808691,True,0.497202526734191,1.4857209977763852,True,0.1031784323103385,0.1025784323103385,0.1015784323103385,93.99444444444444,A7LS18a7ls18_s079_NUMERIC_CLUE,715,-0.0428287301097679,-1.5777325206966872,-1.1800184427061278,-1.711995809330638,0.4713286713286713,716,-0.0357265175465113,-1.3487249848522984,-0.497202526734191,-1.4857209977763852,0.4706703910614525,716,-0.0612071038429105,-1.874516571032202,-0.9561192915312772,-1.6082385248151694,0.4343575418994413,716,-0.1035784323103385,-2.0599159715030773,-1.06651739855491,-1.8683837894873807,0.4650837988826816,1.0,109.07479512110709,skel_069f2015163fa7ef,0.8134635641099301,0.9941730429664508,a7ls18_s079,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,283.8565637672181,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
70,a7ls15_540e9347f72b049e,"Mul(Delta(Delta(account_position_divergence,168),4),ZScore(Decay(top_long_short_position_ratio_mean,96)))",positioning_like,relative_shock,L5_vol_adjusted_return,8,-1.0,3,True,0.7445961844014272,0.0785091720228995,True,0.4113238261924405,1.649602164980526,True,0.11484443263992,0.11424443263992,0.11324443263992,94.93333333333334,A7LS18a7ls18_s072_NUMERIC_CLUE,540,-0.0443525063596499,-1.985058839347248,-1.001836259322378,-1.983131505852364,0.4703703703703704,712,-0.0338216891625637,-1.2328955345793655,-0.4113238261924405,-1.9127121703947945,0.4887640449438202,712,-0.0879647469374,-2.5451739325141305,-0.9541066765733256,-1.649602164980526,0.5056179775280899,712,-0.11524443263992,-2.539913579119056,-1.0848926011553794,-1.83947565612846,0.4719101123595505,1.0,120.49983645551865,skel_effc632350c0cac6,0.9505889112324044,1.0,a7ls18_s072,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,280.82406539143307,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
71,a7ls15_cb5e75b242622860,"Mul(TSRank(mark_index_basis_bps,96),Sign(CSRank(log1p_listing_age_days)))",basis_premium_like|listing_age_like,gated_sign,L5_vol_adjusted_return,1,-1.0,3,True,0.3279773937949953,0.0427490447688628,True,6.785881196198102,6.785881196198102,True,0.1435815449822744,0.1429815449822744,0.1419815449822744,95.86666666666666,A7LS18a7ls18_s013_NUMERIC_CLUE,686,-0.0309968306626755,-2.889098046053788,-2.889098046053788,-2.889098046053788,0.434402332361516,716,-0.0698624903520991,-6.785881196198102,-6.785881196198102,-6.785881196198102,0.3547486033519553,719,-0.1145462742669974,-8.38330799803483,-8.38330799803483,-8.38330799803483,0.3407510431154381,719,-0.1439815449822744,-7.1280345610229965,-7.1280345610229965,-7.1280345610229965,0.3810848400556328,1.0,149.6535675884794,skel_069f2015163fa7ef,0.820741166331514,1.0,a7ls18_s013,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,279.9749239607797,strict_non_l7_eligible,A7LS19_CHECKPOINT_QUEUE
