candidate_id,variant,split,n_dates,avg_n_obs,mean_spread_24h,naive_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_spread_rate
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,validation_2025H1,696,32.0,-0.004559682675288191,-4.760773100084993,-0.8558527333092727,-3.4755042129929397,0.4281609195402299
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,test_2025H2,696,32.0,0.007095400776794481,4.698580665684257,1.1952489249709553,-0.3324164007809378,0.5229885057471264
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,recent_oos_2026JanApr,696,32.0,0.012328216801527384,5.342068078220462,1.0894528756015565,-0.07347754927220139,0.5330459770114943
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,known_may2026_stress,576,32.0,0.0022977039008824965,2.0605659870100053,0.6125307520345957,-2.2319739687745543,0.5486111111111112
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,train_2024,516,32.0,0.0007490088672865834,0.5389439584417539,0.11443299786971967,-1.4840198859868214,0.4844961240310077
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,validation_2025H1,696,32.0,0.00012021516332185985,0.2112074889700992,0.023702588407177677,-1.4082062185062638,0.47988505747126436
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,test_2025H2,696,32.0,-0.0019182665196605469,-2.3054735568144915,-0.5141756020984238,-1.7057454884205303,0.47701149425287354
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,recent_oos_2026JanApr,696,32.0,-0.003951426474997711,-3.5125224823550676,-0.7113049662090558,-2.4400661042516223,0.4956896551724138
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,known_may2026_stress,576,32.0,-0.000288308962710914,-0.4031438705334105,-0.2967367421941594,-2.12836500404974,0.5069444444444444
a7al2x3_a685d04007266d3e,original,train_2024,684,32.0,0.0007448822258307277,0.5826990103144396,-0.07988835439253666,-1.3948125265796718,0.4926900584795322
a7al2x3_a685d04007266d3e,original,validation_2025H1,696,32.0,0.0004448399088294793,0.7536820380238257,0.05946304893530706,-1.4692697430703676,0.5258620689655172
a7al2x3_a685d04007266d3e,original,test_2025H2,696,32.0,0.004182362418857452,3.094895375894375,0.5762531289203261,-0.41727362281346064,0.47844827586206895
a7al2x3_a685d04007266d3e,original,recent_oos_2026JanApr,696,32.0,-0.007697212144569424,-5.386072408327519,-1.0575954422988043,-2.1680135030866134,0.4353448275862069
a7al2x3_a685d04007266d3e,original,known_may2026_stress,576,32.0,-0.004154989608917237,-4.613173868294105,-0.7898927475607869,-2.2637205371310314,0.4322916666666667
a7al2x3_a685d04007266d3e,one_bar_lag,train_2024,683,32.0,0.0007633122149627765,0.5960633865796765,-0.08198785369039387,-1.253102258542431,0.5095168374816984
a7al2x3_a685d04007266d3e,one_bar_lag,validation_2025H1,696,32.0,0.00032790888747612803,0.5460941803965297,0.0426261079936671,-1.7194684827467082,0.5043103448275862
a7al2x3_a685d04007266d3e,one_bar_lag,test_2025H2,696,32.0,0.0037075300400327906,2.7361438676565215,0.5481734223098229,-0.693635823534612,0.47413793103448276
a7al2x3_a685d04007266d3e,one_bar_lag,recent_oos_2026JanApr,696,32.0,-0.007917616641292712,-5.478194179142269,-1.1625627585814802,-2.229468517525639,0.4583333333333333
a7al2x3_a685d04007266d3e,one_bar_lag,known_may2026_stress,576,32.0,-0.0038022618214025514,-4.230114301104951,-0.7106807489966964,-2.3194599248809262,0.421875
a7al2x3_a685d04007266d3e,time_shuffle,train_2024,693,32.0,0.000529362922862078,0.4724058035426025,-0.12327451693429657,-1.7131004497437479,0.48773448773448774
a7al2x3_a685d04007266d3e,time_shuffle,validation_2025H1,694,32.0,0.0008485033062850271,1.4360559264374886,0.4062888577757855,-1.3952575440055575,0.5144092219020173
a7al2x3_a685d04007266d3e,time_shuffle,test_2025H2,691,32.0,0.0016832274692003238,1.8775554197718665,0.5650624513786304,-1.9769109098341404,0.5180897250361794
a7al2x3_a685d04007266d3e,time_shuffle,recent_oos_2026JanApr,694,32.0,0.0013118551752378804,1.1886933622474327,0.5115055129663877,-1.522087464813831,0.5172910662824207
a7al2x3_a685d04007266d3e,time_shuffle,known_may2026_stress,575,32.0,-0.0007846036725345002,-0.909544708599147,-0.27833080327493054,-2.1919700593169487,0.48695652173913045
a7al2x3_a685d04007266d3e,symbol_shuffle,train_2024,684,32.0,0.0014890560055821735,1.5533014749452656,0.09584237636627695,-2.089960940841362,0.5116959064327485
a7al2x3_a685d04007266d3e,symbol_shuffle,validation_2025H1,696,32.0,0.00027893692261342866,0.423474265803933,-0.16699582790459766,-1.4994855978797255,0.47988505747126436
a7al2x3_a685d04007266d3e,symbol_shuffle,test_2025H2,696,32.0,-0.002101545940396115,-2.3159189603686148,-0.22843144661616394,-1.910725133922092,0.4540229885057471
a7al2x3_a685d04007266d3e,symbol_shuffle,recent_oos_2026JanApr,696,32.0,-0.002855843612686599,-2.2737162675160403,-0.5319177978014871,-2.970334283354512,0.45689655172413796
a7al2x3_a685d04007266d3e,symbol_shuffle,known_may2026_stress,576,32.0,0.0015690216703445575,1.9986680152818257,0.3237262546429469,-0.9537035022183197,0.5173611111111112
a7al2x3_a685d04007266d3e,same_family_random,train_2024,696,32.0,-0.00019930716017950808,-0.2043149202577477,-0.1782565417509812,-1.0319646078830804,0.49712643678160917
a7al2x3_a685d04007266d3e,same_family_random,validation_2025H1,696,32.0,0.0003787601085007462,0.5587448685015171,0.16380845004960903,-1.7330184065690097,0.48419540229885055
a7al2x3_a685d04007266d3e,same_family_random,test_2025H2,696,32.0,0.00021609846025636716,0.21338055925514157,-0.04472116684697069,-1.5885441004569545,0.4899425287356322
a7al2x3_a685d04007266d3e,same_family_random,recent_oos_2026JanApr,696,32.0,-0.0008785558653409999,-0.7766315911937145,-0.37646290368973745,-1.9211104348763797,0.49712643678160917
a7al2x3_a685d04007266d3e,same_family_random,known_may2026_stress,576,32.0,-5.2089750455648005e-05,-0.06224249574229663,-0.18606789991695438,-1.7190104120478993,0.4895833333333333
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,train_2024,684,32.0,0.01683390431754844,13.135713698348152,2.604465489007353,1.541120592647393,0.7178362573099415
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,validation_2025H1,696,32.0,0.00403368571453068,5.716287277086026,1.2800447606630327,-0.4324628015375394,0.5359195402298851
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,test_2025H2,696,32.0,0.01209028077206914,7.884741167958836,1.7187077335398357,0.5739018863066999,0.5732758620689655
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,recent_oos_2026JanApr,696,32.0,0.02075511178645188,10.982532838427815,2.358196197039963,1.2891462027629217,0.6867816091954023
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,known_may2026_stress,576,32.0,0.01033933945621953,10.445178551842684,2.1613293346779274,-0.09480865116029764,0.6510416666666666
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,train_2024,516,32.0,-0.0008951824021576495,-0.6632433471733591,-0.2234028700498627,-1.3789221450433806,0.45155038759689925
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,validation_2025H1,696,32.0,-0.0006680430577413123,-1.0132322347947926,-0.1724611170724094,-2.7195149997029184,0.4813218390804598
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,test_2025H2,696,32.0,-0.002011695041546691,-2.7390069404321293,-0.3674370766983539,-3.1533869943140194,0.4583333333333333
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,recent_oos_2026JanApr,696,32.0,-0.0025791933138420435,-2.312057868202982,-0.6241671175566408,-1.911993967876699,0.5014367816091954
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,known_may2026_stress,576,32.0,0.003713115869348823,4.018491643829662,0.7898164287327599,-1.3131459774533385,0.5434027777777778
a7al2x3_8943bb8dd3c5f640,original,train_2024,528,32.0,0.009418480272048717,5.6523811581136165,1.2591699750541716,0.369020136188038,0.5757575757575758
a7al2x3_8943bb8dd3c5f640,original,validation_2025H1,696,32.0,-0.0017929680682647446,-2.1830032329829083,-0.506468118808013,-1.0561725498377967,0.4870689655172414
a7al2x3_8943bb8dd3c5f640,original,test_2025H2,696,32.0,-0.005159482525907161,-3.8484450581513254,-0.7593481994986688,-1.570522686981746,0.40086206896551724
a7al2x3_8943bb8dd3c5f640,original,recent_oos_2026JanApr,696,32.0,0.0008110386425895823,0.5595692510952426,0.14407577267795857,-0.13001394531827437,0.4540229885057471
a7al2x3_8943bb8dd3c5f640,original,known_may2026_stress,576,32.0,0.0014441725980906595,1.590390356154446,0.31594668705286555,-0.03335976766004061,0.5520833333333334
a7al2x3_8943bb8dd3c5f640,one_bar_lag,train_2024,527,32.0,0.00955210629856173,5.726076567266482,1.2946736081912213,0.3818260622389729,0.5863377609108159
a7al2x3_8943bb8dd3c5f640,one_bar_lag,validation_2025H1,696,32.0,-0.0016422270145910142,-2.0161256562782257,-0.44437796539373464,-1.13652337560003,0.48563218390804597
a7al2x3_8943bb8dd3c5f640,one_bar_lag,test_2025H2,696,32.0,-0.005539635798482771,-4.222888532817146,-0.8474061267410686,-1.494861623273455,0.40086206896551724
a7al2x3_8943bb8dd3c5f640,one_bar_lag,recent_oos_2026JanApr,696,32.0,0.001004137595850112,0.6914691566385077,0.16604185927448226,-0.14813931608051203,0.45977011494252873
a7al2x3_8943bb8dd3c5f640,one_bar_lag,known_may2026_stress,576,32.0,0.001614323639243194,1.774290562049354,0.34451109224021315,-0.09496260060649143,0.5520833333333334
a7al2x3_8943bb8dd3c5f640,time_shuffle,train_2024,670,32.0,0.002790852821313911,2.4244724455968716,0.5945548276526367,-1.0554696246806696,0.5358208955223881
a7al2x3_8943bb8dd3c5f640,time_shuffle,validation_2025H1,659,32.0,-2.392198066884356e-05,-0.030487899057776595,0.07477798655262081,-1.5811550106457406,0.5022761760242792
a7al2x3_8943bb8dd3c5f640,time_shuffle,test_2025H2,660,32.0,-0.004476048736866781,-4.350271538948089,-0.9572534307957896,-3.077501542616233,0.4196969696969697
a7al2x3_8943bb8dd3c5f640,time_shuffle,recent_oos_2026JanApr,660,32.0,0.0014716546250213283,0.9661783883737874,0.0828013358812458,-1.7307531088678612,0.4712121212121212
a7al2x3_8943bb8dd3c5f640,time_shuffle,known_may2026_stress,549,32.0,-0.00015978792650407918,-0.2225389915468355,0.09624014565144487,-2.020737203309677,0.5136612021857924
a7al2x3_8943bb8dd3c5f640,symbol_shuffle,train_2024,528,32.0,-0.008736113450681586,-7.619690533836158,-1.482428882031384,-3.0211557094752908,0.4185606060606061
a7al2x3_8943bb8dd3c5f640,symbol_shuffle,validation_2025H1,696,32.0,0.000966932563702743,1.5848109832543,0.33055202541312306,-0.7300981196271614,0.49712643678160917
a7al2x3_8943bb8dd3c5f640,symbol_shuffle,test_2025H2,696,32.0,-0.001287979434844455,-1.513903161308108,-0.16754086201320378,-1.458681159715174,0.4425287356321839
a7al2x3_8943bb8dd3c5f640,symbol_shuffle,recent_oos_2026JanApr,696,32.0,-0.0002615176295339809,-0.2637008871739862,-0.10703163383653089,-1.4024565693164104,0.5330459770114943
a7al2x3_8943bb8dd3c5f640,symbol_shuffle,known_may2026_stress,576,32.0,-0.0022661453569733413,-3.254198720775501,-0.5996195947498333,-1.2307501105564898,0.3940972222222222
a7al2x3_8943bb8dd3c5f640,same_family_random,train_2024,696,32.0,-0.0021999655650534293,-2.0551542142895873,-0.5130302193878106,-2.498209608336536,0.45977011494252873
a7al2x3_8943bb8dd3c5f640,same_family_random,validation_2025H1,696,32.0,-9.16970711163948e-06,-0.014434168688734346,-0.05562151880315467,-2.1668626752352194,0.49137931034482757
a7al2x3_8943bb8dd3c5f640,same_family_random,test_2025H2,696,32.0,0.0009878657954767768,0.9278350193446091,0.2348104879716952,-1.4356372406713824,0.5287356321839081
a7al2x3_8943bb8dd3c5f640,same_family_random,recent_oos_2026JanApr,696,32.0,-0.000796492579517699,-0.6581597537698105,0.005759392000957314,-2.4744664791219844,0.4956896551724138
a7al2x3_8943bb8dd3c5f640,same_family_random,known_may2026_stress,576,32.0,-0.0006250041200903626,-0.7860919297324754,-0.2966207454480879,-2.1902651117770495,0.4635416666666667
a7al2x3_8943bb8dd3c5f640,wrong_lag_future_24h,train_2024,528,32.0,0.013484254342019579,7.870486294045319,1.6248253597812645,1.1470726255526817,0.6515151515151515
a7al2x3_8943bb8dd3c5f640,wrong_lag_future_24h,validation_2025H1,696,32.0,0.00031693452932254163,0.29754332378597986,0.06984760257429007,-0.2645472479348392,0.4885057471264368
a7al2x3_8943bb8dd3c5f640,wrong_lag_future_24h,test_2025H2,696,32.0,0.004694490680965138,2.249231331181879,0.4759325579006357,-0.23441196140597395,0.41522988505747127
a7al2x3_8943bb8dd3c5f640,wrong_lag_future_24h,recent_oos_2026JanApr,696,32.0,0.010540958198658154,5.154411062006219,0.9814511244846217,0.5390383578621896,0.5402298850574713
a7al2x3_8943bb8dd3c5f640,wrong_lag_future_24h,known_may2026_stress,576,32.0,0.0045976283739543105,5.674937390533685,1.1769301765957,0.2692420468480315,0.609375
a7al2x3_8943bb8dd3c5f640,wrong_lag_stale_168h,train_2024,360,32.0,0.0039169315759401855,2.374957418506141,0.5392138686608704,-0.06695474833809847,0.5277777777777778
a7al2x3_8943bb8dd3c5f640,wrong_lag_stale_168h,validation_2025H1,696,32.0,0.0003385244140926617,0.4471585084550447,0.1686975196459053,-0.6817707759051322,0.5416666666666666
a7al2x3_8943bb8dd3c5f640,wrong_lag_stale_168h,test_2025H2,696,32.0,-0.004238265837269498,-4.983972237272323,-0.9886131692444078,-1.7370106340424656,0.4051724137931034
a7al2x3_8943bb8dd3c5f640,wrong_lag_stale_168h,recent_oos_2026JanApr,696,32.0,0.0010956564532652268,1.0352256967923112,0.0851230198081683,-0.895768135019545,0.5330459770114943
a7al2x3_8943bb8dd3c5f640,wrong_lag_stale_168h,known_may2026_stress,576,32.0,-0.0005019940771603026,-0.8087414206360368,-0.19107457248409193,-0.818333166874146,0.4791666666666667
a7al2x3_8133b78c17250336,original,train_2024,528,32.0,-0.0020860480496099677,-1.37657361281073,-0.13809635359461853,-2.0247203166200762,0.4431818181818182
a7al2x3_8133b78c17250336,original,validation_2025H1,696,32.0,-0.0021837921757470236,-2.8586023748526426,-0.5761103071584184,-1.283065292465192,0.45977011494252873
a7al2x3_8133b78c17250336,original,test_2025H2,696,32.0,-0.003936889090671043,-3.5761037564839007,-0.7883107273536369,-1.4333961052160356,0.47413793103448276
a7al2x3_8133b78c17250336,original,recent_oos_2026JanApr,696,32.0,-0.003963174884465277,-2.835037599647975,-0.6090853713005981,-1.336227645587469,0.4870689655172414
a7al2x3_8133b78c17250336,original,known_may2026_stress,576,32.0,0.0016281728732062148,1.7249038914530161,0.03565443530646969,-0.6959511152042291,0.5052083333333334
a7al2x3_8133b78c17250336,one_bar_lag,train_2024,527,32.0,-0.0023077503552055385,-1.5208789858655267,-0.21251361357991766,-2.1732478073957977,0.45161290322580644
a7al2x3_8133b78c17250336,one_bar_lag,validation_2025H1,696,32.0,-0.0022258420592911896,-2.921947135493182,-0.5706286039962659,-1.1925225821537326,0.4640804597701149
a7al2x3_8133b78c17250336,one_bar_lag,test_2025H2,696,32.0,-0.0034561043868190987,-3.2015581983889856,-0.6154673930745572,-1.2654827771650048,0.4827586206896552
a7al2x3_8133b78c17250336,one_bar_lag,recent_oos_2026JanApr,696,32.0,-0.003998265780339541,-2.8979835944902455,-0.6927131230115133,-1.4271082792601624,0.4885057471264368
a7al2x3_8133b78c17250336,one_bar_lag,known_may2026_stress,576,32.0,0.0014237716200703676,1.5178321160770871,0.3185536698668069,-0.8287602879740498,0.5069444444444444
a7al2x3_8133b78c17250336,time_shuffle,train_2024,668,32.0,0.0002770045340803432,0.2593406873888674,-0.15658997964609794,-2.0479289642019514,0.49700598802395207
a7al2x3_8133b78c17250336,time_shuffle,validation_2025H1,662,32.0,-2.9591762562319735e-05,-0.03672202688283637,0.08909513213961934,-1.9471751404244315,0.5211480362537765
a7al2x3_8133b78c17250336,time_shuffle,test_2025H2,664,32.0,-0.0015659537051352498,-1.46197651317591,-0.21062955639307876,-2.4647381337079177,0.49849397590361444
a7al2x3_8133b78c17250336,time_shuffle,recent_oos_2026JanApr,652,32.0,-0.0025108786403311542,-1.705895888983479,-0.34745812801602294,-2.399230580250651,0.4662576687116564
a7al2x3_8133b78c17250336,time_shuffle,known_may2026_stress,553,32.0,-0.0015646398332761098,-1.824350023564485,-0.14027108343168648,-1.817544648934802,0.4972875226039783
a7al2x3_8133b78c17250336,symbol_shuffle,train_2024,528,32.0,0.00014597024101212976,0.23583567951824078,-0.2561502516088532,-1.2817146020505785,0.509469696969697
a7al2x3_8133b78c17250336,symbol_shuffle,validation_2025H1,696,32.0,-0.003985020468544102,-6.613481987915408,-1.319369632528798,-2.365700895099737,0.41810344827586204
a7al2x3_8133b78c17250336,symbol_shuffle,test_2025H2,696,32.0,0.0004577758723808913,0.6187915104539141,0.16292334080151233,-0.42123984004999804,0.5229885057471264
a7al2x3_8133b78c17250336,symbol_shuffle,recent_oos_2026JanApr,696,32.0,-0.00223664129712333,-1.8371747794736002,-0.29047263071758245,-1.577145037813365,0.4583333333333333
a7al2x3_8133b78c17250336,symbol_shuffle,known_may2026_stress,576,32.0,0.006696870751783279,8.335421675327073,1.6073821215602941,1.0764845537650658,0.6527777777777778
a7al2x3_8133b78c17250336,same_family_random,train_2024,696,32.0,0.0007911171012361909,0.8264786518016869,0.14367759661175916,-1.2294530024225898,0.48419540229885055
a7al2x3_8133b78c17250336,same_family_random,validation_2025H1,696,32.0,0.001186497512391834,1.8644622074125603,0.3800495571124168,-0.9563935540908653,0.521551724137931
a7al2x3_8133b78c17250336,same_family_random,test_2025H2,696,32.0,-0.0013284233338298759,-1.3323019797960343,-0.1916931828131621,-2.590512999300871,0.48563218390804597
a7al2x3_8133b78c17250336,same_family_random,recent_oos_2026JanApr,696,32.0,0.0006249904102840104,0.5738980478138215,0.21745003432403276,-2.616837871928897,0.5258620689655172
a7al2x3_8133b78c17250336,same_family_random,known_may2026_stress,576,32.0,0.0005754959040056895,0.6731372740899002,0.21357127140552304,-1.6918972719893204,0.53125
a7al2x3_8133b78c17250336,wrong_lag_future_24h,train_2024,528,32.0,-0.009847627867873972,-6.3628793246492386,-1.3088800286472422,-1.8785960788324285,0.4602272727272727
a7al2x3_8133b78c17250336,wrong_lag_future_24h,validation_2025H1,696,32.0,-0.0012873530180260114,-1.7255571540970092,-0.28848533930681675,-1.1664659846914582,0.43103448275862066
a7al2x3_8133b78c17250336,wrong_lag_future_24h,test_2025H2,696,32.0,-0.004865415279330292,-4.314921042482161,-0.7734864899811349,-2.0392266682391362,0.4410919540229885
a7al2x3_8133b78c17250336,wrong_lag_future_24h,recent_oos_2026JanApr,696,32.0,-0.0036918943783966246,-1.8685112852927659,-0.4174030635505068,-0.7436259592858077,0.5416666666666666
a7al2x3_8133b78c17250336,wrong_lag_future_24h,known_may2026_stress,576,32.0,-0.0004698089740470392,-0.4812195433416218,-0.10360054816177766,-0.5062548787800881,0.4861111111111111
a7al2x3_8133b78c17250336,wrong_lag_stale_168h,train_2024,360,32.0,-0.005238804803037742,-3.0646982593650565,-0.5955080978197236,-1.4856395639043607,0.4583333333333333
a7al2x3_8133b78c17250336,wrong_lag_stale_168h,validation_2025H1,696,32.0,0.000391800546153596,0.5964644239804248,0.011520027525761626,-1.0708454216693373,0.492816091954023
a7al2x3_8133b78c17250336,wrong_lag_stale_168h,test_2025H2,696,32.0,-0.0020584678794688823,-2.3434449200286607,-0.3479973967121383,-1.5804952348997816,0.47126436781609193
a7al2x3_8133b78c17250336,wrong_lag_stale_168h,recent_oos_2026JanApr,696,32.0,0.001075754468829597,0.7642081916809194,0.15480549782005887,-1.3596493537305718,0.5272988505747126
a7al2x3_8133b78c17250336,wrong_lag_stale_168h,known_may2026_stress,576,32.0,0.004452459736091921,6.36772098551863,1.258361274706192,0.5315928095382467,0.5920138888888888
a7al2x3_dcf6359c32accfb4,original,train_2024,0,,,,,,
a7al2x3_dcf6359c32accfb4,original,validation_2025H1,0,,,,,,
a7al2x3_dcf6359c32accfb4,original,test_2025H2,0,,,,,,
a7al2x3_dcf6359c32accfb4,original,recent_oos_2026JanApr,0,,,,,,
a7al2x3_dcf6359c32accfb4,original,known_may2026_stress,0,,,,,,
a7al2x3_dcf6359c32accfb4,one_bar_lag,train_2024,0,,,,,,
a7al2x3_dcf6359c32accfb4,one_bar_lag,validation_2025H1,0,,,,,,
a7al2x3_dcf6359c32accfb4,one_bar_lag,test_2025H2,0,,,,,,
a7al2x3_dcf6359c32accfb4,one_bar_lag,recent_oos_2026JanApr,0,,,,,,
a7al2x3_dcf6359c32accfb4,one_bar_lag,known_may2026_stress,0,,,,,,
a7al2x3_dcf6359c32accfb4,time_shuffle,train_2024,0,,,,,,
a7al2x3_dcf6359c32accfb4,time_shuffle,validation_2025H1,0,,,,,,
a7al2x3_dcf6359c32accfb4,time_shuffle,test_2025H2,0,,,,,,
a7al2x3_dcf6359c32accfb4,time_shuffle,recent_oos_2026JanApr,0,,,,,,
a7al2x3_dcf6359c32accfb4,time_shuffle,known_may2026_stress,0,,,,,,
a7al2x3_dcf6359c32accfb4,symbol_shuffle,train_2024,0,,,,,,
a7al2x3_dcf6359c32accfb4,symbol_shuffle,validation_2025H1,0,,,,,,
a7al2x3_dcf6359c32accfb4,symbol_shuffle,test_2025H2,0,,,,,,
a7al2x3_dcf6359c32accfb4,symbol_shuffle,recent_oos_2026JanApr,0,,,,,,
a7al2x3_dcf6359c32accfb4,symbol_shuffle,known_may2026_stress,0,,,,,,
a7al2x3_dcf6359c32accfb4,same_family_random,train_2024,696,32.0,-0.0010234358149774085,-0.9904331327593677,-0.4210535645696126,-1.8786840724127747,0.4885057471264368
a7al2x3_dcf6359c32accfb4,same_family_random,validation_2025H1,696,32.0,-0.000342342878476716,-0.45182306568702957,-0.024026848350933286,-1.998016143049812,0.4870689655172414
a7al2x3_dcf6359c32accfb4,same_family_random,test_2025H2,696,32.0,-0.0005808711006931038,-0.658218073653152,-0.07242546262466233,-2.2251405964269972,0.5028735632183908
a7al2x3_dcf6359c32accfb4,same_family_random,recent_oos_2026JanApr,696,32.0,0.0034205860973833997,2.772586343195935,0.652773412592756,-1.6799022057898372,0.5057471264367817
a7al2x3_dcf6359c32accfb4,same_family_random,known_may2026_stress,576,32.0,-8.486209663385107e-05,-0.1078685678051414,-0.21577322614859984,-1.4169845619064578,0.484375
a7al2x3_dcf6359c32accfb4,wrong_lag_future_24h,train_2024,0,,,,,,
a7al2x3_dcf6359c32accfb4,wrong_lag_future_24h,validation_2025H1,0,,,,,,
a7al2x3_dcf6359c32accfb4,wrong_lag_future_24h,test_2025H2,0,,,,,,
a7al2x3_dcf6359c32accfb4,wrong_lag_future_24h,recent_oos_2026JanApr,0,,,,,,
a7al2x3_dcf6359c32accfb4,wrong_lag_future_24h,known_may2026_stress,0,,,,,,
