candidate_id,variant,split,original_oriented_spread,control_oriented_spread,control_abs_ratio,control_dominates
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,validation_2025H1,-0.0001009197133353,0.0019429251148134,19.252186224094217,True
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,test_2025H2,-0.0024605195746768,-0.0016531628273597,0.6718755031960476,False
a7al2x3_c6d040e141ee4a7a,wrong_lag_future_24h,recent_oos_2026JanApr,0.0034155072491653,-0.0027740342905386,0.8121880845711962,False
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,validation_2025H1,-0.0001009197133353,-0.0002544864102207,2.5216719490193498,True
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,test_2025H2,-0.0024605195746768,0.0016260028545561,0.660837195237385,False
a7al2x3_c6d040e141ee4a7a,wrong_lag_stale_168h,recent_oos_2026JanApr,0.0034155072491653,0.0017600926650278,0.5153239435981115,False
a7al2x3_c6d040e141ee4a7a,time_shuffle,validation_2025H1,-0.0001009197133353,-0.0005993544133816,5.9389230664011015,True
a7al2x3_c6d040e141ee4a7a,time_shuffle,test_2025H2,-0.0024605195746768,-6.656881867411073e-05,0.02705478117679874,False
a7al2x3_c6d040e141ee4a7a,time_shuffle,recent_oos_2026JanApr,0.0034155072491653,0.000140225532738,0.04105555119880629,False
a7al2x3_c6d040e141ee4a7a,symbol_shuffle,validation_2025H1,-0.0001009197133353,0.0001404424321135,1.3916253571478945,True
a7al2x3_c6d040e141ee4a7a,symbol_shuffle,test_2025H2,-0.0024605195746768,0.0018284220320467,0.743104038213909,False
a7al2x3_c6d040e141ee4a7a,symbol_shuffle,recent_oos_2026JanApr,0.0034155072491653,0.0004758876998612,0.1393314858217619,False
a7al2x3_c6d040e141ee4a7a,same_family_random,validation_2025H1,-0.0001009197133353,0.0003654650812819,3.6213448215777535,True
a7al2x3_c6d040e141ee4a7a,same_family_random,test_2025H2,-0.0024605195746768,-0.0003672011702556,0.14923724811408315,False
a7al2x3_c6d040e141ee4a7a,same_family_random,recent_oos_2026JanApr,0.0034155072491653,-0.0009096081192214,0.2663171391141667,False
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,validation_2025H1,0.0016278157953877,0.0083311078259873,5.1179671862092135,True
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,test_2025H2,-0.0009016825953666,0.0080226493136389,8.897420616594141,True
a7al2x3_a685d04007266d3e,wrong_lag_future_24h,recent_oos_2026JanApr,-0.0044701094546829,0.024976731752397,5.587498920464085,True
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,validation_2025H1,0.0016278157953877,0.000681126225491,0.41842954677115346,False
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,test_2025H2,-0.0009016825953666,-0.002363510035417,2.6212217553739743,True
a7al2x3_a685d04007266d3e,wrong_lag_stale_168h,recent_oos_2026JanApr,-0.0044701094546829,-0.0015999110639491,0.35791317420047253,False
a7al2x3_a685d04007266d3e,time_shuffle,validation_2025H1,0.0016278157953877,-0.0001013695651243,0.06227336373779112,False
a7al2x3_a685d04007266d3e,time_shuffle,test_2025H2,-0.0009016825953666,-0.0005262574426856,0.5836393486908082,False
a7al2x3_a685d04007266d3e,time_shuffle,recent_oos_2026JanApr,-0.0044701094546829,-0.0016108526251566,0.3603608908209319,False
a7al2x3_a685d04007266d3e,symbol_shuffle,validation_2025H1,0.0016278157953877,0.000181286866208,0.11136816998683967,False
a7al2x3_a685d04007266d3e,symbol_shuffle,test_2025H2,-0.0009016825953666,0.0023122271227375,2.564347071374279,True
a7al2x3_a685d04007266d3e,symbol_shuffle,recent_oos_2026JanApr,-0.0044701094546829,0.0010839062406886,0.24247868014799878,False
a7al2x3_a685d04007266d3e,same_family_random,validation_2025H1,0.0016278157953877,9.999570425080856e-05,0.06142937335670243,False
a7al2x3_a685d04007266d3e,same_family_random,test_2025H2,-0.0009016825953666,-0.0006790829734185,0.7531286252036428,False
a7al2x3_a685d04007266d3e,same_family_random,recent_oos_2026JanApr,-0.0044701094546829,-0.0004926943302861,0.11021974635765396,False
a7al2x3_7ea2d37cbc880c31,wrong_lag_future_24h,validation_2025H1,-0.0017344978770374,-0.0021309520764269,1.2285700113203146,True
a7al2x3_7ea2d37cbc880c31,wrong_lag_future_24h,test_2025H2,-0.0021764089855339,-4.4392015516340186e-06,0.0020396908766414728,False
a7al2x3_7ea2d37cbc880c31,wrong_lag_future_24h,recent_oos_2026JanApr,0.0028684737499387,-0.0204954444547033,7.145069553152193,True
a7al2x3_7ea2d37cbc880c31,wrong_lag_stale_168h,validation_2025H1,-0.0017344978770374,-2.256935745277338e-05,0.0130120409782933,False
a7al2x3_7ea2d37cbc880c31,wrong_lag_stale_168h,test_2025H2,-0.0021764089855339,0.0024690966461697,1.1344819207149155,True
a7al2x3_7ea2d37cbc880c31,wrong_lag_stale_168h,recent_oos_2026JanApr,0.0028684737499387,-0.0009858954201494,0.34370034593151455,False
a7al2x3_7ea2d37cbc880c31,time_shuffle,validation_2025H1,-0.0017344978770374,-0.0005090394724779,0.2934794439456808,False
a7al2x3_7ea2d37cbc880c31,time_shuffle,test_2025H2,-0.0021764089855339,0.000259146471168,0.11907066773317339,False
a7al2x3_7ea2d37cbc880c31,time_shuffle,recent_oos_2026JanApr,0.0028684737499387,-0.0001238324796123,0.04317016309281071,False
a7al2x3_7ea2d37cbc880c31,symbol_shuffle,validation_2025H1,-0.0017344978770374,0.0008555461347038,0.4932529154576488,False
a7al2x3_7ea2d37cbc880c31,symbol_shuffle,test_2025H2,-0.0021764089855339,0.0026015468847558,1.1953391582407975,True
a7al2x3_7ea2d37cbc880c31,symbol_shuffle,recent_oos_2026JanApr,0.0028684737499387,-0.0008365198634118,0.29162542046259854,False
a7al2x3_7ea2d37cbc880c31,same_family_random,validation_2025H1,-0.0017344978770374,0.0002475695458167,0.14273268886299237,False
a7al2x3_7ea2d37cbc880c31,same_family_random,test_2025H2,-0.0021764089855339,0.0001607498910681,0.0738601485918172,False
a7al2x3_7ea2d37cbc880c31,same_family_random,recent_oos_2026JanApr,0.0028684737499387,0.0007254695675924,0.2529113496708497,False
a7al2x3_e2d80967eacd522d,wrong_lag_future_24h,validation_2025H1,-0.0004869276971416,0.0139631485943443,28.676020436528535,True
a7al2x3_e2d80967eacd522d,wrong_lag_future_24h,test_2025H2,0.0022729453118022,0.0256782535355587,11.297347719817605,True
a7al2x3_e2d80967eacd522d,wrong_lag_future_24h,recent_oos_2026JanApr,0.0053360113821703,0.01924975338702,3.6075173024069915,True
a7al2x3_e2d80967eacd522d,wrong_lag_stale_168h,validation_2025H1,-0.0004869276971416,-0.0022269672011922,4.573506938022035,True
a7al2x3_e2d80967eacd522d,wrong_lag_stale_168h,test_2025H2,0.0022729453118022,0.0031499574335549,1.3858483163668043,True
a7al2x3_e2d80967eacd522d,wrong_lag_stale_168h,recent_oos_2026JanApr,0.0053360113821703,-0.0031641910934385,0.5929880704548905,False
a7al2x3_e2d80967eacd522d,time_shuffle,validation_2025H1,-0.0004869276971416,-0.0001375159695568,0.2824155831842319,False
a7al2x3_e2d80967eacd522d,time_shuffle,test_2025H2,0.0022729453118022,0.0006335676492522,0.2787430238477006,False
a7al2x3_e2d80967eacd522d,time_shuffle,recent_oos_2026JanApr,0.0053360113821703,-0.0002398761626965,0.044954207462529046,False
a7al2x3_e2d80967eacd522d,symbol_shuffle,validation_2025H1,-0.0004869276971416,-0.0010457138603954,2.1475752283840683,True
a7al2x3_e2d80967eacd522d,symbol_shuffle,test_2025H2,0.0022729453118022,-0.0018740826946254,0.8245172837614183,False
a7al2x3_e2d80967eacd522d,symbol_shuffle,recent_oos_2026JanApr,0.0053360113821703,-0.004412418744046,0.8269132930993394,False
a7al2x3_e2d80967eacd522d,same_family_random,validation_2025H1,-0.0004869276971416,2.3424056012009844e-05,0.04810581971310221,False
a7al2x3_e2d80967eacd522d,same_family_random,test_2025H2,0.0022729453118022,0.0005821735676847,0.25613179721561324,False
a7al2x3_e2d80967eacd522d,same_family_random,recent_oos_2026JanApr,0.0053360113821703,-0.0021348483172832,0.40008316406830824,False
a7al2x3_66e1442493b16731,wrong_lag_future_24h,validation_2025H1,-0.0021725180452066,-0.0039240769900592,1.8062344746535957,True
a7al2x3_66e1442493b16731,wrong_lag_future_24h,test_2025H2,0.0036331291385403,0.0038107525632412,1.0488899287439766,True
a7al2x3_66e1442493b16731,wrong_lag_future_24h,recent_oos_2026JanApr,-0.0010701579740818,-0.0027514755538312,2.5710928857881727,True
a7al2x3_66e1442493b16731,wrong_lag_stale_168h,validation_2025H1,-0.0021725180452066,-0.0014394649460854,0.6625790516499536,False
a7al2x3_66e1442493b16731,wrong_lag_stale_168h,test_2025H2,0.0036331291385403,0.0007283607445967,0.20047752689829712,False
a7al2x3_66e1442493b16731,wrong_lag_stale_168h,recent_oos_2026JanApr,-0.0010701579740818,0.0002733823100898,0.25545977015623617,False
a7al2x3_66e1442493b16731,time_shuffle,validation_2025H1,-0.0021725180452066,-0.0001710933705663,0.07875348651017973,False
a7al2x3_66e1442493b16731,time_shuffle,test_2025H2,0.0036331291385403,0.0010558669114291,0.2906219050207835,False
a7al2x3_66e1442493b16731,time_shuffle,recent_oos_2026JanApr,-0.0010701579740818,-0.0010821071715568,1.0111658257606801,True
a7al2x3_66e1442493b16731,symbol_shuffle,validation_2025H1,-0.0021725180452066,-0.0007299754662307,0.3360043281763772,False
a7al2x3_66e1442493b16731,symbol_shuffle,test_2025H2,0.0036331291385403,0.0011950615826261,0.32893451816751157,False
a7al2x3_66e1442493b16731,symbol_shuffle,recent_oos_2026JanApr,-0.0010701579740818,0.0009299351649366,0.8689699908412944,False
a7al2x3_66e1442493b16731,same_family_random,validation_2025H1,-0.0021725180452066,-0.0006878576930882,0.31661771215473916,False
a7al2x3_66e1442493b16731,same_family_random,test_2025H2,0.0036331291385403,-0.0001428305836323,0.03931337923476228,False
a7al2x3_66e1442493b16731,same_family_random,recent_oos_2026JanApr,-0.0010701579740818,-0.0015529920542482,1.4511801919531306,True
a7al2x3_93c3678f22a08669,wrong_lag_future_24h,validation_2025H1,-0.0005999617818396,-0.0017059295474082,2.8433970280198295,True
a7al2x3_93c3678f22a08669,wrong_lag_future_24h,test_2025H2,0.0043347400259069,0.0008057814919463,0.18588923144882652,False
a7al2x3_93c3678f22a08669,wrong_lag_future_24h,recent_oos_2026JanApr,-0.0038854319867594,0.0038491472823387,0.9906613461400562,False
a7al2x3_93c3678f22a08669,wrong_lag_stale_168h,validation_2025H1,-0.0005999617818396,0.0003849933977679,0.6416965370484684,False
a7al2x3_93c3678f22a08669,wrong_lag_stale_168h,test_2025H2,0.0043347400259069,-0.0004234034515335,0.09767678084567873,False
a7al2x3_93c3678f22a08669,wrong_lag_stale_168h,recent_oos_2026JanApr,-0.0038854319867594,-0.0002993015298954,0.0770317254079717,False
a7al2x3_93c3678f22a08669,time_shuffle,validation_2025H1,-0.0005999617818396,-0.0003863681614248,0.6439879557663153,False
a7al2x3_93c3678f22a08669,time_shuffle,test_2025H2,0.0043347400259069,-9.798937193837048e-05,0.022605593727127723,False
a7al2x3_93c3678f22a08669,time_shuffle,recent_oos_2026JanApr,-0.0038854319867594,0.0009989961173785,0.2571132684300829,False
a7al2x3_93c3678f22a08669,symbol_shuffle,validation_2025H1,-0.0005999617818396,-0.002429627891086,4.049637767986298,True
a7al2x3_93c3678f22a08669,symbol_shuffle,test_2025H2,0.0043347400259069,-0.001395267756573,0.3218803776545023,False
a7al2x3_93c3678f22a08669,symbol_shuffle,recent_oos_2026JanApr,-0.0038854319867594,0.0023993940608135,0.6175359828688411,False
a7al2x3_93c3678f22a08669,same_family_random,validation_2025H1,-0.0005999617818396,-1.4800123434136832e-05,0.024668443694457944,False
a7al2x3_93c3678f22a08669,same_family_random,test_2025H2,0.0043347400259069,0.0005287061785045,0.12196952420321582,False
a7al2x3_93c3678f22a08669,same_family_random,recent_oos_2026JanApr,-0.0038854319867594,-0.0001996696289454,0.051389299729302985,False
a7al2x3_4cd7689ef5bcda11,wrong_lag_future_24h,validation_2025H1,0.0004076415739012,-0.0027449027754296,6.73361833328335,True
a7al2x3_4cd7689ef5bcda11,wrong_lag_future_24h,test_2025H2,0.0038277740697969,0.0033520682375757,0.8757225939809868,False
a7al2x3_4cd7689ef5bcda11,wrong_lag_future_24h,recent_oos_2026JanApr,0.0014215489382877,-0.0080658341515392,5.673975713600651,True
a7al2x3_4cd7689ef5bcda11,wrong_lag_stale_168h,validation_2025H1,0.0004076415739012,-0.0004532782291528,1.1119528972838795,True
